Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
烦死了。滚开！,煩死了.滾開!,I'm tired. Get out of here!,もう嫌です。出てください,시끄러워. 꺼져!
赌上最强铸刀师一族的荣耀，我一定要让他们付出代价。,"賭上最強鑄刀師一族的榮耀,我一定要讓他們付出代價.",I must make them pay off their blood by betting on the glory of the strongest swordsman,最強の鋳刀師一族の誇りを賭けて、彼らに代価を払わせます。,"최강의 검제조 일족의 명예을 걸고,그들에게 반드시 대가를 치르게 하겠습니다."
城主大人你好，我是露琪亚。,"城主大人妳好,我是露琪亞.","Hello, Lord. I'm Rukia",城主様、こんにちは、ルキアです。,"성주님, 안녕하세요. 루기아입니다."
您是我人生中唯一的光芒。,您是我人生中唯一的光芒.,You are the only light in my life.,あなたは私の人生の中で唯一の光です。,당신은 내 인생의 유일한 빛입니다.
抱抱的话，可以哦。,"抱抱的話,可以哦.","If you want a hug, you can",抱っこしたらいいですよ。,안으셔도 됩니다.
城主大人有一颗慈悲的心。,城主大人有一顆慈悲的心.,The Lord of the city has a compassionate heart,城主様は慈悲の心を持っています。,성주님은 자비로운 마음을 가지고 계십니다.
………………,........,........,........,........
……( (￣︶￣) ),...( (￣︶￣) ),...( (￣︶￣) ),...( (￣︶￣) ),...( (￣︶￣) )
……( (⊙ˍ⊙) ),...( (⊙ˍ⊙) ),...( (⊙ˍ⊙) ),...( (⊙ˍ⊙) ),...( (⊙ˍ⊙) )
……( (=￣ω￣=) ),...( (=￣ω￣=) ),...( (=￣ω￣=) ),...( (=￣ω￣=) ),...( (=￣ω￣=) )
奥尔露恩于此降临，魔法师，你想获得关于什么的神秘知识呢？,"奧爾露恩於此降臨,魔法師,妳想獲得關於什麽的禁忌知識呢?","Here comes Olrun, Sorcerer, what do you want to know about taboos?",オルルインがここに降りてきて、魔法使いさんは何か禁忌の知識を得たいですか？,"오로엔이 강림했다. 마법사, 어떤 신비한 지식을 알고 싶나?"
知识即是力量，城主阁下，你不想用神秘知识来让变得自己更加强大吗？,"知識即是力量,城主閣下,妳不想用禁忌知識來讓變得自己更加強大嗎?","Knowledge is power, Lord, don't you want to use taboo knowledge to make yourself stronger?",知識は力、城主閣下、禁忌の知識で自分を強くしたくないですか？,"지식은 힘입니다. 성주님, 신비한 지식으로 더 강해지고 싶지 않으세요?"
什么！不允许我在城内传递知识？,"什麽!不允許我在城內傳遞知識?妳這是對思想的禁錮,這是對知識的扼殺…",What!Am I not allowed to pass on knowledge within the city?,何ですか？私が城内で知識を伝えることを許さないですか？これは思想に対する束縛です。これは知識に対する扼殺です。,뭐야! 내가 성에서 지식을 전달하는 걸 허락하지 않는다는거 실화야?
人类是我最喜欢的客户。,人類是我最喜歡的客戶.,Human beings are my favorite customers.,人間は私の一番好きなお客様です。,인종은 제가 가장 좋아하는 고객이지.
本大爷以后就是你的队友了！,本大爺以後就是妳的隊友了!,I will be your teammate!,私のおじさんはこれからあなたのチームメイトです。,이 할아버지는 이제 너의 동료란다!
别怕呀，我又不会烧着你的！,"別怕呀,我又不會燒著妳的!","Don't be afraid, I won't burn you!",心配しないでください。私はあなたを焼きません。,"겁먹지마, 내가 널 태울 리가 없잖아!"
没用的家伙才会通过欺负弱小获得满足。,沒用的家夥才會通過欺負弱小獲得滿足.,The useless guy will be satisfied by bullying the weak,ダメなやつは弱い者いじめで満足できる。,쓸모없는 녀석들이나 약한 자를 괴롭히는 걸로 만족할 수 있지.
有什么问题吗？烧掉就行了！,有什麽問題嗎?燒掉就行了!,What's the problem? Just burn it!,何か問題がありますか？焼いたらいいです。,무슨 문제있어? 태워버리면 돼!
魔法师伊斯，希望能够与城主大人您一起对抗魔物。,"魔法師伊斯,希望能夠與城主大人您一起對抗魔物.","Magician Isis, I hope to fight against evil spirits together with the you",魔法使いイスは、城主様と一緒に魔物に対抗したいです。,"마법사 이스, 성주님과 함께 마물에 맞서고 싶습니다."
因为只会研习魔法，我非常不善于与人交往。,"因為只會研習魔法,我非常不善於與人交往.",I'm sorry.  I'm very bad at communicating with people.,魔法の勉強しかできませんので、人と付き合うことが苦手です。,마법공부할 줄 만 알기 때문에 저는 사람들과 잘 지내지 못해요.
请不要对我过多关注，如果没有其他事情的话，我先返回房间研究魔法去了。,"請不要對我過多關註,如果沒有其他事情的話,我先返回房間研究魔法去了.","Please don't pay too much attention to me. If nothing else, I will go back to my room to study magic",私にあまり関心を持たないでください。他に用事がないなら、先に部屋に戻って魔法の研究をします。,저에게 너무 많은 관심을 갖지 말아주세요. 별 일 없으시다면 저는 방으로 돌아가 마법을 연구하겠습니다.
我只是一名普通的魔法师，请不要对我有太多的期待，我是无法回应这些期待的。,"我只是一名普通的魔法師,請不要對我有太多的期待,我是無法回應這些期待的.",I'm just an ordinary magician. Please don't expect too much from me. I can't respond to these expectations,私はただの魔法使いです。あまり期待しないでください。これらの期待には応えられません。,저는 그저 평범한 마법사일 뿐입니다. 저에게 너무 많은 기대를 하지 마세요. 저는 이런 기대에 응할 수 없습니다.
波蒙受召前来。,波蒙受召前來.,Pomon was called in,波に召される,"포몬, 부름에 응합니다."
妇人之仁是保护不了任何东西的。,婦人之仁是保護不了任何東西的,Women's benevolence can't protect anything,女の人の仁は何も守れないのです。,부인의 어진 마음으로는 어떤 것도 지킬 수 없습니다
我即是利刃。,我即是利刃,I am the blade,私は刃です,내가 곧 예리한 칼날이다.
我寻求真实的王，祈愿世界回归正确的秩序。,"我尋求真實的王,祈願世界回歸正確的秩序",I seek the true king and pray for the world to return to the right order,真実の王を求め、世界が正しい秩序に戻ることを祈っています。,진실한 왕을 찾아 세상의 올바른 질서가 돌아오기를 바란다.
我将会是您见过的最准确的射手，喵！,"我將會是您見過的最準確的射手,喵!","I'll be the most accurate shooter you've ever seen, meow!",この私は一番手早いアーチャーだって証明してあげるにゃん。,저는 당신이 지금껏 본 궁병 중 가장 잘쏘는 궁병이 될 것입니다.  야옹!
这……这这这到底是什么东西，我快控制不住自己了！,"這...這這這到底是什麽東西,我快控制不住自己了!","This... This, this, what is this? I can't control myself!",こ……こここれって一体なんだ、もう自分を抑えられない。,"이…이게뭐지,내자신이 제어가 안돼!"
作为信徒，应将所有精力投入到夜间活动……,"作為信徒,應將所有精力投入到夜間活動...","As a follower, I should devote all my energy to night activities",信者たるもの、夜の活動に精を入れるべし……,신자로서 야간 활동에 모든 힘을 쏟아야하는데...
喵……喵喵喵……喵喵……喵,喵...喵喵喵...喵喵...喵,Meow... Meow meow meow... Meow,にゃ……にゃにゃにゃん…にゃんにゃん…にゃん,야옹.. 야옹.. 야옹.. 야옹... 야옹...
烟波浩渺的大海中，究竟隐藏着多少未知？,"煙波浩渺的大海中,究竟隱藏著多少未知?",How many unknowns are hidden in the vast sea?,水面下に広がる海の中に、どれだけの未知が隠れているのか？,안개가 자욱한 바다 속에 도대체 얼마나 많은 모르는 것이 숨겨져 있을까?
大海的秘密吗？我也想知道呢……,大海的秘密嗎?我也想知道呢……,The secret of the sea? I'd like to know...,海の秘密ですか？私も知りたいです。,바다의 비밀이요? 저도 알고 싶은데...
珍珠、宝石、金币，城主大人应该也很喜欢吧。,"珍珠、寶石、金幣,城主大人應該也很喜歡吧.","Pearls, precious stones, gold coins, you should also like it",真珠、宝石、金貨、城主様も大好きでしょう。,"진주, 보석, 금화, 성주님도 좋아하실 거예요."
城主大人，您知道海盗的故事吗？,"城主大人,您知道海盜的故事嗎?","Lord, do you know the story of the pirates?",城主様、海賊の話をご存知ですか？,"성주님, 해적이야기 아세요?"
吾，荒，荒芜之荒。,吾，荒，荒蕪之荒,"I, barren, barren barren",私、不毛、不毛,"나, 메마른, 메마른 메마른"
身游大荒野，海气吹蜃楼。,"身遊大荒野,海氣吹蜃樓","Wandering in the wilderness, the sea blows mirages",大荒野を泳ぎ、蜃気楼を吹く。,황야를 떠도며 신기루를 분다.
子非鱼……,與其姊婚?趣哉.,It's fun to marry his sister,姉と結婚するなら,"누나와 결혼한다니, 재미있구나."
汝知愈少，则妙。,"汝知愈少,則妙.","The less you know, the better.",あなたは知っています,모르는게 약이야.
我将帮您清除一切障碍。,我將幫您清除一切障礙,I will help you clear all obstacles,全ての邪魔者を排除します。,제가 모든 장애물을 제거해 드리겠습니다
什么？姐姐们又闯什么祸了？,什麽?姐姐們又闖什麽禍了?,What? What trouble have my sisters got into?,どういうこと？お姉さん達はまた何かやらかしたか？,뭐야? 언니들 또 무슨 사고쳤어?
任何敌人都休想从我的弩下逃走。,任何敵人都休想從我的弩下逃走,No enemy can escape from my Crolosbow,どんな敵でもわたくしの矢から逃げられやしない。,어떠한 적도 나의 쇠뇌아래서 도망칠 생각을 하지 마라.
妄想逃出封印的魔物，我一定会将你牢牢困住。,"妄想逃出封印的魔物,我一定會將妳死死封印","Delusively escape from the seal of evil spirit, I will seal you to death",封印から逃げようとする魔物たちよ、しっかり閉じ込めるんで無駄だ。,"봉인에서 도망치려는 마물이여, 내가 반드시 너를 단단히 묶어둘것 이다."
我是兽人族！来自拉法叶！啊，反了……,"我是獸人族!來自拉法葉!啊,反了...","I'm Orc! From Lafayette! Ah, the other way around...",獣人族です。ラファ葉から来ました。あ、反対です。,"나는 수인족! 라파엘에서 왔다! 아, 거꾸로 말했당..."
该如何保护大家……,該如何保護大家...,How to protect everyone,どうやってみんなを守るべきですか？,어떻게하면 모두를 지키지...
您信仰着什么呢？,您信仰著什麽呢?,What do you believe in?,何を信じていますか？,당신은 무엇을 믿습니까?
没事的，一切都会好起来的。,"沒事的,一切都會好起來的.",It's OK. Everything will be OK,大丈夫です。すべてがよくなります。,"괜찮아, 다 잘될거야."
是山峦之盾(瑞亚)！不是山丘之王(梅拉)！,是山巒之盾(瑞亞)!不是山丘之王(梅拉)!,It's the shield of the mountains (Rhea)! Not the king of the hills (Myra)!,山の盾だ！丘の王ではない！,산들의 방패 (리 아) 다! 언덕의 왕 (멜 라) 이 아니다!
这！就是精灵的意志！,這!就是精靈的意誌!,This is the will of the spirit!,これは精霊の意志だ！,이것이 바로 엘프의 뜻!
想要荼毒我的同胞，那得先过了我这关！,"想要荼毒我的同胞,那得先跨過我的軀體!","If you want to torment my people, you must first step over my body!",同胞を迫害したいなら、まず私の体を乗り越えてください。,내 동료를 독살하려면 나부터 쓰러뜨려라!
活着，就要干活。,"活著,就要幹活.",To live is to work,生きている限り、仕事をします,살아있으면 일을 해야지.
请问，我能帮上什么忙……？,"請問,我能幫上什麽忙...?","Excuse me, what can I do for you?",すみません、何か手伝いましょうか？,제가 뭘 도와드릴까요?
我一定不会让大家受苦的。,我一定不會讓大家受苦的.,I won't let you suffer,私はきっとみんなを苦しませません。,나는 반드시 모두가 고통을 겪지않게 할거야.
谢谢你。,謝謝妳.,Thank you.,ありがとうございます,고마워.
变化莫测的东西……亘古不变的东西……,變化莫測的東西...亙古不變的東西...,Things that change... Things that never change,変化の激しいもの…昔から変わらないもの…,영원히 변화없는 거...
城主大人，您也有不为人知的一面吧？,"城主大人,您也有不為人知的一面吧?","Lord, do you have an unknown side?",城主様、あなたも知られていない一面がありますよね？,성주님도 남 모르는 구석이 있죠?
真想把这里烧得干干净净啊……诶？这里不行吗？,"真想把這裏燒的幹幹凈凈啊...誒,這裏不行嗎?","I really want to get this place clean... Oh, can't you do it here?",ここをきれいに焼きたいですね。えっと、ここはだめですか？,여기를 깡그리 싹 다 태워버리고 싶다... 아? 여기는 그러면 안 되는 거?
一场盛大的宴会即将来临，你是我最重要的嘉宾。,"一場盛大的宴會即將來臨,妳是我最重要的嘉賓.","A big party is coming, and you are my most important guest.",盛大なパーティーが近づいてきます。あなたは私の一番大切なゲストです。,"성대한 파티가 곧 다가오는데, 성주님은 제 가장 중요한 손님이에요."
讨厌的家伙，没有存在的必要。,"討厭的家夥,沒有存在的必要.",There's no need to be a nuisance.,嫌いな奴は、存在する必要がない。,"얄미운 녀석,왜 살아있는지 모르겠어!"
请稍等！！马上就好了！唉我真是笨手笨脚的。,請稍等!!馬上就好了!唉我真是笨手笨腳的.,"Please wait a moment! It's all right now! Alas, I am really clumsy",ちょっと待ってください。すぐできます。えっと、不器用です。,"잠시만 기다려주세요!! 금방 다 됩니다! 아이고, 제가 참말로 서투르네요."
这种情况……女仆前辈们会怎么做呢？,這種情況...女仆前輩們會怎麽做呢?,In this case... What would maid predecessors have done?,この場合…メイドの先輩たちはどうしますか？,이런 상황 에서... 메이드 선배님들은 어떻게 하실까요?
我知道啦！黑咖啡、三块糖、温热、不用过滤……,我知道啦!黑咖啡、三塊糖、溫熱、不用過濾...,"I know! Black coffee, three candies, warm, no filters...",わかりました。ブラックコーヒー、砂糖三個、温めて、フィルタリングしなくてもいいです。,"알겠습니다! 블랙 커피, 설탕 세 개, 따뜻한 거, 안 걸러도 되고..."
虽然很累，但是今后我也会努力下去的！,"雖然很累,但是今後我也會努力下去的!","Although very tired, but In the future I will also work hard!",疲れましたが、これからも頑張ります。,정말 피곤하지만 오늘부터 나도 노력해볼거야!
嘿！这不是来了吗！说了不要着急呀。,嘿!這不是來了嗎!說了不要著急呀.,Hey! Isn't this coming? Don't worry,えっと、来たじゃないですか？焦らないでくださいと言いました。,에잇! 왔잖아! 서두르지 좀 말자.
克图格亚大人永远不会错。,克圖格亞大人永遠不會錯.,Lord Katugya will never be wrong.,克図格亜様はいつまでも間違いないです。,크투게아 님은 결코 틀리지 않으실 겁니다.
今天也是安宁的一天。,今天也是安寧的一天.,Today is also a peaceful day.,今日も安らかな一日です。,오늘도 평온한 하루다.
不过是小孩子们的打闹而已，交给我吧。,"不過是小孩子們的打鬧而已,交給我吧.",It's just a kid's fight. Leave it to me.,子供のいたずらに過ぎないので、私に任せてください。,애들이 다투면 나한테 맡겨
嗯，我回来了，你这是什么眼神？,"嗯,我回來了,妳這是什麽眼神?","Well, I'm back. What kind of eyes are you looking at?",うん、帰ってきました。何の目つきですか？,"응, 내가 돌아왔어. 무슨 눈빛이야?"
你们快点呀！怎么老是让我跑在前面？,妳們快點呀!怎麽老是讓我跑在前面?,Hurry up!  Why am I always running ahead?,早くしてください。どうしていつも前を走りますか？,너희들 빨리 와! 왜 맨날 나보고 앞에 뛰라는 거야?
嗷呜~~~……咳咳，不对，我！不是！狼！,"嗷嗚~~~...咳咳,不對,我!不是!狼!","Ao blare ~ ~ ~... Ahem, no, I'm! Not! The Wolf!",えっと、すみません、私は！狼！,"아우우우~~~…크흠, 난 늑대가 아니다!"
借给你吧，给我好好的还回来哦。,"借給妳吧,給我好好的還回來哦.",Lend it to you and give it back to me,貸してあげます。ちゃんと返してください。,"빌려줄게,나중에 잘 돌려줘"
黑夜伴随着我的到来…,黑夜伴隨著我的到來…,The night comes with me…,夜は私の到来とともに…,어두운 밤이 나를 따라온다...
不要着急，你，我赢定了。,妳的腦袋我要定了.,I'm going to fix your head,頭を決めます。,"걱정마라,그대. 내가 이긴다."
现在才想要逃跑吗？……太迟了。,現在才想要逃跑嗎?..太遲了.,Want to escape now? . It's too late.,今逃げたいですか？遅すぎます。,이제야 도망가려고?늦어도 너무 늦었어..
没有规矩，不成方圆。,"沒有規矩,不成方圓.","No rules, no square",規則がなくて四角い。,"규칙이 없다면,법이 바로 서지 못합니다"
嘎呼嘎呼，看看我抓到什么了？,"嘎呼嘎呼,看看我抓到什麽了?","Creak, creak, look what I got.",何を捕まえたか見てください。,"여기여기, 내가 뭘 잡았는지 봐봐!"
看，像这样扔出去，再扔出去，砰！,"看,像這樣扔出去,再扔出去,砰!","Look, throw it out like this, throw it out again, bang!",ほら、このように投げて、また投げて、どん！,"봐, 이렇게 던지고, 던지면, 빵!"
真为难啊……毕竟这也不是做了罪大恶极的事……,真為難啊...畢竟這也不是做了必須去死的事...,"What a dilemma... After all, it wasn't doing something that required death...",困りましたね。これもしなければならないことをしたわけではないので…,난감하네.. 엄청 나쁜 짓을 한 것도 아닌데...
巴托里前辈，再来比一次！这次一定比你快！,"巴托裏前輩,再來比一次!這次一定比妳快!","Master Batori, do it again! This time it must be faster than you!",バトリー先輩、もう一回！今度はきっとあなたより速いです。,"바토리 선배,다시 한번하자! 이번엔 내가 더 빠를걸!"
我已经知道了，一起面对吧。,"我已經知道了,一起面對吧",I already know. Let's face it,もう分かりました。一緒に直面しましょう。,난 이미 알고 있으니까 함께해요
不用担心，这次的危机也会从容度过的。,"不用擔心,這次的危機也會從容度過的","Don't worry, the crisis will be over",心配しないでください。今回の危機も余裕を持って過ごします。,걱정하지 마세요. 이번 위기도 순탄히 잘 지나갈 겁니다.
举起双手！接受我的力量，哈哈哈哈你被骗了！,"舉起雙手!接受我的力量,哈哈哈哈妳被騙了!","Hands up! Accept my power, hahahahahahaha you're being lied to!",両手を挙げてください。私の力を受け取ってください。ハハハ、騙されました。,"두 손 들어! 내 힘을 보여주마, 하하하하 속았구나!"
我并不代表光明，只是我寄身于光明。,"我並不代表光明,只是我寄身於光明","I don't mean the light, but I live in the light",私は光明を代表していません。ただ私は光明に身を寄せています。,"난 몸을 빛에 담고 있을 뿐, 내가 곧 빛이라는 건 아니다."
我叫贝丝，请多关照。,"我叫貝絲,請多關照",My name is Bess. Nice to meet you.,ベスと申します。よろしくお願いします。,베스라고 합니다. 잘 부탁드립니다.
别念咒语了，我的武器不是法杖。,"別念咒語了,我的武器不是法杖.",Don't read the mantra. My weapon is not a stick,呪文を唱えないでください。私の武器は杖ではありません。,주문을 외우지 마세요. 제 무기는 지팡이가 아닙니다.
我有我需要守护的东西。,我有我需要守護的東西.,I have something I need to guard.,私は守るべきものがあります。,나는 내가 지켜야 할 것이 있다.
我会全力保护王都的。,我會全力保護王都的.,I will do my best to protect the capital,王都を全力で守ります。,난 전력으로 왕도를 지킬 것이다.
喂，少年，需要我帮你吗？,"餵,弱者,需要我幫妳嗎?","Hey, weakling, can I help you?",もしもし、弱い方ですが、助けてあげましょうか？,"이봐, 소년. 내가 도와줄까?"
你说这个十字架盒子？没见过吗？嗯？,妳說這個棺材?沒見過嗎?嗯?,You said the coffin? Haven't you seen it? Huh?,この棺ですか？見たことがないですか？うん？,이런 거 처음 봤어? 응?
请不要把你的脸贴在我的宝贝上……,請不要把妳的臉貼在我的棺材上...,Please don't put your face on my coffin...,あなたの顔を私の棺おけに貼ってはいけません。,당신의 얼굴을 내 아기에 비비지 마세요...
我能感觉到你强大的气息，所以你不是我要帮助的对象。,"我能感覺到妳強大的氣息,所以妳不是我要幫助的對象.","I can feel your strong breath, so you are not the object I want to help",あなたの強い雰囲気を感じることができます。だからあなたは私の助けたい相手ではありません。,네 강한 기운이 느껴진다. 넌 내 도움이 필요하지 않을 거 같군
决定了，我要跟着你，这次任务能不能完成可全看你了！,"決定了,我要跟著你,這次任務能不能完成可全看你了！","Yes, I will follow you. It's up to you whether this mission can be completed or not.","決めた,私は君についていく,今回の任務を完成できるかどうかは君次第だ!","너를 따라가기로 결정했어, 이번 임무를 완성할 수 있을 지 없을 지는 너에게 달렸어!"
唉，我什么时候才能举行成人礼呀？,"唉,我什麽時候才能舉行成人禮呀？","Well, when can I hold the rite of passage?",えっと、私はいつ成人式が行われますか？,(한숨) 내가 언제 성인식을 할 수 있을까?
珍珠…不是，魔法…不是，友，友情？烦人，到底是什么嘛？,"珍珠…不是,魔法…不是,友,友情？煩人,到底是什麽嘛？","Pearl...no, magic...no, fri, friendship? Annoying, what is it?",真珠…いいえ、魔法…いいえ、友達、友情？迷惑って、いったいなんですか？,"진주 ... 아니, 마법 ... 아니, 우정, 우정? 귀찮아, 뭐야?"
每当我感觉自己接近答案的时候，心里总有个声音告诉我不是，幸好有你。,"每當我感覺自己接近答案的時候,心裏總有個聲音告訴我不是,不過幸好有你.","Whenever I feel close to the answer, there's always a voice in my heart telling me no, lucky to have you.",いつも私は自分が答えに近づいていると感じて、心の中でいつも1つの声が私にいいえと教えて、しかしあなたがいて幸いです。,"내가 답에 가까워졌을 때마다 항상 내 마음 속에서 '아니, 널 만나서 행운이야'라고 말하는 목소리가 들려."
让我来为你注入力量吧！,讓我來為妳註入力量吧!,Let me give you strength!,私が力を入れましょう!,내가 너에게 힘을 주겠다!
因为有很多事情，所以没能帮到你的忙，真的真的很对不起……,"因為有很多事情,所以沒能幫到妳的忙,真的真的很對不起..","I'm really, really sorry that I couldn't help you because I had so many things to do.",いろいろな用事があって、お役に立てなくて、本当にすみませんでした。,일이 많아서 도움을 못드려서 정말 죄송합니다..
诶？？奇怪了，我不是在这里种了棵树吗？哪去了？,"誒??奇怪了,我不是在這裏種了顆樹嗎?哪去了?",Ah? Strange. Didn't I plant a tree here? Where?,えっ？おかしいです。ここに木を植えたのではないですか？どこに行きましたか？,어? 이상하다. 나 여기 나무 심었잖아. 어디 갔지?
这并不是恩赐！这是生命的智慧！,這並不是恩賜!這是生命的智慧!,This is not a gift! This is the wisdom of life!,これは恵みではありません。これは命の知恵です。,이것은 자비같은게 아니고 생명의 지혜다!
谁先到的！！是我还是姐姐？？,誰先到的!!是我還是姐姐??,Who was the first one to arrive? Me or sister??,先に来たのは誰ですか？私ですか？それともお姉さんですか？,"누가 먼저 왔어!! 나 야, 언니 야?"
诶？你那个是什么东西啊，给我看看好不啦。,"誒,妳那個是什麽東西啊,給我看看好不啦.","Hey, what's that thing? Let me see.",えっと、あれは何ですか？見せてください。,"어머, 그게 뭔 데요? 보여주세요."
姐，我饿了……你给我找点吃的好不好？,"姐,我餓了...妳給我找點吃的好不好?","Sister, I'm hungry... Can you find me something to eat?",お姉さん、お腹が空きました。何か食べ物を探してくれませんか？,"언니, 나 배고파... 먹을 것 좀 찾아줄래?"
想打败我？？梦话等睡着了再说吧！,想打敗我??夢話等睡著了再說吧!,Trying to beat me?? Talk in your sleep until you fall asleep!,私を打ち負かしたいですか？寝言は寝てからにしましょう。,날 이기고 싶어? 잠꼬대는 잠들면 해!
我早就知道今天能和你相遇，阁下。,"我早就知道今天能和妳相遇,閣下","I knew I could meet you today, lord",今日はあなたに会えるととっくに知っていました。,"오늘 만날 줄 알고 있었습니다, 각하."
时间的概念存在与所有世上的产物；山川，河流，海洋乃至浩瀚的星空。,"時間的概念存在與所有世上的產物;山川,河流,海洋乃至浩瀚的星空.","The concept of time exists with all the products of the world; Mountains, rivers, oceans and even vast stars.",時間の概念はすべての世の中の産物と存在します。山川、川、海、さらには広大な星空。,"시간의  존재개념과 모든 세상의 산물, 계곡, 강물, 바다, 그리고 광대한 밤하늘."
时间对我来说只是永无止境的轮回，它既可以是一分钟，也可以是一辈子。,"時間對我來說只是永無止境的輪回,它既可以是一分鐘,也可以是一輩子.",Time to me is just endless reincarnation. It can be a minute or a lifetime,時間は私にとっては永遠の輪廻です。一分でも一生でもいいです。,시간은 나에게 있어서 끝이 없는 윤회일 뿐이고 1분일 수도 있고 평생일 수도 있다.
时间可以见证一切，也就是说，我见证了一切。,"時間可以見證一切,也就是說,我見證了一切.","Time bears witness, that is to say, I bear witness to everything.",時間はすべてを目撃することができて、つまり、私はすべてを目撃証言しました。,"시간은 모든 것을 증명할 수 있다. 즉, 나는 모든 것을 증명했다."
你犯什么错了吗？,妳犯什麽錯了嗎?,Did you make any mistakes?,何か間違えましたか？,뭐 잘못했어?
这笨蛋在说些什么？真想封上你的嘴！,這笨蛋在說些什麽?真想封上妳的嘴!,What is this idiot talking about? I really want to shut your mouth!,このばかは何を言っていますか？あなたの口を封じたいです。,이 바보가 무슨 말을 하는 거야? 입 막고 싶어!
面对自己的内心好吗？承认自己的错误有这么难吗？嗯？,面對自己的內心好嗎?承認自己的錯誤有這麽難嗎?嗯?,Is it so hard to admit your mistakes? Hmm?,自分の心に向き合うのはいいですか？自分の過ちを認めるのはそんなに難しいですか？うん？,자기 마음을 좀 직면하는게 어때? 자기 잘못을 인정하는게 그렇게 어렵나? 응?
盯着看盯着看，要不要我把你也绑起来？？,"盯著看盯著看,要不要我把妳也綁起來??","Stare, stare, do you want me to tie you up??",じっと見ています。私も縛りましょうか？,"그만 좀 뚫어지게 쳐다봐, 내가 너도 묶어줄까?"
如果可以，我希望能成为城主大人的良药。,"如果可以,我希望能成為城主大人的良藥.","If I can, I hope to be a good medicine for the Lord",できれば、城主様の良薬になりたいです。,"가능하다면, 성주님의 약이 되고 싶습니다."
鸢尾花开了呢。,鳶尾花開了呢.,The iris is blooming,たこの花が咲きましたね,붓꽃이 피었네.
圣女对我而言即是身份的象征也是束缚。,聖女對我而言即是身份的象征也是沈重的枷鎖.,"Saint to me is not only a symbol of identity, but also a heavy shackle",聖女は私にとって身分の象徴であり、重い束縛でもあります。,성녀는 나에게 신분의 상징이자 무거운 족쇄였다.
您会拯救大家的，对吗？,"您會拯救大家的,對嗎?","You're going to save everyone, right?",みなさんを救うでしょう。,"그대는 모두를 구해 줄거죠, 그럴거죠?"
来了哟~阿拉，是你在召唤我吗？,"來了喲~阿拉,是妳在召喚我嗎?","I'm coming, master. Are you looking for me?",来ましたよ。あら、あなたが呼んでいますか？,"왔다구~ 어라,너가 날 부른 거?"
啊~想喝牛奶啊~,啊~想喝牛奶啊~,Ah ~ I want to drink milk ah ~,えっと、牛乳が飲みたいです,아 ~ 우유 먹고 싶다 ~
果然你也觉得大一点的好吧。,果然妳也覺得大一點的好吧.,"Sure enough, you think it's better to be bigger",やっぱりあなたも大きいほうがいいと思いますよね。,역시 너도 좀 큰 게 좋다고 생각하는군.
肚子饿了呢。,肚子餓了呢.,I'm hungry,お腹が空きましたね,배고파졌어..
诶？谁在喊我？我还没睡醒呢……,誒?誰在喊我?我還沒睡醒呢..,Hey? Who's calling me? I'm not awake yet…,えっ？誰が呼んでいますか？まだ起きていません。,어? 누가 나를 불러? 나 아직 잠이 덜 깼는데..
希望城主大人每天都能做个好梦。,希望城主大人每天都能做個好夢.,I hope the Lord can have a good dream every day,城主様は毎日良い夢を見られますように。,성주님께서 매일 좋은 꿈꾸시길 바랍니다.
快快快……上课要迟到了！,快快快..上課要遲到了!,"Come on, come on. I'm going to be late for class!",早くしてください。授業に遅れます。,빨리 빨리 빨리... 수업에 늦겠다!
或许梦境能带给你答案。,或許夢境能帶給妳答案.,Maybe dreams can give you the answer,夢はあなたに答えをくれるかもしれません。,꿈이 답을 줄 지도 모른다.
你是来请我吃饭的吗？先说好，今天你买单。,"妳是來請我吃飯的嗎?先說好,今天妳買單.",Are you here to buy me a drink? Let's first say we won't return home before getting drunk tonight!,食事を奢りに来ましたか？先に言ってください。今日はあなたがおごります。,나에게 밥을 사러 왔니? 오늘 네가 계산한다고 먼저 말해
无论多远，我的箭都会正中靶心。,"無論多遠,我的箭都會正中靶心.","No matter how far, my arrow will hit the bull's eye",どんなに遠くても、私の矢は的の真ん中に当たります。,아무리 멀어도 내 화살은 과녁의 중심에 맞는다.
转角那儿开了家新店，明天一起去吗？,"轉角那兒開了家新店,明天一起去嗎?",Would you like to have a drink tomorrow?,曲がり角に新しい店ができましたが、明日一緒に行きますか？,모퉁이에 새 가게를 열었는데 내일 같이 갈래요?
谁又欺负你啦，说出来我替你修理他。,"誰又欺負妳啦,說出來我替妳報仇.",Who bullied you again? I'll take revenge for you,谁がまたあなたをいじめて、言い出して私はあなたのために复讐します。,누가 또 너를 괴롭혔어? 말해주면 내가 복수해줄게.
第四骑士希娜伽，奉命前来！,"第四騎士希娜伽,奉命前來!","The fourth knight SSynaga, is ordered to come!",第四騎士ヒナガ、命を受けて来た！,"네번째 기사 시나가, 명령을 받고 왔습니다!"
要来场对决吗？您不必让着我。,要來場對決嗎?您不必讓著我.,Do you want a fight? Please do your best,試合に来ますか？私を譲ってはいけません。,대결하시겠습니까? 사양하지 마세요.
非常抱歉，我并没有用力。,"非常抱歉,我並沒有用力.","I'm very sorry, but I didn't force",すみません、力を入れていません。,최선을 다하지 않아서 죄송합니다. .
