Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
是啊，一个个圆滚滚的，看着就格外招人喜欢。,是啊，一個個圓滾滾的，看著就格外招人喜歡。,"Yes, each one so round and plump, they look especially endearing.",そうですね、みんな丸々としていて、見ていてとても愛らしいです。,"네, 하나같이 둥글둥글해서 보기에도 정말 사랑스러워요."
你在这稍等片刻，我去买两罐。,你在這稍等片刻，我去買兩罐。,Wait here a moment. I'll go buy two cans.,ここで少し待っていてください。二缶買ってきます。,여기서 잠깐 기다려요. 내가 두 캔 사러 갈게.
怎么，城主大人也想和这些小家伙互动吗？,怎麼，城主大人也想和這些小家夥互動嗎？,"What, Lord, do you want to interact with these little ones too?",どうしたんですか、城主様もこれらの小さな子たちと触れ合いたいのですか？,"어때요, 영주님도 이 작은 녀석들과 교감하고 싶으세요?"
那当然，我要让你看看，我有多受小家伙们欢迎。,那當然，我要讓你看看，我有多受小家夥們歡迎。,Of course. I want to show you how popular I am with the little ones.,もちろんです。私がどれだけ小さな子たちに人気があるか見せてあげます。,"그럼요, 내가 얼마나 이 작은 녀석들에게 인기가 있는지 보여줄게요."
哈哈，那我可就好好拭目以待咯。,哈哈，那我可就好好拭目以待咯。,"Haha, then I'll be watching with great anticipation.",はは、では私はしっかりと楽しみに待っていますね。,"하하, 그럼 내가 기대하고 있을게요."
喏，两大罐满满的猫粮，看我的厉害。,喏，兩大罐滿滿的貓糧，看我的厲害。,"Here, two large cans full of cat food. Watch me go.",はい、二大缶いっぱいのキャットフード。私の腕前を見ていてください。,"자, 두 캔 가득한 고양이 사료. 내 실력 보여줄게."
你都蹲了好一会了，怎么没有猫猫过去找你呀？,你都蹲了好一會了，怎麼沒有貓貓過去找你呀？,"You've been squatting for a while, so why aren't any cats coming to you?",しゃがんでしばらく経ちますが、どうして猫たちはあなたのところに来ないのですか？,"꽤 오래 웅크리고 있었는데, 왜 고양이들이 당신에게 안 가는 거예요?"
我也不知道，明明我手里的猫粮更多。,我也不知道，明明我手裡的貓糧更多。,I don't know either. I clearly have more cat food in my hand.,私にも分かりません。明らかに私の手にあるキャットフードの方が多いのに。,"나도 몰라, 분명 내 손에 더 많은 사료가 있는데."
你看，它们全都颠颠跑到我这边来了。,你看，牠們全都顛顛跑到我這邊來了。,"Look, they're all running over to my side.",見てください、全部私の方に駆け寄ってきましたよ。,"봐, 얘네들이 모두 내 쪽으로 깡충깡충 뛰어왔어."
这些小家伙也太没眼光了吧。,這些小家夥也太沒眼光了吧。,These little ones have no taste at all.,これらの小さな子たちは目がないですね。,이 작은 녀석들 너무 안목이 없는 거 아니야?
还有两只胆子大的，都爬到我肩膀上了。,還有兩隻膽子大的，都爬到我肩膀上了。,And two bold ones have even climbed onto my shoulders.,それに度胸のある二匹は、私の肩の上まで登ってきました。,그리고 대담한 두 마리는 내 어깨까지 올라왔어.
明明我的罐子更大，装的猫粮也更多。,明明我的罐子更大，裝的貓糧也更多。,But my can is bigger and contains more cat food.,明らかに私の缶の方が大きくて、入っているキャットフードも多いのに。,분명 내 캔이 더 크고 사료도 더 많은데.
怎么啦，威风凛凛的城主大人，这就委屈啦？,怎麼啦，威風凜凜的城主大人，這就委屈啦？,What's wrong? Our majestic Lord is feeling slighted already?,どうしたんですか、威風堂々たる城主様が、もう不満そうな顔をして？,"왜 그래요, 위풍당당한 영주님이 벌써 억울해해요?"
我才没有委屈，就是觉得它们不识货。,我才沒有委屈，就是覺得牠們不識貨。,I'm not slighted. I just think they don't know quality.,不満なんてありません。ただ彼らは目利きじゃないと思うだけです。,"억울하지 않아, 그냥 얘네들이 옛날을 모르는 거야."
好啦，别闹别扭了，我捧过来给你摸摸。,好啦，彆鬧彆扭了，我捧過來給你摸摸。,"Okay, don't be sulky. I'll bring some over for you to pet.",もういいです、すねないで。私が持ってきて触らせてあげますね。,"좋아요, 토라지지 말고. 내가 가져다가 쓰다듬게 해줄게."
不用，它们不找我，我才不摸它们。,不用，牠們不找我，我才不摸牠們。,"No need. If they don't come to me, I won't pet them.",いいえ、私のところに来ないなら、触りません。,"됐어, 얘네들이 나를 안 찾으면 나도 안 만질 거야."
笨蛋城主，它们不选你，我选你呀。,笨蛋城主，牠們不選你，我選你呀。,"Silly Lord, if they won't choose you, I choose you.",バカ城主、彼らがあなたを選ばなくても、私があなたを選びますよ。,"바보 영주님, 얘네들이 당신을 안 고르면, 내가 당신을 골라요."
你，你突然说这个做什么？,你，你突然說這個做什麼？,"Y-you, why are you suddenly saying that?",あ、あな、急にそんなこと言うんですか？,"당신, 갑자기 그런 말은 왜 하는 거예요?"
我说，比起这些猫猫，我眼里只有你呀。,我說，比起這些貓貓，我眼裡只有你呀。,"I'm saying, compared to these cats, I only have eyes for you.",私は言っているんです、これらの猫たちよりも、私の目にはあなたしかいないと。,"내 말은, 이 고양이들보다 내 눈에는 당신뿐이라는 거야."
这家酒馆的招牌，据说喝下去的人，能看见心底最珍视的存在。,這家酒館的招牌，據說喝下去的人，能看見心底最珍視的存在。,This tavern's signature drink. It's said that whoever drinks it can see the existence they treasure most in their heart.,この酒場の看板酒、飲んだ人は心の中で最も大切にしている存在が見えるそうです。,"이 술집의 간판 술은, 마시는 사람이 마음속에서 가장 소중히 여기는 존재를 볼 수 있다고 해요."
我特意让老板留了两杯，你要不要试试？,我特意讓老闆留了兩杯，你要不要試試？,I specially asked the owner to save two glasses. Want to give it a try?,わざわざ店主に二杯取っておいてもらいました。試してみますか？,일부러 주인장에게 두 잔 남겨달라고 했어요. 한번 시험해 볼래요?
我好像，真的看见了什么。,我好像，真的看見了什麼。,I think I really see something.,私、本当に何か見えたようです。,나 뭔가 보이는 것 같아.
哦？你到底看见什么了？,哦？你到底看見什麼了？,Oh? What exactly do you see?,おや？いったい何が見えたんですか？,오? 대체 뭐가 보이는 거야?
我看见我的兰德币的数量变成了9999999。,我看見我的蘭德幣的數量變成了9999999。,"I see my Rand Coin count has turned into 9,999,999.",私のランド通貨の数が9999999になっているのが見えます。,내 랜드 통화 카드의 숫자가 9999999가 된 게 보여.
还有我的仓库里全是t6魔法使。,還有我的倉庫裡全是t6魔法使。,And my warehouse is full of T6 Magic Messengers.,それに私の倉庫はT6魔法使いでいっぱいです。,그리고 내 창고에는 T6 마법사가 가득해.
城主大人的心里难道只有这些奇奇怪怪的东西吗？,城主大人的心裡難道只有這些奇奇怪怪的東西嗎？,"Is your heart filled with nothing but these strange things, Lord?",城主様の心の中には、こんな奇妙なものしかないんですか？,영주님의 마음속에는 이런 이상한 것들밖에 없는 건가요?
不然呢？难道还有别的更重要的东西？,不然呢？難道還有別的更重要的東西？,What else? Is there something more important?,じゃあ何か？他にもっと大事なものでも？,그렇지 않고? 설마 더 중요한 게 있나?
难道城主大人心底，没有更重要的存在？,難道城主大人心底，沒有更重要的存在？,Doesn't the Lord have someone more important in his heart?,城主様の心の底には、もっと大事な存在はいないのですか？,영주님의 마음속에 더 중요한 존재는 없는 건가요?
那是自然，确实有更重要的东西。,那是自然，確實有更重要的東西。,"Of course, there is indeed something more important.",それはもちろん、確かにもっと大事なものがあります。,"그렇지, 확실히 더 중요한 게 있어."
哦？那城主大人说说看，是什么东西？,哦？那城主大人說說看，是什麼東西？,"Oh? Then tell me, Lord, what is it?",おや？では城主様、何か言ってみてください。,"오? 그럼 영주님, 뭔지 말씀해보세요."
不过在此之前，我们先把美食点了吧。,不過在此之前，我們先把美食點了吧。,"But before that, let's order the food first.",でもその前に、まずは料理を注文しましょう。,"하지만 그 전에, 먼저 음식을 주문하자."
为什么要先点美食，不先说说那个重要的东西？,為什麼要先點美食，不先說說那個重要的東西？,Why order food first instead of telling me what that important thing is?,なぜ先に料理を注文するんですか、その大事なものを先に言わないんですか？,"왜 먼저 음식을 주문하는데, 중요한 걸 먼저 말하지 않아?"
毕竟世上只有美食不可辜负。,畢竟世上只有美食不可辜負。,"After all, only good food in this world should not be let down.",何しろこの世で美食だけは裏切れませんから。,어차피 세상에는 음식만큼은 저버릴 수 없으니까.
原来在城主心里，美食和我是一样的分量？,原來在城主心裡，美食和我是一樣的分量？,"So in your heart, Lord, good food and I weigh the same?",なるほど城主様の心の中では、美食と私が同じ重さなんですね？,영주님 마음속에서는 음식과 내가 같은 무게였나요?
那可不一样，你比美食要重要得多。,那可不一样，你比美食要重要得多。,That's not the same. You are far more important than good food.,それは違いますよ。あなたは美食よりもずっと大事です。,"그건 아니지, 당신은 음식보다 훨씬 더 중요해."
那刚才还说，不能辜负共同的心底珍视？,那剛才還說，不能辜負共同的心底珍視？,But you just said you can't let down what is treasured together?,でもさっきは、一緒に心から大切にしているものを裏切れないって言ったばかりじゃないですか？,그런데 아까는 함께 마음속으로 소중히 여기는 것을 저버릴 수 없다고 하지 않았나요?
因为有你在，美食只有和珍视之人一起享用才值得。,因為有你在，美食只有和珍視之人一起享用才值得。,"Because with you here, good food is only worth enjoying together with someone you treasure.",あなたがいるからこそ、美食は大切な人と一緒に楽しむことに価値があるんです。,"당신이 있기 때문에, 음식은 소중한 사람과 함께 즐겨야 가치가 있어."
算城主大人会说话，那快叫服务生过来吧。,算城主大人會說話，那快叫服務生過來吧。,"You sure know how to talk, Lord. Then quickly call the waiter over.",城主様は話がお上手ですね。じゃあ早くウェイターを呼んでください。,영주님 말재주가 좋으시네요. 그럼 얼른 서버를 부르세요.
好。,好。,Okay.,はい。,좋아.
我在学院里练了好几年飞镖，十发九中。,我在學院裡練了好幾年飛鏢，十發九中。,I practiced darts for several years at the academy. Nine out of ten hit the mark.,私はアカデミーで何年もダーツを練習してきました。十発中九発は的中します。,나는 아카데미에서 몇 년 동안 다트를 연습했어. 열 번 던지면 아홉 번은 맞춰.
哦，城主大人这是打算和我打个赌吗？,哦，城主大人這是打算和我打個賭嗎？,"Oh, Lord, are you planning to make a bet with me?",おや、城主様は私と賭けでもするおつもりですか？,"오, 영주님, 나랑 내기라도 하려는 거야?"
没错，我要是三镖全中靶心，你就答应我下次约会陪我去城郊的花海。,沒錯，我要是三鏢全中靶心，你就答應我下次約會陪我去城郊的花海。,"That's right. If I hit the bullseye with all three darts, you'll promise to accompany me to the flower fields on the outskirts for our next date.",そうです。私が三本とも的に当てたら、次のデートで郊外の花畑に一緒に行く約束をしてください。,"맞아. 내가 세 번 다 과녁 정중앙을 맞히면, 다음 데이트 때 교외의 꽃밭에 나랑 같이 가기로 약속해."
那要是城主大人输了呢？,那要是城主大人輸了呢？,"And if you lose, Lord?",ではもし城主様が負けたら？,그런데 영주님이 지면 어쩌는데?
我输了的话，全城的甜点铺，你随便挑，我全包了。,我輸了的話，全城的甜點鋪，你隨便挑，我全包了。,"If I lose, you can pick any dessert shop in the whole city, and I'll cover everything.",私が負けたら、街中のスイーツ店、あなたのお好きなところを選んでください。全部私が持ちます。,"내가 지면, 시내에 있는 디저트 가게 중에서 네가 골라, 내가 다 낼게."
好啊，那我可就等着城主大人兑现承诺了。,好啊，那我可就等著城主大人兌現承諾了。,"Fine, then I'll be waiting for you to make good on that promise, Lord.",いいですね、では城主様が約束を果たしてくれるのを待っていますね。,"좋아, 그럼 영주님이 약속을 지키길 기다릴게."
看好了，这第一镖，必中靶心。,看好了，這第一鏢，必中靶心。,Watch closely. This first dart will surely hit the bullseye.,よく見ていてください。この一本目、必ず的に当たります。,"잘 봐, 이 첫 번째 다트는 반드시 정중앙을 맞힌다."
噗，看来城主大人的准头，和说的话不太一样啊。,噗，看來城主大人的準頭，和說的話不太一樣啊。,"Pfft, it seems your aim, Lord, doesn't quite match your words.",ぷっ、どうやら城主様の腕前は、お言葉とはちょっと違うようですね。,"푸하하, 영주님의 솜씨가 말과는 좀 다른가 보네요."
刚才是手滑，第二镖绝对不会出问题。,剛才是手滑，第二鏢絕對不會出問題。,That was just a slip of the hand. The second dart will definitely be fine.,今のは手が滑っただけです。二本目は絶対に大丈夫です。,"방금은 손이 미끄러졌어, 두 번째 다트는 절대 문제없어."
这一镖，好像离靶心更远了呢。,這一鏢，好像離靶心更遠了呢。,This dart seems to have gone even farther from the bullseye.,この一本は、的にさらに遠ざかったようですね。,이번 다트는 정중앙에서 더 멀어진 것 같네.
怎么可能，我明明瞄准了的。,怎麼可能，我明明瞄準了的。,How is that possible? I clearly aimed.,そんなはずは、私は確かに狙ったのに。,"그럴 리가 없어, 분명 조준했는데."
看来，全城的甜点铺，今天要迎来大生意了。,看來，全城的甜點鋪，今天要迎來大生意了。,It seems all the dessert shops in the city are going to have a big day today.,どうやら街中のスイーツ店は、今日大繁盛のようですね。,"보나 마나, 시내 디저트 가게들은 오늘 대박 나겠네."
别急，我还有最后一镖，这一镖绝对中。,別急，我還有最後一鏢，這一鏢絕對中。,Don't rush. I have one last dart. This one will definitely hit.,急がないで、まだ最後の一本があります。これは絶対に当たります。,"서두르지 마, 마지막 다트가 남았어. 이번에는 반드시 맞춘다."
等等，不如让我来帮城主大人投这最后一镖吧。,等等，不如讓我來幫城主大人投這最後一鏢吧。,"Wait, how about I throw this last dart for you, Lord?",待って、私が城主様の代わりにこの最後の一本を投げましょうか？,"잠깐, 차라리 내가 영주님 대신 이 마지막 다트를 던질까?"
你，你还会玩飞镖？,你，你還會玩飛鏢？,Y-you know how to play darts too?,あ、あなたもダーツができるんですか？,"너, 너도 다트를 할 줄 알아?"
试试不就知道了，总不能让城主大人输得太难看。,試試不就知道了，總不能讓城主大人輸得太難看。,Try it and you'll find out. Can't let the Lord lose too embarrassingly.,やってみればわかりますよ。城主様にあまりみっともない負け方をさせるわけにはいかないでしょう。,"해보면 알지, 영주님이 너무 창피하게 지게 할 순 없잖아."
天呐，你居然直接命中了靶心。,天吶，你居然直接命中了靶心。,"Good heavens, you actually hit the bullseye directly.",まあ、なんとあなたは見事に的を射抜きましたね。,"세상에, 당신이 직접 정중앙을 맞추다니."
靶心我帮你中了，花海的约会，我也答应了。,靶心我幫你中了，花海的約會，我也答應了。,"I hit the bullseye for you, and I also agree to the date at the flower fields.",的に当ててあげましたし、花畑のデートも承諾しましたよ。,"정중앙은 내가 맞춰줬고, 꽃밭 데이트도 승낙했어."
为什么，我明明输了赌约的。,為什麼，我明明輸了賭約的。,Why? I clearly lost the bet.,どうして？私、確かに賭けに負けたのに。,왜? 분명 내기가 내가 졌잖아.
毕竟，总不能让城主大人，既输了赌约，又丢了约会的机会。,畢竟，總不能讓城主大人，既輸了賭約，又丟了約會的機會。,"After all, I couldn't let the Lord both lose the bet and miss out on a date.",何しろ、城主様に賭けに負けて、さらにデートの機会も失わせるわけにはいきませんからね。,"어차피 영주님께서 내기에 지고, 데이트 기회까지 잃게 할 순 없으니까."
城主大人写了什么愿望？这么神秘，还贴得这么高。,城主大人寫了什麼願望？這麼神秘，還貼得這麼高。,"What wish did you write, Lord? So mysterious, and pasted so high.",城主様はどんな願い事を書いたんですか？こんなに神秘的で、しかもこんな高く貼って。,"영주님은 무슨 소원을 적으셨어요? 이렇게 신비롭게, 게다가 이렇게 높이 붙이고."
不告诉你，说出来的愿望，可就不灵了。,不告訴你，說出來的願望，可就不靈了。,Not telling you. A wish spoken aloud won't come true.,教えません。言ってしまった願いは叶わなくなりますから。,"안 알려줘, 말해버린 소원은 안 이루어진다고."
那城主大人，要不要我也写一张，贴在你的旁边？,那城主大人，要不要我也寫一張，貼在你的旁邊？。,"Then Lord, shall I also write one and paste it next to yours?",じゃあ城主様、私も一枚書いて、あなたの隣に貼りましょうか？,"그럼 영주님, 나도 하나 써서 영주님 옆에 붙일까?"
当然可以，想写什么都可以，我给你拿笔。,當然可以，想寫什麼都可以，我給你拿筆。,Of course you can. You can write anything you like. I'll get you a pen.,もちろんいいですよ。何を書いても構いません。ペンを取ってきますね。,"물론 돼요, 쓰고 싶은 거 아무거나 써, 내가 펜 줄게."
我写好了，就贴在城主的愿望旁边，刚好凑成一对。,我寫好了，就貼在城主的願望旁邊，剛好湊成一對。,"I'm done. I'll paste it right next to the Lord's wish, making a perfect pair.",書けました。城主の願いの隣に貼りますね、ちょうど一対になりますように。,"다 썼어, 영주님 소원 옆에 붙일게, 딱 한 쌍이네."
我看看，你到底写了什么，这么快就写完了。,我看看，你到底寫了什麼，這麼快就寫完了。,Let me see what you wrote. You finished so quickly.,見せてください、いったい何を書いたんですか？こんなに早く書き終えて。,"보자, 대체 뭐라고 썼길래 이렇게 빨리 다 썼어."
希望城主下次约会，别再被守城卫兵认出来，半条街外就开始行礼。,希望城主下次約會，別再被守城衛兵認出來，半條街外就開始行禮。,"I hope that next time the Lord goes on a date, the city guards won't recognize him and start bowing from half a street away.",次回のデートで、城主様が守城衛兵に見つからず、半町も離れた場所からお辞儀をされませんように。,"다음 데이트 때 영주님이 수비병에게 들키지 않고, 반 블록 떨어진 곳에서부터 절을 시작하지 않길 바래요."
合着你写的愿望，就是吐槽我上次约会，被全城人围观的事？,合著你寫的願望，就是吐槽我上次約會，被全城人圍觀的事？。,So your wish is basically to complain about how I was gawked at by the whole city during our last date?,つまりあなたが書いた願いは、前回のデートで街中の人に見られたことを愚痴っているわけですね？,결국 네가 쓴 소원은 지난번 데이트 때 온 도시 사람들에게 구경당한 일을 디스하는 거였어?
毕竟那次的经历，我到现在都记得清清楚楚，实在是太难忘了。,畢竟那次的經歷，我到現在都記得清清楚楚，實在是太難忘了。,That experience is still so clear in my mind. It was truly unforgettable.,だってあの時の経験は、今でもはっきり覚えていますから。本当に忘れられません。,왜냐하면 그때의 경험은 지금도 생생하게 기억나거든. 정말 잊을 수가 없어.
那我可得再加一个愿望，下次约会一定藏好身份，绝不让任何人打扰我们。,那我可得再加一個願望，下次約會一定藏好身份，絕不讓任何人打擾我們。,Then I need to add another wish: next time I'll definitely hide my identity and never let anyone disturb us.,ではもう一つ願いを追加しなければ。次回のデートでは必ず身分を隠して、誰にも邪魔させません。,"그럼 나는 소원을 하나 더 추가해야겠네, 다음 데이트 때는 반드시 신분을 숨겨서 아무도 우리를 방해하지 못하게 할 거야."
哦？城主大人的愿望里，难道还有别的内容？,哦？城主大人的願望裡，難道還有別的內容？。,Oh? Does the Lord's wish contain something else as well?,おや？城主様の願いの中には、もしかして別の内容もあるんですか？,오? 영주님의 소원 속에 설마 다른 내용도 있는 건가요?
当然有，我的愿望里，一直都有你。,當然有，我的願望裡，一直都有你。,Of course. My wish always includes you.,もちろんあります。私の願いの中には、ずっとあなたがいます。,"물론 있어, 내 소원 속에는 항상 네가 있어."
那城主大人倒是说说看，藏在心里的愿望，到底是什么？,那城主大人倒是說說看，藏在心裡的願望，到底是什麼？。,"Then tell me, Lord, what exactly is the wish hidden in your heart?",では城主様、心の中に隠している願いとは、一体何なのですか？,"그럼 영주님, 마음속에 숨겨둔 소원이 대체 뭐예요?"
愿这座城岁岁安宁，愿身边的人，年年都能常伴左右。,願這座城歲歲安寧，願身邊的人，年年都能常伴左右。,May this city be peaceful year after year. May the person by my side always be with me through the years.,この街がいつまでも平穏でありますように。そして、そばにいる人がずっと一緒にいてくれますように。,"이 도시가 해마다 평안하기를, 그리고 곁에 있는 사람이 해마다 늘 함께하기를."
城主大人的愿望，一半给了这座城，一半给了身边的人呢。,城主大人的願望，一半給了這座城，一半給了身邊的人呢。,"The Lord's wish: half for the city, half for the person beside him.",城主様の願いは、半分がこの街で、半分がそばにいる人ですね。,"영주님의 소원은, 절반은 이 도시, 절반은 곁에 있는 사람이네요."
这座城是我的责任，而你，是我心底的期许。,這座城是我的責任，而你，是我心底的期許。,"This city is my responsibility, and you are my heart's hope.",この街は私の責任であり、あなたは私の心の願いです。,"이 도시는 내 책임이고, 당신은 내 마음속의 기대야."
那我们把这两张许愿笺贴得再近一点，好不好，让它们永远挨在一起。,那我們把這兩張許願箋貼得再近一點，好不好，讓它們永遠挨在一起。,"Then let's paste these two wish slips even closer together, okay? Let them always stay side by side.",じゃあこの二枚の願い札をもっと近くに貼りましょう、いいですか？ずっと隣り合わせにしておくために。,그럼 이 두 장의 소원지를 더 가까이 붙일까요? 영원히 나란히 있게.
好，不仅是许愿笺，我也想永远和你挨在一起。,好，不僅是許願箋，我也想永遠和你挨在一起。,"Okay. Not just the wish slips, I also want to stay by your side forever.",はい、願い札だけでなく、私もあなたとずっと隣り合わせにいたいです。,"좋아요. 소원지뿐만 아니라, 나도 영원히 당신과 나란히 있고 싶어요."
那这可是我们的约定，城主大人可不许反悔，要一直陪着我。,那這可是我們的約定，城主大人可不許反悔，要一直陪著我。,"Then this is our promise. You mustn't go back on it, Lord. Stay with me always.",じゃあこれは私たちの約束ですよ。城主様、約束を破ってはいけませんよ。ずっと私のそばにいてくださいね。,"그럼 이것은 우리의 약속이에요. 영주님은 약속을 어기시면 안 돼요, 계속 저와 함께해 주세요."
我答应你，约定好了，永远都不会反悔。,我答應你，約定好了，永遠都不會反悔。,I promise you. It's a deal. I will never go back on it.,約束します。決まりですね。永遠に違えません。,"약속할게요. 약속했어요, 영원히 후회하지 않아요."
站住，何人擅闯领地麦田！,站住，何人擅闖領地麥田！,Halt! Who dares to trespass on the territory's wheat field!,止まれ！何者だ、領地の麦畑に無断で立ち入るとは！,"서라! 누구냐, 영지의 밀밭에 무단 침입한 자!"
城主大人，发生什么事了？,城主大人，發生什麼事了？,"Lord, what's happening?",城主様、何があったんですか？,"영주님, 무슨 일이에요?"
快躲到我身后，麦丛里有陌生身影。,快躲到我身後，麥叢裡有陌生身影。,Quickly hide behind me. There's an unfamiliar figure in the wheat.,私の後ろに隠れてください。麦藁の中に見知らぬ影があります。,"빨리 내 뒤로 숨어요, 밀밭 사이에 낯선 그림자가 있어요."
哈哈，城主大人你先别紧张。,哈哈，城主大人你先別緊張。,"Haha, Lord, don't get so nervous.",ははは、城主様、まずは落ち着いてください。,"하하, 영주님, 긴장하지 마세요."
你仔细看看，那根本不是人呀。,你仔細看看，那根本不是人呀。,Look closer. That's not a person at all.,よく見てください。あれは人間じゃありませんよ。,"자세히 보세요, 그건 사람이 아니에요."
什么，难道我看错了？,什麼，難道我看錯了？,What? Did I see wrong?,何ですって、まさか見間違いですか？,"뭐라고요, 설마 내가 잘못 본 건가요?"
那只是个绑了披风的稻草人而已。,那只是個綁了披風的稻草人而已。,That's just a scarecrow tied with a cloak.,それはただマントを結びつけたかかしですよ。,그건 그냥 망토를 묶은 허수아비일 뿐이에요.
难不成，你要按领地规矩审它吗？,難道說，你要按領地規矩審它嗎？,Are you going to interrogate it according to territory law?,もしかして、領地の規則でそれを尋問するおつもりですか？,설마 영지 규칙에 따라 그걸 심문할 건가요?
我只是，怕有歹人惊扰到你。,我只是，怕有歹人驚擾到你。,I just... was afraid some ill-intentioned person might startle you.,ただ、悪人があなたを驚かせるのが怖かったんです。,그냥... 나쁜 사람이 당신을 놀라게 할까 봐 두려웠어요.
这片麦田是我规划的，绝不能出意外。,這片麥田是我規劃的，絕不能出意外。,This wheat field is my project. There must be no accidents.,この麦畑は私が計画したものです。絶対に事故があってはなりません。,"이 밀밭은 내가 계획한 거야, 절대 사고가 나면 안 돼."
好好好，我知道城主大人最负责了。,好好好，我知道城主大人最負責了。,"Okay, okay, I know you're the most responsible, Lord.",はいはい、城主様が一番責任感が強いのは分かっています。,"좋아좋아, 영주님이 가장 책임감이 강한 건 알아요."
不过，你刚才耳尖都红了哦。,不過，你剛才耳尖都紅了哦。,"But your earlobes just turned red, you know.",でも、さっきあなたの耳の先が赤くなっていましたよ。,"그런데, 아까 영주님 귀 끝이 빨개졌어요."
胡说，我只是被太阳晒到了而已。,胡說，我只是被太陽曬到了而已。,Nonsense. I just got a bit of sun.,そんなことないです。ただ日差しを浴びただけです。,"헛소리, 그냥 햇볕에 그런 거야."
是吗，那你摘这颗麦穗做什么？,是嗎，那你摘這顆麥穗做什麼？,Is that so? Then why are you picking this ear of wheat?,そうですか、ではなぜその麦の穂を摘むんですか？,그래요? 그럼 이 밀 이삭을 왜 따는 건데요?
这是田里长得最好的麦穗，我摘给你的。,這是田裡長得最好的麥穗，我摘給你的。,This is the best ear of wheat in the field. I picked it for you.,これは畑で一番よく育った麦の穂です。あなたに摘んであげました。,"이건 밭에서 가장 잘 자란 밀 이삭이야, 네게 따 준 거야."
毕竟是带你来的地方，半分风险都不能有。,畢竟是帶你來的地方，半分風險都不能有。,"After all, this is where I brought you. I can't allow even half a risk.",何しろあなたを連れてきた場所ですから、半分のリスクもあってはいけません。,"어차피 너를 데려온 곳이니까, 조금의 위험도 있어선 안 돼."
哪怕是稻草人，也要问过它准不准靠近你。,哪怕是稻草人，也要問過它准不准靠近你。,"Even a scarecrow, I have to ask its permission to come near you.",たとえかかしでも、あなたに近づく許可を得なければなりません。,"허수아비라도, 너에게 다가가도 되는지 물어봐야 해."
笨蛋城主，你也太可爱了吧。,笨蛋城主，你也太可愛了吧。,"Silly Lord, you're just too adorable.",バカ城主、あなたは本当にかわいすぎますよ。,"바보 영주님, 너무 귀여우시잖아요."
我身为一城之主，和可爱可沾不上边。,我身為一城之主，和可愛可沾不上邊。,"As the Lord of this city, I have nothing to do with ""adorable.""",一城の主である私と、かわいいなんて縁がありません。,"일성주인 내가 귀엽다니, 전혀 어울리지 않아."
在我这里，你永远是最可爱的人。,在我這裡，你永遠是最可愛的人。,"In my eyes, you will always be the most adorable person.",私にとって、あなたは永遠に一番かわいい人です。,내게 있어 당신은 영원히 가장 귀여운 사람이에요.
传说郊外的小溪里面藏着历任城主留下的专属秘宝。,傳說郊外的小溪裡面藏著歷任城主留下的專屬秘寶。,"Legend says that in the stream on the outskirts, there is a secret treasure left by each successive Lord.",伝説によれば、郊外の小川には歴代の城主が残した専用の秘宝が隠されているそうです。,전설에 따르면 교외의 개울 속에는 역대 영주들이 남긴 전용 비보가 숨겨져 있다고 해요.
专属秘宝，听起来也太神秘了吧？,專屬秘寶，聽起來也太神秘了吧？,A secret treasure? That sounds so mysterious!,専用の秘宝？なんだかとても神秘的ですね！,전용 비보? 너무 신비하게 들리지 않아요?
全领地上下，只有我一个人知道它的藏匿位置。,全領地上下，只有我一個人知道它的藏匿位置。,"In the entire territory, only I know where it's hidden.",領地中で、その隠し場所を知っているのは私だけです。,"영지 전체에서, 그 은닉 장소를 아는 사람은 나뿐이야."
那城主大人，可要好好露一手别让我失望哦。,那城主大人，可要好好露一手別讓我失望哦。,"Then Lord, you'd better show off your skills and not disappoint me.",では城主様、腕前をしっかり見せてくださいね。がっかりさせないでくださいよ。,"그럼 영주님, 실력을 제대로 보여주세요, 실망시키지 말고요."
奇怪，我明明就把东西藏在这块石缝里的。,奇怪，我明明就把東西藏在這個石縫裡的。,"Strange, I clearly hid it in this crevice.",おかしいな、確かにこの石の隙間に隠したはずなのに。,"이상하다, 분명히 이 돌 틈에 숨겨놨는데."
怎么了，难道秘宝自己长脚跑了不成？,怎麼了，難道秘寶自己長腳跑了不成？,What's wrong? Did the treasure grow legs and run away?,どうしたんですか、まさか秘宝が自分の足で逃げたりしませんよね？,"왜 그래요, 설마 비보가 제 발로 도망간 건 아니겠죠?"
不对劲，礼盒真的不见了一点踪迹都没有。,不對勁，禮盒真的不見了一點蹤跡都沒有。,This isn't right. The gift box has truly vanished without a trace.,おかしい、ギフトボックスが本当に跡形もなく消えています。,"이상해, 선물 상자가 정말로 자취도 없이 사라졌어."
你看那几条溪鱼，莫不是被它们叼走了？,你看那幾條溪魚，莫不是被牠們叼走了？,Look at those stream fish. Could they have taken it?,あの数匹の渓流魚を見てください。もしかして彼らに持ち去られたんじゃ？,"저기 그 개울 물고기들 좀 봐, 혹시 얘네들이 물어간 건 아니겠지?"
总不能是我被溪鱼截胡了，这也太没面子了。,總不能是我被溪魚截胡了，這也太沒面子了。,I can't have been beaten to it by fish. That would be too embarrassing.,まさか私が渓流魚に横取りされるなんて、それはあまりにも恥ずかしすぎます。,"설마 내가 개울 물고기에게 먼저 당한 건 아니겠지, 그건 너무 창피한데."
