Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
宝鉴收藏家,寶鑑收藏家,Collection Codex,図鑑コレクター,보감 수집가
开拓者,開拓者,Pioneer,開拓者,개척자
召唤师,召喚師,Summoner,召喚師,소환사
魔法师,魔法師,Mage,魔法師,마법사
蓝色妖姬,藍色妖姬,Blue Rose,ブルーローズ,블루 로즈
桃花,桃花,Peach Blossom,とうか,복숭아꽃
鲜血伯爵,鮮血伯爵,Blood Count,ブラッド伯爵,피의 백작
狼少女,狼少女,Wolf Girl,狼少女,늑대 소녀
钢铁之心,鋼鐵之心,Heart Of Steel,鋼の心,강철의 마음
夜色,夜色,Nightfall,夜色,야경
彼岸花,彼岸花,Higanbana,彼岸花,피안화
森林轻语,森林輕語,Forest Whispers,森のささやき,숲의 속삭임
初雪,初雪,First Snow,初雪,첫눈
骨龙,骨龍,Bone Dragon,骨竜,뼈 드래곤
圣诞,聖誕,Christmas,クリスマス,크리스마스
赤鬼,赤鬼,Red Oni,赤鬼,붉은 도깨비
小熊少女,小熊少女,Little Bear Girl,くま少女,곰 소녀
电竞少女,電競少女,Esports Girl,eスポーツ少女,e스포츠 소녀
蓝龙,藍龍,Blue Dragon,せいりゅう,푸른 용
神魔血,神魔血,Divine Demon Blood,神魔の血,신과 마의 피
遗迹之证,遺跡之證,Relic Certificate,遺跡証,유적의 증표
裁缝证书,裁縫證書,Tailor Certificate,裁縫師証書,재봉사 자격증
工匠证书,工匠證書,Craftsman Certificate,工匠証書,장인 자격증
药剂师证书,藥劑師證書,Pharmacist Certificate,薬剤師証書,약제사 자격증
药剂配方,藥劑配方,Potion Formula,ポーションレシピ,물약 레시피
体力药剂,體力藥劑,Vit Potion,体力ポーション,체력 약제
攻击药剂,攻擊藥劑,ATK Potion,攻擊ポーション,공격 물약
防御药剂,防禦藥劑,DEF Potion,防禦ポーション,방어 물약
破坏药剂,破壞藥劑,DES Potion,破壞ポーション,파괴 물약
强壮药剂,强壯藥劑,Strong Potion,强壯ポーション,강화 물약
迅捷药剂,迅捷藥劑,Agility Potion,迅捷ポーション,민첩 물약
力量药剂,力量藥劑,Power Potion,力量ポーション,힘의 물약
耐力药剂,耐力藥劑,Stamina Potion,耐久ポーション,지구력 물약
狂暴药剂,狂暴藥劑,Berserk Potion,狂暴ポーション,광폭 물약
战斗药剂,戰鬥藥劑,Combat Potion,戰闘ポーション,전투 물약
固守药剂,固守藥劑,Persistence Potion,固守ポーション,수호 물약
丰收石碑,豐收石碑,Harvest Stele,収穫石碑,수확 석비
秘纹石碑,秘紋石碑,Sigil Stele,秘纹石碑,인장 석비
初心者,初心者,Beginner,初心者,초심자
侍者,侍者,Attendant,ウェイター,웨이터
喵喵玩趣,喵喵玩趣,Meow Fun,ニャー楽しい,야옹 재미
荣耀统治,榮耀統治,Reign Glory,栄光の統治,영광이 지배
冰雪绒球,冰雪絨球,Snow Pompom,スノーポンポン,스노우 폼폼
铁血霸主,鐵血霸主,Iron Overlord,鉄血の覇者,철혈의 군주
仙侣奇缘,仙侶奇緣,Afairy couple,妖精ロマンス,요정 커플
夜幕怪盗,夜幕怪盜,Night Thief,夜の怪盗,밤의 괴도
都市先锋,都市先鋒,Urban Pioneer,都市の開拓者,도시 개척자
玫瑰之刃,玫瑰之刃,Rose Blade,ローズブレード,로즈 블레이드
璀璨明星,璀璨明星,Brilliant Star,輝くアカボシ,빛나는 별
深蓝之歌,深藍之歌,Deep Blue Song,ブルーソング,딥 블루 송
法老传说,法老傳說,Pharaoh Legend,ファラオの伝説,파라오 전설
黑夜魅影,黑夜魅影,Dark Phantom,夜のファントム,밤의 유령
奥术使者,奧術使者,Arcane Bringer,秘術の使者,비전의 전령
月下猎影,月下獵影,Moonlit Hunter,月で影を狩,달빛 사냥꾼
惊涛掠夺者,驚濤掠奪者,Tide Reaver,荒波の略奪者,파도 약탈자
不朽神话,不朽神話,Immortal Myth,不滅の神話,불멸의 신화
深渊王者,深淵王者,Abyss King,深淵の王者,심연의 왕의
表情券,表情券,Emoji Scroll,表情巻,표정권
表情,表情,Emoji,表情,표정
开心,開心,Happy,嬉しい,기뻐
委屈,委屈,Wronged,悔しい,억울해
恐吓,恐嚇,Skull,脅す,협박
阅读,閲讀,Read,読書,독서
不满,不滿,Gripe,不満,불만
尴尬,尷尬,Awkward,気まずい,어색해
爆笑,爆笑,Laugh,爆笑,폭소
害羞,害羞,Shy,恥ずかしい,부끄러워
冲击,衝擊,Shock,衝撃,충격
憧憬,憧憬,Yearning,憧れ,동경
疑问,疑問,Doubt,疑問,의문
生气,生氣,Angry,怒る,화나
抹泪,抹淚,Wipe Tears,涙を拭,눈물을닦다
无语,無語,Speechless,無言,어이없다
得意,得意,Proud,得意,뿌듯해
探头,探頭,Peek,覗,엿보다
发财,發財,Get Rich,金持ちになる,부자가되다
兑换券,兌換券,Exchange Scroll,両替券,교환권
表情券,表情券,Emoji Scroll,表情卷,표정권
时尚券,時尚券,Fashion Scroll,人気卷,패션권
召唤券,召喚券,Summon Scroll,召喚卷,소환권
英雄召唤券,英雄召喚券,Hero Summon Scroll,ヒーロー召喚卷,영웅 소환권
圣物召唤券,聖物召喚券,Relic Summon Scroll,聖物召喚卷,성물 소환권
抽奖券,抽獎券,Lottery Scroll,抽選卷,추첨권
幸运晶石,幸運晶石,Lucky Crystal,ラッキースパー,럭키 크리스탈
幸运盲盒,幸運盲盒,Lucky Mystery Box,ラッキー盲箱,럭키 블라인드 박스
宝藏钥匙,寶藏鑰匙,Treasure Key,宝の鍵,보물 열쇠
精灵游侠,精靈遊俠,Elf Ranger,エルフの騎士,엘프 레인저
秋日暖阳,秋日暖陽,Autumn Sun,秋の日差し,가을 햇살
牛仔绮想,牛仔綺想,Cowboy Fantasy,カウボーイ幻想,카우보이 환상
森林萌兔,森林萌兔,Forest Bunny,森のウサギ,포레스트 버니
奇妙呱呱,奇妙呱呱,Bulbasaur,フシギダネ,불바사우르
牛仔萌猫,牛仔萌貓,Cowboy Cat,カウボーイ猫,카우보 고양이
贝彩珠光,貝彩珠光,Shell Parl,真珠貝の輝き,진주빛 광택
水墨氤氲,水墨氤氳,Inky Mist,水墨の滲み,수묵 번짐
潮玩涂鸦,潮玩塗鴉,Trendy Graffiti,落書き,스트릿 팝
鎏金绮梦,鎏金綺夢,Gilded Fantasy,黄金の夢,황금빛 꿈
青芜梦呓,青蕪夢囈,Verdant Whisper,緑の囁き,푸른 속삭임
雪绒绮遇,雪絨綺遇,Muppet Encounter,雪綿の邂逅,눈송이 만남
樱町甜话,櫻町甜話,Sakura Sweet,桜町の甘い話,달콤한 벚꽃
汪汪团子,汪汪糰子,Waggy Dango,わんわん団子,멍멍 경단
夏日曼波,夏日曼波,Summer Mambo,夏のマンボ,여름 맘보
侠客风云,俠客風雲,Swordsman,侠客の風雲,협객의 바람
糖果甜心,糖果甜心,Candy Honey,かわいいあめ,사탕 달링
霜晶战影,霜晶戰影,Crystal Warrior,霜の戦影,서릿전 영상
深海鲛歌,深海鮫歌,Abyssal Siren,深海の人魚歌,심해 인어
漠北鸣沙,漠北鳴沙,Desert Echo,砂漠の鳴き砂,모베이 밍샤
暗夜天使,暗夜天使,Dark Angel,闇夜の天使,밤의 천사
冕纱之恋,冕紗之戀,Crown Romance,冠紗の恋,면면의 사랑
星穹誓章,星穹誓章,Stellar Covenant,星空誓い章,별빛 서약장
青焰式神,青焰式神,Azure Shikigami,青い炎式神,푸른 불꽃 식신
春日信笺,春日信箋,Spring Letter,春の手紙,봄날의 편지
琉璃誓约,琉璃誓約,Glaze Oath,琉璃の誓約,유리 서약
繁花绽放,繁花綻放,Full Bloom,花咲き爛漫,화사한 꽃빛
彩云之梦,彩雲之夢,Dreamy Clouds,彩雲の夢,채운의 꿈
荷塘月色,荷塘月色,Moonlit Lotus,蓮池月夜,연못 달빛
细雨绵绵,細雨綿綿,Drizzling Rain,綿雨,이슬비
花蔓之灵,花蔓之靈,Vine Elf,蔓綺語り,덩굴 정령
冬日雪场,冬日雪場,Winter Snowfield,冬の雪原,겨울 설원
阳光之韵,陽光之韻,Sunshine Melody,陽光の調,햇살의 선율
雪境狐语,雪境狐語,Snow Fox,雪境の狐言,설호
花野野餐,花野野餐,Blossom Picnic,花ピクニック,꽃밬 피크닉
美丽童话,美麗童話,Fantasia,美しい童話,꿈동화
圣诞颂歌,聖誕頌歌,Christmas Carol,聖夜の讃歌,성탄노래
元气探险,元氣探險,Energy Adventure,元気探検,원기 탐험
熊猫竹韵,熊貓竹韻,Panda Bamboo,パンダ竹林,대숲 팬더
血月骑士,血月騎士,Blood Moon Knight,血月ナイト,혈월 기사
恶魔有约,惡魔契約,Demon's Rendezvous,悪魔の契り,악마의 만남
银夜执事,銀夜執事,Silver Night Butler,銀夜の執事,은밤 집사
提灯夜巡,提燈夜巡,Lantern Night Watch,灯り夜巡り,등불 야순
万圣之夜,萬聖之夜,Halloween Night,ハロウィンナイト,할로윈 나이트
漠境琼华,漠境瓊華,Desert Bloom,砂漠の華,사막의 보석
大演奏家,大演奏家,Virtuoso,大演奏家,거장
玫纱丝影,玫紗絲影,Rose Veil Shadow,ローズヴェール,로즈 베일
幽蝶入梦,幽蝶入夢,Dreamthread Butterfly,夢幻蝶,꿈 속 나비
迷雾森林,迷霧森林,Misty Forest,霧の森,안개 숲
墨海晶纹,墨海晶紋,Crystal Ink,墨海の晶紋,먹바다 수정결
烬焰荒花,燼焰荒花,Ember Blossom,焔の華,잿불 꽃
妖莲华卷,妖蓮華卷,Cursed Lotus Scroll,妖しき蓮の巻,요염한 연화 두루마리
红纱缀金,紅紗綴金,Gilded Red Veil,金飾りの赤紗,금장식 붉은 면사포
淡绫清姿,淡綾清姿,Grace in Silk,淡き綾の姿,담비단의 아름다움
南诏蛊心,南詔蠱心,Nanzhao’s Charm,南詔の呪心,남조의 매혹
藏地密码,藏地密碼,Tibet’s Cipher,チベット暗号,티베트 암호
翠翎锦容,翠翎錦容,Jade Feather Beauty,翡翠の羽衣,비취 깃털의 화사함
醉生梦死,醉生夢死,Live in a Dream,夢現の人生,취한 삶 꿈 같은 죽음
囚境,囚境,Captive Realm,囚われの境地,감금된 경지
盘中餐,盤中餐,A Mere Meal,ただの食事,접시 위의 식사
万事如意,萬事如意,All the best,萬事如意,모든 일이 뜻대로
秘银锭,秘銀錠,Mithril Ingot,秘銀錠です,미스릴 주괴
雷击木,雷擊木,Thunderwood,雷撃木,뇌격목
船体,船體,Hull,船体,선체
桅杆,桅杆,Mast,マスト,돛대
船帆,船帆,Sail,帆,돛
船首雕像,船首雕像,Bow Statue,船首像,이물 조각상
船尾雕像,船尾雕像,Stern Statue,船尾像,고물 조각상
货架,貨架,Cargo Rack,貨物棚,화물 선반
船舶图纸包,船舶圖紙包,Ship Drawings Pack,船舶図面パック,선박 도면집
船舵,船舵,Rudder,舵,타판
货船,貨船,Freighter,貨物船,화물선
船舶图纸,船舶圖紙,Ship Drawings,船舶図面,선박 도면
童话祈想,童話祈想,Fairy Tale Wish,童話の祈想,동화 기상
航海日志,航海日誌,Nautical Log,航海日誌,항해 일지
千面奇遇,千面奇遇,Thousand Faces,千顔の冒険,천면기우
