Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
竞技场,競技場,Arena,アリーナ,경기장
大世界,大世界,Great World,大世界,큰세계
野蛮人要塞,野蠻人城寨,Barbarian Fortress,野蛮人城塞,바바리안 요새
荒原,荒原,Wilderness,荒原,황야
遗迹,遺跡,Ruins,遺跡,유적
野外,野外,Field,野外,필드
城市,城市,City,都市,도시
关隘,關隘,Pass,関所,요새
首都王城,首都王城,Capital City,首都王城,수도 왕성
王城,王城,Imperial Capital,王城,왕성
大型城镇,大型城鎮,Large Town,大型町,대형 도시
大型要塞,大型要塞,Large Fortress,大型要塞,대형 요새
中型城镇,中型城鎮,Medium Town,中型町,중형 도시
中型要塞,中型要塞,Medium Fortress,中型要塞,중형 요새
小型城镇,小型城鎮,Small Town,小型町,소형 도시
小型要塞,小型要塞,Small Fortress,小型要塞,소형 요새
小型城市,小型城市,Small City,小型都市,소형 도시
大型城市,大型城市,Large City,大型都市,대형 도시
极简模式,極簡模式,Minimalist,簡易モード,간단 모드
常规模式,常規模式,Normal,通常モード,일반 모드
噩梦模式,噩夢模式,Nightmare,悪夢モード,악몽 모드
副本,副本,Dungeon,ダンジョン,던전
讨伐副本,討伐副本,Raid Dungeon,討伐 ダンジョン,토벌 던전
团队副本,團隊副本,Team Dungeon,チームダンジョン,팀 던전
深渊来袭,深淵來襲,Abyss Coming,深淵襲来,심연이 온다
熔岩之地,熔岩之地,Lava Land,溶岩の地,용암 지대
遗迹副本,遺跡副本,Ruins Dungeon,遺跡ダンジョン,유적 던전
沙漠遗址,沙漠遺址,Desert Ruins,砂漠遺跡,사막 유적
地下洞穴,地下洞穴,Underground Cave,地下洞窟,지하 동굴
丛林遗迹,叢林遺跡,Jungle Ruins,ジャングル遺跡,정글 유적
修炼洞穴,修煉洞穴,Training Cave,修練洞窟,수련 동굴
神话沙漠,神話沙漠,mythical Desert,神話砂漠,신화의 사막
沙漠遗迹,沙漠遺跡,Desert Ruins,砂漠遺跡,사막 유적
冰雪遗迹,冰雪遺跡,Snow Ruins,氷雪遺跡,빙설 유적
熔岩遗迹,熔岩遺跡,Lava Ruins,溶岩遺跡,용암 유적
恶龙巢穴,惡龍巢穴,Dragon's Lair,悪竜の巣穴,악룡의 둥지
首领,首領,Leader,首領,수령
领地首领,領地首領,Territory Leader,領地の首領,영토 수령
魔物首领,魔物首領,Demon Boss,魔物 Boss,몬스터 수령
野外首领,野外首領,Field Boss,野外 Boss,야외 수령
世界首领,世界首領,World Boss,世界 Boss,월드 수령
蛮族首领,蠻族首領,Barbarian Leader,野蛮の首領,바바리안 수령
大世界首领,大世界首領,Great World Leader,大世界の首領,대세계 수령
迷雾幻境,迷霧幻境,Misty Land,ミスティランド,안개환상
比武大会,比武大會,Tournament,武道大會,무술 대회
金色平原,金色平原,Golden Plain,黄金平原,금빛 평원
试炼之塔,試煉之塔,Tower Of Trials,試練の塔,시련의 탑
家园收获,家園收穫,Homeland Harvest,ホーム収穫,가정 수확
黄金圣所,黃金聖所,Golden Sanctuary,黄金の聖域,황금 성소
随机拜访,隨機拜訪,Random Visit,ランダム訪問,무작위 방문
领土战争,領土戰爭,Territory War,領土戦争,영토 전쟁
外骨骼,外骨骼,Armor,装甲,외골격
士兵外骨骼,士兵外骨骼,Soldier Armor,兵士の装甲,병사 외골격
回城传送门,回城傳送門,City Portal,街へのポータル,도시로 돌아가는 전송문
定点传送门,定點傳送門,Point Portal,ポイントポータル,지점 전송문
集结传送门,集結傳送門,Rally Portal,ラリーポータル,집결 전송문
军团传送门,軍團傳送門,Legion Portal,レギオンポータル,스쿼드 전송문
随机迁城令,隨機遷城令,Random Relocation Order,ランダム都市移転令,무작위 재배치 순서
定点迁城令,定點遷城令,Fixed-point Relocation Order,指定場所都市移転令,고정 소수점 재배치 순서
命中,命中,Accuracy,命中,명중
未命中,未命中,Miss,逃す,미스
通用,通用,Universal,汎用,만능인
专用,專用,Special,特殊,특별한
传送,傳送,Teleport,テレポート,전송
移动,移動,Move,移動,움직임
行动,行動,Action,行動,작용
待命,待命,Standby,待機,대기
攻击,攻擊,ATK,攻撃,공격
驻守,駐守,Guard,駐屯地,수비대
占领,佔領,Occupy,占領,점령
未占领,未佔領,Not Occupied,未占領,점령 않음
通关,通關,Clearance,クリア,클리어
福利,福利,Welfare,福祉,혜택
限时,限時,Limited,期間限定,리미트
必出,必出,GET,獲得,얻다
上阵,上陣,Deploy,出陣,출전하기
下阵,下陣,Remove,出陣解除,출전해제
买入,買入,Buy,買入,매입
卖出,賣出,Sell,売却,매출
售出,售出,Sell,売却,판매
出售,出售,Sell,売却,판매
价格,價格,Price,価格,가격
原价,原價,Old Price,原価,이전 가격
现价,現價,Now Price,現価,현재 가격
买入价格,買入價格,Buy Price,買入価格,매입 가격
卖出价格,賣出價格,Sell Price,売却価格,매출 가격
数量,數量,Quantity,数量,수량
需要数量,需要数量,Required Quantity,数量必要,필요 수량
合成数量,合成數量,Combine Quantity,合成数量,합성 수량
击溃数量,擊潰數量,Kills,撃破数量,격파 수량
最大数量,最大數量,Max Quantity,最大数量,최대 수량
升级数量,升級數量,Upgrade Quantity,進級数量,업그레이드 수량
训练数量,訓練數量,Training Quantity,訓練数量,훈련 수량
拥有数量,擁有數量,Owned Quantity,保有数,보유 수량
选择数量,選擇數量,Select Quantity,選択数量,수량 선택
购买数量,購買數量,Purchase Quantity,購入数量,구매 수량
售出数量,售出數量,Sell Quantity,売却数量,판매 수량
卖出数量,賣出數量,Sell Quantity,売却数量,매출 수량
带兵数量,帶兵數量,Soldiers Quantity,兵士数,지휘한 병력 수량
完成数量,完成数量,Completion Quantity,完了数量,완료 수량
剩余数量,剩余數量,Quantity,残量,남은 수량
最大使用数量,最大使用數量,Max Usage,最大使用数量,최대 사용 수량
最大出售数量,最大出售數量,Max Sales,最大売却数量,최대 판매 수량
派遣编队数量,派遣編隊數量,Dispatch Team Quantity,派遣編成数量,파견 편성 수량
最大带兵数量,最大帶兵數量,Max Soldiers Quantity,最大引兵数,최대 병력 수량
英雄卡最大数量,英雄卡最大數量,Max Number Of Hero Cards,ヒーローカードの最大数量,영웅 카드 최대 수량
单次制造材料数量,單次制造材料數量,Stuff Quantity Per Manufacturing,単回製造素材数量,1회 제조 재료 수량
材料制造队列,材料制造隊列,Stuff Manufacturing Queue,素材製造隊列,재료 제조 대기열
库存数,庫存數,Inventory,在庫数,재고량
击溃,擊潰,Kills,撃破,격파
合成,合成,Combine,合成,합성
融合,融合,Fusion,融合,융합
最大,Max,Max,Max,Max
最大战斗时间,最大戰鬥時間,Max Battle Time,最大戦闘時間,최대 전투 시간
最大离线收益时间,最大離線收益時間,Max Offline Income Time,最大オフライン収益時間,최대 오프라인 수익 시간
最大人数,最大人數,Max Number Of People,最大人数,최대 플레이어 수
最大采集时间,最大採集時間,Max Collection Time,最大収集時間,최대 수집 시간
最大占领数,最大佔領數,Max Occupation Number,最大占領数,최대 점령 수량
最大使用次数,最大使用次數,Max Usage Times,最大使用回数,최대 사용 횟수
使用次数,使用次數,Usage Times,使用回数,사용 횟수
最大觉醒点数,最大覺醒點數,Max Awakening Points,最大目覚めポイント,최대 각성 포인트
级,Lv,Lv,Lv,Lv
等级,Lv,Lv,Lv,Lv
等级上限,等級上限,Level Upper,レベル上限,레벨 상한
最大等级,最大等級,Max Level,最大レベル,최대 레벨
剩余次数,剩餘次數,Remaining Times,残り回数,남은 횟수
剩余时间,剩餘時間,Remaining Time,残り時間,남은 시간
剩余士兵,剩余士兵,Remaining Soldiers,残り兵士,남은 병사
本周剩余次数,本週剩餘次數,Remaining Times This Week,今週の残り回数,이번 주 남은 횟수
库存,庫存,Inventory,在庫,재고
不足,不足,Not Enough,不足,부족
次数,次數,Times,回数,횟수
极限挑战,極限挑戰,Extreme Challenge,極限の挑戦,극한의 도전
生效,生效,Effective,発効,효과적인
生效时间,生效時間,Effective Time,発効時間,효과적인 시간
最近登录时间,最近登錄時間,Last Login Time,前回のログイン時間,최근 로그인 시간
开启宝箱时间,開啟寶箱時間,Chest Unlock Time,宝箱の開封時間,상자 열림 시간
时间,時間,Time,時間,시간
复活时间,復活時間,Revive Time,復活時間,부활 시간
结束时间,結束時間,The End Of Time,終了時間,종료시간
保护时间,保護時間,Protection Period,保護時間,보호 기간
持续时间,持續時間,Duration,持続時間,지속 시간
活动时间,活動時間,Activity Time,活動時間,활동 시간
结算时间,結算時間,Settlement Time,決算時間,결산 시간
停战时间,停戰時間,Truce Time,休戦時間,휴전 시간
离线时间,離線時間,Offline Time,オフライン時間,오프라인 시간
免费时间,免費時間,Free Time,無料時間,무료 시간
探索时间,探索時間,Explore Time,時間を探る,탐색 시간
预估时间,預估時間,Estimated Time,予想時間,예상 시간
额外探索时间,額外探索時間,Extra Time To Explore,探索する余分な時間,추가 탐색 시간
免费召唤时间,免費召喚時間,Free Summon Time,無料召喚時間,무료 소환 시간
最低加速时间,最低加速時間,Min Speedup Time,最低加速時間,최소 가속 시간
冷却时间,CD,CD,CD,CD
复活,復活,Revive,復活,부활
自动复活时间,自動復活時間,Auto Revive Time,自動復活時間,자동 부활 시간
立即复活,立即復活,Immediate,直ちに復活,즉시 부활
立即获得,立即獲得,GET,即時入手,지금 받기
立即帮助,立即幫助,Immediate,即時支援,지금 지원
立即加入,立即加入,Join Now,直ちに加入,지금 가입
立即前往,立即前往,Immediate,即時行く,지금 이동
立即研究,立即研究,Immediate,直ちに研究する,즉시 연구
立即补充,立即補充,Add Immediately,すぐに補充します,지금 추가
立即升级,立即升級,Immediate,即時進級,즉시 업그레이드
立即强征,立即強征,Immediate,直ちに強征する,즉시 강제 모집
立即征收,立即征收,Immediate,即時徴収,즉시 징수
立即完成,立即完成,Immediate,今すぐ完成,즉시 완료
重置,重置,Reset,リセット,초기화
重置时间,重置時間,Reset Time,リセット時間,시간 초기화
刷新时间,刷新時間,Refresh Time,リフレッシュ時間,리셋 시간
每月1号,每月1號,1st of Every Month,毎月1日,매월 1일
掉落装备数量,掉落裝備數量,Drop Equipment Quantity,装備ドロップ数量,드롭된 장비 수량
掉落概率,掉落概率,Drop Probability,出現確率,드랍확률
概率,概率,Probability,確率,확률
综合概率,綜合概率,Comprehensive Probability,総合確率,등장 확률
出现概率,出現概率,Appear Probability,出現確率,나타날 확률
均有概率获得,均有概率獲得,Equal Chance To Get,均等に入手確率あり,모두 확률로 획득
有概率获得,有概率獲得,Chance To Get,入手確率あり,확률로 획득
发动概率,發動概率,Activation Probability,発動確率,발동 확률
获得概率,獲得概率,Acquisition Probability,入手確率,확률 획득
伤害排行榜,傷害排行榜,DMG Top,ダメージランキング,피해 순위
排行奖励次数,排行獎勵次數,Rank Rewards Times,ランキング報酬回数,랭킹 보상 횟수
准备,準備,Ready,準備,준비
未准备,未準備,Not Ready,準備ができていない,준비 안 됨
使用,使用,Use,使用,사용
派遣,派遣,Dispatch,派遣,파견
探索,探索,Explore,探検,탐사
探索荒原,探索荒原,Explore Wilderness,荒原探検,황야 탐사
探索荒野,探索荒野,Explore Wilderness,荒野探検,황야 탐사
可重复使用,可重複使用,Reusable,再繰り返し使用可能,재사용 가능
可重复,可重複,Repeatable,繰り返し可能,반복 가능
重复,重複,Repeat,繰り返し,중복
搜索,搜索,Search,検索,검색
批次,批次,Batch,バッチ,일괄
收藏,收藏,Favorites,集める,수집
挑战,挑戰,Challenge,挑戦,도전
制造,制造,Make,製造,제작
生产,生產,Produce,生産,생산
层数,層數,Layers,階数,층수
我的,我的,My,私の,내 것
类型,類型,Type,種類,타입
附加,附加,Extra,追加,추가
挂机,掛機,Idle,放置,방치
体质,體質,Physique,体質,체질
生活,生活,Life,生活,생활
贸易,貿易,Trade,貿易,무역
加工,加工,Process,処理,가공
放入,放入,Put In,入れる,넣어
取出,取出,Take Out,取り出す,빼기
事件,事件,Events,イベント,활동
损失,損失,Loss,損失,손실
阵营,陣營,Camp,陣営,캠프
继承,繼承,Inherit,繼承,계승
替补,替補,Substitute,代替,대체
序章,序章,Preface,序章,프롤로그
章节,章節,Chapter,章,장
剧情,劇情,Plot,ストーリー,스토리
宝藏,寶藏,Treasure,宝物,보물
或者,或者,Or,または,또는
分享,分享,Share,シェア,공유
遗忘,遺忘,Forget,忘却,잊기
采集,采集,Collect,採集する,채집
召回,召回,Recall,リコール,호출
返回,返回,Return,戻る,돌아가기
堆积,堆積,Accumulation,堆積,저장
税收,稅收,Tax,税金,세
征收,征收,Levy,徴収,징수
普通征收,普通征收,Normal Levy,通常徴収,일반징수
税收额,稅收額,Tax Yield,税金額,세금액
强征,強征,Forcibly Levied,強制徴収,강제 모집
储备,儲備,Reserve,予備,저장
资源储量,資源儲量,Resources Reserve,資源貯蔵量,자원 저장량
冒险游记,冒險遊記,Adventure Diary,冒険旅行,모험 여행
锻造,鍛造,Forge,鍛造,단조
内政,內政,Affairs,内務,내정
资源建筑,資源建築,Resources Building,資源建築,자원 건축
生长周期,生長周期,Livespan,成長周期,성장주기
士兵,士兵,Soldier,兵士,병사
增益,增益,Buff,ゲイン,이익
临时增益,臨時增益,Temporary Buff,一時ゲイン,임시 이익
装饰,裝飾,Decoration,装飾,장식
座位,座位,Seat,座席,자리
演练,演練,Drill,練習,연습
战斗力,戰鬥力,Power,戦關力,전투력
最小战斗力,最小戰鬥力,Min Power,最小戦關力,제한 전투력
提升战力,提升戰力,Enhance Power,戦關力を向上させる,전투력 증가
助战,助戰,Help,助け,도움
助战请求,助戰請求,Request Help,助けを求める,도움 요청
求助,求助,Request Help,助けを求める,도움 요청
排行榜,排行榜,Top,ランキング,순위
排名,排名,Rank,ランキング,랭킹
击败,擊敗,Defeat,撃破,처치
终结了,終結了,Ended,終了,종료
大杀特杀,大殺特殺,Killing Spree,大殺戮,대량 처치
主宰战场,主宰戰場,Dominate Battlefield,支配戦場,지배 전장
已经超神,已經超神,Super God,超神,슈퍼 갓
进阶经验,進階經驗,Advanced EXP,進階経験,진급 경험
英雄获得经验,英雄獲得經驗,EXP Get By Hero,ヒーロー入手できる経験値,영웅이 얻은 경험
英雄觉醒,英雄覺醒,Hero Awakening,ヒーロー覚醒,영웅 각성
采集状态,采集狀態,Collection State,採集状態,채집 상태
当前状态,當前狀態,Current State,現在の状態,현재 상태
不包含,不包含,Exclude,含まない,포함하지
参考值,參考值,Reference,参照,참조
完成度,完成度,Progress,達成度,달성도
条件,條件,Condition,条件,조건
加入条件,加入條件,Join Conditions,参加条件,가입 조건
解锁条件,解鎖條件,Unlock Conditions,解除条件,해제 조건
前置条件,前置條件,Prerequisites,前提条件,선행 조건
完成条件,完成條件,Completion Conditions,完了条件,완료 조건
使用条件,使用條件,Usage Conditions,使用条件,사용 조건
奖励领取条件,獎勵領取條件,Rewards Claim Conditions,報酬受給条件,보상 수령 조건
捐献次数,捐獻次數,Donate Times,寄付回数,기부 횟수
特殊装扮,特殊裝扮,Special Outfit,特殊装飾,특수 장식
特殊,特殊,Special,特殊,특수
新兵,新兵,Recruit,新兵,신병
下士,下士,Corporal,下士,하사
中士,中士,Sergeant,中士,중사
上士,上士,Sergeant,上士,상사
少尉,少尉,Second Lieutenant,少尉,소위
中尉,中尉,Lieutenant,中尉,중위
上尉,上尉,Captain,大尉,대위
少校,少校,Major,少佐,소령
中校,中校,Lieutenant Colonel,中佐,중령
上校,上校,Colonel,大佐,대령
少将,少將,Major General,少将,소장
中将,中將,Lieutenant General,中将,중장
上将,上將,Admiral,大将,대장
大将,大將,General,大将,대장
元帅,元帥,Marshal,元帥,원수
阵容,陣容,Lineup,陣容,진영
推荐阵容,推薦陣容,Recommend Lineup,推奨陣容,추천 진영
羁绊,羈絆,Fetters,絆,굴레
查看成长,查看成長,Growth,成長確認,성장 수표
英雄进阶,英雄進階,Heroes Advance,ヒーロー進階,영웅 진급
跳过剧情,跳過劇情,Skip The Story,話を省略,이야기 건너뛰기
配置,配置,Setup,設定,설정
征兵,征兵,Conscription,徴兵する,병사 모집
互换,互換,Exchange,互換,교환
次元之地,次元之地,Dimensional Land,次元の地,차원의 땅
审核,審核,Review,審査する,심사
贡献榜,貢獻榜,Contribution Top,貢献,공헌 순위
人数,人數,Number Of People,人数,인구
转让,轉讓,Transfer,譲渡,양도
报告,報告,Report,報告,보고
充值到账,充值到賬,Recharge Credited,購入に成功,충전 결제
我方胜利,我方勝利,Victory,勝利,승리
陷入僵持,陷入僵持,Impasse,僵持に陥る,교착 상태
我方战败,我方戰敗,Defeat,敗北,실패
战报详情,戰報詳情,Battlelog Details,戦報の詳細,상세 보고
查看详情,查看詳情,Details,詳細確認,수표 상세
分享战报,分享戰報,Share,共有戦報,공유 보고
挑战记录,挑戰記錄,Challenge Record,挑戦記録,도전 기록
刷新,刷新,Refresh,更新,새로 고침
刷新对手,刷新對手,Refresh Rival,敵をリフレッシュする,상대 새로고침
可刷新次数,可刷新次數,Refreshable Times,更新可能回数,새로고침 가능 횟수
创建房间,創建房間,Create,部屋創建,방 생성
选择遗迹,選擇遺跡,Select Ruins,遺跡選択,유적 선택
选择难度,選擇難度,Select Difficulty,難易度選択,난이도 선택
房间号,房間號,Room ID,部屋番号,방 번호
房间名称,房間名稱,Room Name,部屋名,방 이름
房间密码,房間密碼,Password,部屋のパスワード,방 비밀번호
体力上限,體力上限,Vit Upper,体力上限,체력 상한
完成配置,完成配置,Complete Setup,完了設定,완료 설정
分享编队,分享編隊,Share Formation,編成共有,편성 공유
招募,招募,Recruit,募集,모집
全阵容招募,全陣容招募,All Recruit,全陣容募集,전 진영 모집
卡池详情,卡池詳情,Can Get,カードプール詳細,카드 정보
金币招募,金幣招募,Gold Recruit,金貨募集,금화 모집
限定招募,限定招募,Up Recruit,限定募集,한정 모집
神兵现世,神兵現世,World Artifact,世界の神兵,신병현세
侦察,偵察,Scout,偵察,정찰
发展,發展,Develop,発展,발전
战争,戰爭,War,戦争,전쟁
每日,每日,Daily,毎日,일일
治疗,治療,Heal,治療,치료
训练,訓練,Train,訓練,훈련
建筑加速,建築加速,Building Speedup,建築加速,건축 가속
侦察报告,偵察報告,Scout Report,偵察報告,정찰 보고
侦察员,偵察員,Scout,偵察員,정찰원
补充,補充,Add,追加,보충
占地,占地,Space,場所をとる,부지
补充资源,補充資源,Add Resources,資源補充,자원을 보충
城墙,城墻,Wall,城壁,성벽
城市外观,城市外觀,City's Outfit,都市の外観,도시 외관
最近联系,最近聯系,Last Contact,前回連絡,최근 연락
榜首,No.1,No.1,No.1,No1
我的排名,我的排名,My Rank,ランキング,나의 랭킹
本次免费,本次免費,Free,今回は無料です,이번 무료
半价,半價,Half Price,半値,반값
设为防守阵容,設為防守陣容,Set As Defensive Lineup,防御陣容に設定,수비진 구성
获得传奇英雄,獲得傳奇英雄,Get A Legendary Hero,伝説のヒーローを入手,전설적인 영웅을 얻으세요
增益总效果,增益總效果,Total Gain Effects,ゲイン縂効果,총 증가 효과
增益效果,增益效果,Gain Effect,ゲイン効果,증가 효과
稀有物品奖励次数,稀有物品獎勵次數,Rare Item Rewards Times,希少イテム報酬回数,희귀 아이템 보상 횟수
总战斗力,總戰鬥力,Total Power,総戦力,총 전투력
拜访领地,拜訪領地,Visit Territory,領地を訪問する,영토 방문
加入黑名单,加入黑名單,Add To Blacklist,ブラックリストに追加,블랙리스트에 추가
移除黑名单,移除黑名單,Remove From Blacklist,ブラックリストから削除,블랙리스트에 제거
普通攻击,普通攻擊,Normal ATK,通常攻撃,일반 공격
引用布局,引用佈局,Refer Layout,引用レイアウト,배치 인용
玩法介绍,玩法介紹,Gameplay Introduction,プレイ紹介,플레이 소개
发送邀请,發送邀請,Invite,招待を送る,초대 보내기
体力,體力,Vit,体力,체력
英雄背景,英雄背景,Backstory,英雄背景,영웅 배경
拜访,拜訪,Visit,訪問,방문
举报,舉報,Impeach,告発,신고
举报理由,舉報理由,Reasons For Impeachment,告発の理由,신고 이유
储存量,儲存量,Storage,貯蔵量,저장량
补货,補貨,Add Goods,補充,보충
发起攻击,發起攻擊,Launch ATK,攻撃を始める,공격 개시
增援,增援,Reinforce,増援,증원
撤退,撤退,Retreat,撤退,철수
撤离,撤退,Retreat,撤退,철수
全部撤退,全部撤退,Retreat All,全部撤退,전부 철수하다
解锁进阶版,解鎖進階版,Unlock Advanced Version,解除昇進版,하드모드 해제
勇者版,勇者版,Brave Version,勇者版,용자 모드
挑战结果,挑戰結果,Challenge Result,挑戦結果,도전 결과
挑战胜利,挑戰勝利,Victory,挑戦勝利,도전 승리
挑战失败,挑戰失敗,Fail,挑戦失敗,도전 실패
关卡数,關卡數,Levels,レベル,관문 수
首次通关奖励,首次通關獎勵,Rewards For First Clearance,初回通関報酬,첫 클리어 보상
星级评定,星級評定,Star Rating,星級の評定,성급 평가
游戏公告,遊戲公告,Announcement,ゲームの公告,게임 공고
驻守城市,駐守城市,Guard City,都市に駐屯する,도시 주둔
占领方,占領方,Occupying Party,占領側,점령 측
进入战场,進入戰場,Enter,戦場に入力る,전장 진입
事件详情,事件詳情,Event Details,イベント詳細,사건 세부정보
交易,交易,Trade,取引,거래
援助资源,援助資源,Assist Resources,資源を援助,원조 자원
接收上限,接收上限,Receive Upper,受信上限,수신 한도
实际获得,實際獲得,Actually Obtained,実際に獲得,실제 획득
的城市,的城市,'s City,の都市,도시
待公布,待公布,To Be Announced,公布する,발표 예정
急救,急救,First Aid,応急の手当,구급
被动施加回合,被動施加回合,Passive Exertion Round,受け身ラウンド,패시브 효과 턴
战前准备回合,戰前準備回合,Pre War Preparation Round,戦前準備ラウンド,전투 전 준비 턴
回合,回合,Round,ラウンド,턴
随机的,隨機的,Random,ランダムな,무작위의
随机,隨機,Random,ランダム,무작위
自定义,自定義,Customize,カスタマイズ,자체 정의
稀有度,稀有度,Rarity,希少度,희귀도
传奇建造师,傳奇建造師,Legendary Builder,伝説の建築家,전설의 건축가
传奇科学家,傳奇科學家,Legendary Scientist,伝説の科学者,전설의 과학자
传奇英雄,傳奇英雄,Legendary Hero,伝説のヒーロー,전설의 영웅
传奇领主,傳奇領主,Legendary Lord,伝説の領主,전설의 영주
传奇冒险家,傳奇冒險家,Legendary Adventurer,伝説の冒険家,전설의 모험가
传奇导师,傳奇導師,Legendary Mentor,伝説の指導者,전설의 멘토
天下无双,天下無雙,Peerless,天下無双,천하무적
新的篇章,新的篇章,New Chapter,新しい章,새로운 챕터
集结的号角,集結的號角,Horn Of Assembly,集結ラッパ,집결 나팔
蓬勃发展,蓬勃發展,Flourishing,生々発展する,번영하다
文明之光,文明之光,Light Of Civilization,文明の光,문명 빛
燃烧的雄心,燃燒的雄心,Burning Ambition,燃える野心,타오르는 야망
剑与荣耀,劍與榮耀,Sword And Glory,剣と栄光,검과 영광
攻城略地,攻城略地,Conquer And Siege,攻城略地,공성
战意的觉醒,戰意的覺醒,Battle Awakening,戦意の覚醒,전의의 각성
混沌与秩序,混沌與秩序,Chaos And Order,混沌と秩序,혼돈과 질서
群星闪耀之际,群星閃耀之際,When The Stars Shine,星が瞬く間に,뭇별들이 빛 날 무렵
英雄的战场,英雄的戰場,Heroes Battlefields,ヒーローの戦場,영웅의 전쟁터
胜利的凯歌,勝利的凱歌,Victory Anthem,勝利の凱歌,승리의 서곡
城市扩充,城市擴充,City Expansion,都市拡大,도시 확충
囤积资源,囤積資源,Hoard Resources,資源の蓄積,자원 비축
驱逐叛军,驅逐叛軍,Expel The Rebels,反乱軍の追放,반군 퇴치
蛮族的挑衅,蠻族的挑釁,Barbarian Provocation,蛮族の挑発,바바리안의 도발
荒原勇者,荒原勇者,Wilderness Brave,荒原の勇者,황야 용자
遗迹探险家,遺跡探險家,Ruins Explorer,遺跡探険家,유적 탐험가
力量的召唤,力量的召喚,Summon The Power,力の召喚,힘의 소환
第一战,第一戰,First Battle,第1戦,제 1 전
遗迹之谜,遺跡之謎,Ruins Mystery,遺跡の謎,유적의 비밀
破晓之征,破曉之征,Dawn Campaign,暁の陣,여명의 징후
共同的荣耀,共同的榮耀,Common Glory,共同の栄光,모두의 영광
深渊宝藏,深淵寶藏,Abyss Treasure,深淵の宝,심연의 보물
旷世之争,曠世之爭,A World Of Strife,絶世の争い,당대에 견 줄 만한 싸움
永恒的王座,永恒的王座,Eternal Throne,永遠の王座,영원의 왕좌
攻城拔寨,攻城拔寨,City Siege,城攻め,성곽 포위
驱逐隐患,驅逐隱患,Hazard Cleanup,隠れた危険の排除,숨겨진 위험 제거
清除祸端,清除禍端,Eliminate The Bane,危険の排除,화근을 제거
仁心,仁心,Great Physician,慈悲深い,친절한 마음
守护坚盾,守護堅盾,Infantry Training,守護の盾,수호자 방패
速攻利箭,速攻利箭,Archer Training,急攻の矢,날카로운 화살
征服铁骑,征服鐵騎,Cavalry Training,征服騎兵,정복 기병
毁灭机械,毀滅機械,Siege Vehicle Training,壊滅機械,파괴 기계
共同成长,共同成長,Growth Together,共に成長,동반 성장
征战之力,征戰之力,War Power,征戦の力,전쟁의 힘
资源生产,資源生產,Resources Produce,資源生産,자원 생산
建筑大师,建築大師,Master Architect,建築大家,건축가
科研专家,科研專家,Scientific Expert,科学家,과학 전문가
急不可耐,急不可耐,Impatient,気が早い,참을성 없는
应急物资,應急物資,Emergency Supply,応急物質,비상 용품
贸易之都,貿易之都,Trade Capital,貿易の都,무역의 도시
繁荣之城,繁榮之城,Prosperous City,繁栄の城,번영의 도시
如虎添翼,如虎添翼,Tiger With Wings,虎の翼を得る,호랑이의 날개를 달다
领地危机,領地危機,Territory Crisis,領地危機,영토 위기
奇迹之都,奇跡之都,Newborn,奇跡の都,기적의 성
英雄邀请,英雄邀請,Heroes Invitation,ヒーロー招待,영웅 초대
天赋之才,天賦之才,Gifted Talent,天賦の才,타고난 인재
宝物爱好者,寶物愛好者,Treasure Collector,宝物愛好者,보물 애호가
精兵强将,精兵強將,Elite Troops,精鋭部隊,정예 부대
统治者,統治者,Ruler,統治者,지배자
同舟共济,同舟共濟,Mutual Help,協力共済,서로 돕는
装饰爱好者,裝飾愛好者,Decoration Manor,装飾愛好者,장식 애호가
千锤百炼,千錘百煉,Blacksmith,鍛えに鍛える,여러번 단련하다
了如指掌,了如指掌,Reconnaissance,熟知,완벽히 이해하다
丰收活动,豐收活動,Harvest,収穫活動,수확 행사
全力以赴,全力以赴,Go All Out,全力を尽くす,전력을 다하다
长治久安,長治久安,Long-term security,長治久安,장치구안
开疆扩土,開疆擴土,Expand Fief,領土を広げる,영토를 확장하다
富可敌国,富可敵國,Rich As A Nation,富が国に匹敵する,국가로서 부유하다
都城建设,都城建設,Capital City Construction,都城建設,도시 건설
科学发展,科學發展,Scientific Development,科学発展,과학 발전
天命之人,天命之人,Man of Destiny,天命の人,천명지인
神兵降世,神兵降世,Soldier Advent,神兵降臨,신병 강림
柯罗诺斯,柯羅諾斯,Chronos,クロノス,크로노스
哥伦温,哥倫溫,Columwin,コロンウィン,콜럼빈
艾洛尼亚,艾洛尼亞,Alonia,アロニア,알로니아
塞纳里奥,塞納里奧,Cenario,シナリオ,시나리오
特瑞吉,特瑞吉,Terigy,トリージ,테리지
赫利莱特,赫利萊特,Hullilet,ハリレット,훌리렛
斯塔莱特,斯塔萊特,Starlight,スターライト,스타라이터
摩恩莱特,摩恩萊特,Moonlight,ムーンライト,모엔라이트
曼利布莱特,曼利布萊特,Manly Bright,マンリー・ブライト,맨리 브라이트
阿米忒斯,阿米忒斯,Amittes,アメテウス,아미테시
塔里诺兹,塔里諾茲,Terinoz,タリノズ,타리노즈
瑞瑟斯奥,瑞瑟斯奧,Reeseo,リーセオ,리에소
德米雷特,德米雷特,Demirette,デミレット,데미레트
欧忒克西,歐忒克西,Otexi,オテコシ,오테크시
洛耶奥利,洛耶奧利,Lorjeoly,ロジョリ,로예올리오
菲斯蕾西,菲絲蕾西,Fiseracey,フェスラシー,피시라시
