Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
那精灵是第一代后裔？,那精靈是第一代後裔？,So elves are descendants of the first generation?,「では、精霊は第一世代の末裔なのですか？」,그럼 엘프는 첫 번째 세대의 후예인가요?
是的，虽然我们拥有近乎无限的寿命，但代价是放弃元素感知。,是的，雖然我們擁有近乎無限的壽命，但代價是放棄元素感知。,"Yes. Although we possess nearly limitless lifespans, the price was the loss of our perception of the elements.",「そうです。私たちはほぼ無限の寿命を持っていますが、その代償として元素を感知する能力を放棄しました。,"그렇다. 우리는 거의 무한한 수명을 가지지만, 그 대가로 원소를 감지하는 능력을 포기했지."
而后，我们成为世界意志的代行者。,而後，我們成為世界意志的代行者。,"Afterward, we became agents of the world's will.",そして、私たちは世界の意思の代行者となったのです。」,그리고 우리는 세계 의지의 대행자가 되었다.
可你为什么被封锁？,可你為什麼被封鎖？,But why are you sealed away?,「……それなのに、あなたはなぜ封印されているのですか？」,그런데 당신은 왜 봉인당한 거죠?
你看到了曦光身上缠绕的锁链,你看到了曦光身上纏繞的鎖鏈,You see the chains entangling Xiguang's body.,あなたは曦光の体に巻き付く鎖を見た。,너는 시광의 몸에 휘감긴 쇠사슬을 보았다.
因为我干涉了人类。,因為我干涉了人類。,Because I interfered with humanity.,「私が人間に干渉したからです。,"""내가 인간을 간섭했기 때문이다."
五千年前，我赋予他们感情，我认为情感能带来所谓的平衡。,五千年前，我賦予他們感情，我認為情感能帶來所謂的平衡。,"Five thousand years ago, I bestowed emotions upon them, believing feelings could bring about so-called balance.",五千年前、私は彼らに感情を与えました。感情こそが、いわゆるバランスをもたらすと信じていたのです。」,"오천 년 전, 나는 그들에게 감정을 부여했다. 감정이 소위 균형을 가져올 것이라 생각했지."
感情是祝福也是诅咒...,感情是祝福也是詛咒...,Emotions are both a blessing and a curse…,「感情は祝福であり、呪いでもある……。」,감정은 축복이자 저주다...
情感让人类高速发展，也引发战争。,情感讓人類高速發展，也引發戰爭。,They drove humanity's rapid advancement but also sparked wars.,「感情は人類を急速に発展させましたが、同時に戦争をも引き起こしました。,"감정은 인간을 빠르게 발전시켰지만, 전쟁도 불러왔다."
我因此被降罪，封锁在元素核心波动处，承受痛苦。,我因此被降罪，封鎖在元素核心波動處，承受痛苦。,"For this, I was condemned, sealed within the resonance of the Elemental Core, enduring suffering.",私はその罪を負わされ、元素の核心が波動する場所に封印され、苦痛を耐え忍んでいるのです。」,"나는 그로 인해 죄를 받고, 원소 핵심의 파동이 닿는 곳에 봉인되어 고통을 겪고 있다."""
但为什么召唤我？我只是个普通人。,但為什麼召喚我？我只是個普通人。,But why summon me? I’m just an ordinary person.,「でも、なぜ私を召喚したのですか？ 私はただの普通の人間です。」,"""그런데 왜 저를 불렀어요? 저는 그냥 평범한 사람인데."""
普通人？,普通人？,Ordinary?,「普通の人間？」,"""평범한 사람?"
你是被选中的，因为世界正在失衡。,你是被選中的，因為世界正在失衡。,"You are the chosen one, because the world is falling out of balance.",「あなたは選ばれた者です。なぜなら、世界がバランスを失いつつあるからです。」,"너는 선택받은 자다. 세계가 균형을 잃어가고 있기 때문이지."""
失衡？为什么？,失衡？為什麼？,Imbalance? Why?,「バランスを失っている？ どうして？」,"""균형을 잃고 있다고요? 왜요?"""
因为世界出现了历史断层，威胁到了世界核心。,因為世界出現了歷史斷層，威脅到了世界核心。,"Because a Historical Fracture has appeared in the world, threatening the World Core.",「世界に歴史の断層が生じ、世界の核が脅かされているからです。」,"""세계에 역사의 단층이 생겼고, 그것이 세계 핵심을 위협하고 있다."""
可我能做什么？我只是个普通人。,可我能做什麼？我只是個普通人。,But what can I do? I’m just an ordinary person.,「でも、私に何ができるというのですか？ 私はただの普通の人間です。」,"""하지만 제가 뭘 할 수 있다고요? 저는 그냥 평범한 사람이라고요."""
你是关键。,你是關鍵。,You are the key.,「あなたが鍵なのです。,"""너는 핵심이야."
你具有某种不属于这个世界的力量，或许能修复历史断层。,你具有某種不屬於這個世界的力量，或許能修復歷史斷層。,You possess a power not of this world—perhaps you can mend the Historical Fracture.,あなたは、この世界に属さないある種の力を持っています。それは、おそらく歴史の断層を修復できるでしょう。」,"너에게는 이 세계에 속하지 않은 어떤 힘이 있다. 그것으로 역사의 단층을 고칠 수 있을지도 모른다."""
历史断层？,歷史斷層？,Historical Fracture?,「歴史の断層？」,"""역사의 단층?"""
真相被掩埋了，它需要你去寻回。,真相被掩埋了，它需要你去尋回。,The truth has been buried. It awaits your retrieval.,「真実は埋もれてしまいました。それを取り戻すのは、あなたの役目です。」,"""진실이 묻혀 버렸다. 네가 그것을 찾아내야 한다."""
所以你需要我做什么？,所以你需要我做什麼？,So what do you need me to do?,「では、私に何をしてほしいのですか？」,"""그럼 제가 무엇을 하면 되죠?"""
寻找历史，改变过去与未来，仅此而已,尋找歷史，改變過去與未來，僅此而已,"Seek out history, alter the past and the future. That is all.",「歴史を探し、過去と未来を変えること。それだけです。」,"""역사를 찾고, 과거와 미래를 바꾸는 것. 그게 전부다."""
但为什么是我？还有别人吗？,但為什麼是我？還有別人嗎？,But why me? Are there others?,「でも、なぜ私なのですか？ 他に誰かいませんか？」,"""하지만 왜 저예요? 다른 사람은 없나요?"""
你接近生命内核的本质。,你接近生命內核的本質。,You are close to the essence of the Life Core.,「あなたは生命の核心の本質に近い存在です。,"""너는 생명 핵심의 본질에 가까이 다가가고 있다."
它存在于过去未来，内心之中。,它存在於過去未來，內心之中。,"It exists across past and future, within the heart.",それは、過去と未来、そして内なる心の中に存在しています。」,"그것은 과거와 미래, 그리고 마음속에 존재한다."""
老城主呢？他还活着吗？,老城主呢？他還活著嗎？,What about the old Lord? Is he still alive?,「……では、元の城主様は？ 彼はまだ生きているのですか？,"""옛 성주님은요? 아직 살아계신가요?"""
我只想回家...回蓝星。,我只想回家...回藍星。,I just want to go home… back to Blue Star.,私はただ、家に帰りたい……ブルースターに。」,"""난 그냥 집에 돌아가고 싶어... 블루스타로."""
曦光说了一些你压根听不懂的话,曦光說了一些你壓根聽不懂的話,Xiguang says something you simply cannot comprehend.,曦光は、あなたにはまったく理解できない言葉を口にした。,시광은 네가 전혀 이해할 수 없는 말을 몇 마디 했다.
时间不多了。醒来吧，迷茫的人子。记住，你的选择将影响世界的存亡。,時間不多了。醒來吧，迷茫的人子。記住，你的選擇將影響世界的存亡。,"Time is running out. Awaken, lost child of man. Remember, your choices will determine the world's survival.",「時間がありません。目を覚ましなさい、迷える人よ。覚えておきなさい、あなたの選択が世界の存亡を左右することになるのです。」,"""시간이 얼마 없구나. 깨어나라, 방황하는 사람의 자식아. 기억해라, 너의 선택이 세계의 존망을 좌우할 것이다."""
你再次睁开眼，发现自己躺在卧室床上，达菲和荒守在旁边。,你再次睜開眼，發現自己躺在臥室床上，達菲和荒守在旁邊。,"You open your eyes once more, finding yourself lying on your bedroom bed, with Duffy and Susabi watching beside you.",あなたは再び目を開け、自分が寝室のベッドに横たわり、ダフィーと無が傍らにいることに気づいた。,"다시 눈을 떴을 때, 너는 침대에 누워 있었고, 더피와 수사비가 곁을 지키고 있었다."
醒醒，快醒醒。,醒醒，快醒醒！,Wake up! You must wake up!,起きろ！ 起きろ！,정신 차리세요! 어서 깨어나세요!
...这是哪？你是谁？,⋯這裡是哪裡？你是誰？,...Where... is this? Who are you?,ここはどこですか？,...여긴... 어디죠? 당신은 누구시죠?
您终于醒过来了，我是冒险工会的引导员，这里是你从未来过的异世界。,您終於醒過來了！我是冒險公會的引導員，這裡是你從未來過的異世界,You're finally awake!I'm the Adventurer Guild guide. This is an Other world you've never been to!,ついに目覚めましたね！ 私は冒険者ギルドの案内役、ここはまだ行ったことのない異世界です,드디어 깨어나셨군요!전 모험자 길드 안내원입니다. 여긴 당신이 한 번도 온 적 없는 이세계예요
哈？异世界？,蛤？異世界？,Huh? Other world?,はあ？ ? 異世界？,네? 이세계?
没错。,沒錯！,Exactly!,それは正しい！,맞아요!
这里就是异世界！至于你为什么会来到这里，命运会告诉你答案。,這裡就是異世界！至於你為什麼會來到這裡，命運會告訴你答案,As for why you're here... fate will reveal its answers!,ここは異世界です！ なぜここに来たのか、運命が答えを教えてくれるでしょう！,왜 여기에 오게 되었는지는... 운명이 답을 알려줄 거예요!
那我还能回去吗？,那我還能回去嗎？,Can I... go back home?,じゃあ、戻ってもいいですか？,그럼... 집에 돌아갈 수는 있나요?
回...回不去了...,回...回不去了...,B-back home... That's impossible…,戻れ…戻れない…,돌... 돌아갈 수 없어요...
除非，您拯救这片大陆，寻找到大陆真正的秘密！或许....或许可以回去。,除非...您拯救這片大陸，尋找到大陸的真正秘密！或許..或許可以回去！,Unless... you save this continent and discover its ultimate secret! Then... maybe you can return!,あなたがこの大陸を救い、この大陸の本当の秘密を見つけ出さない限りは！ もしかしたら…戻るかもしれない！,하지만... 이 대륙을 구하고 진정한 비밀을 찾으면! 어쩌면... 돌아갈 수 있을지도 몰라요!
好吧，既然来到了异世界，就麻烦你带我熟悉一下吧。,好吧，既然來到異世界，就麻煩你帶我熟悉一下吧,"Alright then. Since I'm in this world now, show me around.",よし、せっかく異世界に来たのだから、慣れさせてください,"알겠어. 이세계에 왔으니, 안내해 주세요"
好嘞，主人。,好嘞！主人！,okay! Master!,わかった！ ご主人様！,좋아요!스승님!
我上次醒的时候你可不是这个态度。,我上次醒的時候你可不是這個態度。,You weren't this attitude when I woke up last time.,「私が前回目を覚ました時、あなたはこんな態度じゃなかったはずですが。」,저번에 깼을 때 당신은 이런 태도가 아니었는데.
什么态度，主人。,什麼態度，主人。,"What attitude, Master?",「どのような態度でしょうか、ご主人様。」,"무슨 태도요, 주인님?"
嗯...一种人见人爱的态度。,嗯...一種人見人愛的態度。,Hmm... an attitude that makes everyone adore you.,「ん〜……誰からも愛されるような態度です。」,음… 모두가 좋아할 만한 태도?
气氛变得有些诡异,氣氛變得有些詭異,The atmosphere grows somewhat strange.,何とも言えない気まずい雰囲気が漂った。,분위기가 좀 이상해졌다.
荒悄悄地用魔法传送走了,荒悄悄地用魔法傳送走了,Susabi quietly teleports away using magic.,無がそっと魔法で転送してその場からいなくなった。,수사비는 살짝 마법으로 순간 이동해 사라졌다.
就在这时，一个带着戏谑笑意的女声从门口传来，伴随着细微的翅膀扇动声。,就在這時，一個帶著戲謔笑意的女聲從門口傳來，伴隨著細微的翅膀扇動聲。,"Just then, a woman’s voice, laced with playful mockery, drifts from the doorway, accompanied by the faint sound of fluttering wings.",ちょうどその時、からかうような笑いを帯びた女の声が、微かな羽ばたきの音と共にドアの向こうから聞こえてきた。,"그때, 문간에서 날개 짓는 미세한 소리와 함께 약간 놀리는 듯한 여성의 목소리가 들려왔다."
哦？今天二位的气氛格外严肃呢~是在商讨什么我不能听的秘密吗？,哦？今天二位的氣氛格外嚴肅呢~是在商討什麼我不能聽的祕密嗎？,Oh? The atmosphere between you two is especially serious today~ Are you discussing some secret I’m not allowed to hear?,「あら？今日はお二人の雰囲気がひときわ深刻ね〜。私には聞かせられない秘密の相談でもしているの？」,"""오? 오늘 두 분 분위기가 유독 심각하네~ 제가 못 듣는 비밀을 상의하고 계신 건가요?"""
一位有着红色长发和黑色翅膀的女性倚在门框上，她手中把玩着一只发光的魔法蝴蝶，饶有兴致地打量着室内僵持的两人。,一位有著紅色長髮和黑色翅膀的女性倚在門框上，她手中把玩著一隻發光的魔法蝴蝶，饒有興致地打量著室內僵持的兩人。,"A woman with crimson long hair and black wings leans against the doorframe. She toys with a glowing magical butterfly, studying the two tense figures in the room with keen interest.",赤い長い髪と黒い翼を持つ女性がドア枠にもたれかかり、光る魔法の蝶を弄びながら、室内で張り詰めた二人を興味深そうに見つめていた。,"붉은 장발과 검은 날개를 가진 여성이 문설주에 기대어 서 있었다. 그녀는 빛나는 마법 나비를 손가락에 걸고 흔들며, 실내에 맞선 두 사람을 흥미롭게 관찰하고 있었다."
莉莉丝！现在不是开玩笑的时候！,莉莉絲！現在不是開玩笑的時候！,Lilith! Now is not the time for jokes!,「リリス！今は冗談を言っている場合じゃないわ！」,"""릴리스! 지금은 농담할 때가 아니야!"""
嗯？奇怪.......城主大人，您今天的气息.......怎么变得如此.......清澈见底了？简直像换了个人似的。,嗯？奇怪.......城主大人，您今天的氣息.......怎麼變得如此.......清澈見底了？簡直像換了個人似的。,"Hm? How strange... Lord, your aura today... has become so... transparent? It's as if you're a completely different person.",「ん？おかしいわね……城主様、今日のあなたのオーラ……どうしてこんなにも……澄みきっているの？まるで別人のようだわ。」,"""음? 이상하네… 성주님, 오늘 성주님의 기운이… 왜 이렇게… 맑아 보이시죠? 마치 사람이 바뀐 것 같아요."""
你被莉莉丝看得心里发毛，下意识地避开了她的视线。,你被莉莉絲看得心裡發毛，下意識地避開了她的視線。,You feel uneasy under Lilith's gaze and instinctively avoid her eyes.,リリスにじっと見つめられ、あなたは何となく居心地が悪くなり、無意識に彼女の視線をそらした。,"당신은 릴리스의 시선을 받고 마음이 조금 떨려, 무의식적으로 그녀의 시선을 피했다."
你细微的举动让莉莉丝脸上的笑容更深了。,你細微的舉動讓莉莉絲臉上的笑容更深了。,Your subtle reaction only deepens the smile on Lilith's face.,あなたの細かな動作を見て、リリスの顔の笑みが一層深くなった。,당신의 미세한 행동에 릴리스의 얼굴에 미소가 더 깊어졌다.
莉莉丝！主人是.......情况特殊，你别吓到他。,莉莉絲！主人是.......情況特殊，你別嚇到他。,Lilith! Master is... in a special situation. Don't frighten him.,「リリス！ご主人様は……事情があるの。彼を脅かさないで。」,"""릴리스! 주인님은… 상황이 특별해. 그를 놀라게 하지 마."""
嚯？？这可真是.......太有趣了！所以......放心吧，小菲菲，我的嘴巴可是很严的。不过嘛.......作为封口费和协助费，下次我的实验经费，可得翻倍哦？,嚯？？這可真是.......太有趣了！所以......放心吧，小菲菲，我的嘴巴可是很嚴的。不過嘛.......作為封口費和協助費，下次我的實驗經費，可得翻倍哦？,"Oho?? This is... truly fascinating! So... don't worry, little Duffy, my lips are sealed. However~ as payment for my silence and assistance, my next experimental budget will need to be doubled, alright?",「へぇ〜？？これは本当に……面白いわ！だから……安心して、小さなフェイフェイ、私の口はとても固いわよ。でもね……口止め料と協力料として、次回の私の実験予算は、倍にしないとダメよ？」,"""호오?? 이거 정말… 너무 재미있는데! 그러니까… 안심해, 작은 비비. 내 입은 아주 꽉 닫혀 있어. 하지만 말이지… 입막음 비용과 협력 비용으로, 다음번 내 실험 예산은 두 배로 올려야 해요?"""
你！.......算了，现在没工夫跟你讨价还价。,你！.......算了，現在沒工夫跟你討價還價。,"You!... Fine, there's no time to bargain with you now.",「あなた！……もういい、今はあなたと駆け引きしている暇はないわ。」,"""너! … 됐어, 지네 너랑 흥정할 시간 없어."""
莉莉丝，你来得正好，上午的会议你也要参加，万一有需要，你来应对。,莉莉絲，你來得正好，上午的會議你也要參加，萬一有需要，你來應對。,"Lilith, you came at the right time. You'll attend the meeting this morning as well. Be prepared to handle things if needed.",「リリス、ちょうどよかった。午前の会議、あなたも出席するわ。万一必要なら、あなたが対応して。」,"""릴리스, 네가 와서 딱 좋아. 오전 회의에도 네가 참석해야 해. 만약 필요하다면 네가 대처해."""
包在我身上~不过新城主，你得先学学老城主的样子。,包在我身上~不過新城主，你得先學學老城主的樣子。,"Leave it to me~ But new Lord, you'll need to learn how to act like the old Lord.",「お任せあれ〜。でもね、新城主さま、まずは旧城主さまの様子を学ばないとね。」,"""제게 맡기세요~ 하지만 새 성주님, 먼저 옛 성주님의 모습을 좀 배워야 해요."
老城主会见到我就两眼放光，问我能不能隐匿掉魔法外衣。,老城主會見到我就兩眼放光，問我能不能隱匿掉魔法外衣。,"The old Lord’s eyes would light up upon seeing me, asking if I could hide his magical aura...",「旧城主さまだったら、私を見つけると目を輝かせて、魔法の外衣を消せるかどうか聞いてきたものだけど。」,"옛 성주님은 저를 보면 두 눈이 반짝이며, 마법 외투를 숨길 수 있냐고 물으셨죠."""
莉、莉莉丝.......你.......,莉、莉莉絲.......你.......,L-Lilith... you...,「リ、リリス……あなた……」,"""릴, 릴리스… 너…"""
达菲瞬息之间就来到莉莉丝旁边，掐了掐莉莉丝腰间的软肉。,達菲瞬息之間就來到莉莉絲旁邊，掐了掐莉莉絲腰間的軟肉。,Duffy appears beside Lilith in an instant and pokes Lilith in the side.,ダフィーは瞬く間にリリスのそばに移動し、リリスの脇腹の柔らかい肉をつねった。,"더피는 순식간에 릴리스 옆으로 와서, 릴리스의 허리 살짝을 꼬집었다."
呀.....,呀.....,Eep!...,「あぁっ……」,"""앗…"""
算了算了，这语气可骗不了人。,算了算了，這語氣可騙不了人。,"Alright, alright, that tone just won't fool anyone.",「もういいわ、もういいわ。その口調じゃ誰も騙せないもの。」,"""됐어, 됐어. 이런 말투로는 속일 수 없어."
还是先按达菲说的，装失忆吧？就说昨晚处理公务太晚，精神不济，记忆有些混乱。这个借口虽然老套，但暂时能用。,還是先按達菲說的，裝失憶吧？就說昨晚處理公務太晚，精神不濟，記憶有些混亂。這個藉口雖然老套，但暫時能用。,"For now, let's follow Duffy's suggestion and pretend to have amnesia? Just say you stayed up too late handling official duties last night, you're mentally exhausted, and your memory is a bit muddled. It's a cliché excuse, but it'll work for now.",「まずはダフィーの言う通り、記憶喪失を装うのはどう？昨夜の公務の処理が遅くまでかかり、気力が尽きて記憶が少し混乱している、と。この口実は古いけど、しばらくは使えるわね。」,"일단 더피가 말한 대로, 기억 상실인 척하는 게 어때? 어젯밤에 공무 처리하다 너무 늦어서 정신이 몽롱하고 기억이 혼란스럽다고 말하는 거야. 이 변명은 진부하지만 당분간은 쓸 수 있어."""
不要担心，大家都是这样说的，那些写剧本的人想不到好的故事展开，主角肯定是失忆的，后面再加上一些寻回记忆的破烂剧情就算写完了。,不要擔心，大家都是這樣說的，那些寫劇本的人想不到好的故事展開，主角肯定是失憶的，後面再加上一些尋回記憶的破爛劇情就算寫完了。,"Don't worry, everyone says that. Those scriptwriters can't come up with a good story premise, so the protagonist is definitely amnesiac. Later, they just tack on some cliché plot about recovering memories and call it a day.",「心配しないで、みんなそう言うんだよ。脚本を書く連中はいい展開が思いつかなくて、主人公は絶対に記憶喪失にするんだ。後で記憶を取り戻すような陳腐な展開を加えれば、それで書き終わりと思ってるんだから。」,"""걱정하지 마, 다들 그렇게 말해. 각본 쓰는 사람들이 좋은 스토리 전개를 못 떠올리면, 주인공은 반드시 기억 상실이고, 나중에 기억을 찾는 진부한 줄거리만 덧붙이면 끝나는 거지."""
这样的剧本哪有人看啊？？？,這樣的劇本哪有人看啊？？？,Who would watch a script like that???,「そんな脚本、誰が見るんだよ？？？」,"""그런 각본 누가 보겠어???"""
其实我记得很多事情的......,其實我記得很多事情的......,"Actually, I remember a lot of things...",「実は、私はたくさんのことを覚えてるんです……」,"""사실 나는 많은 일을 기억하는데…"""
上午的会议终于结束。你跟在达菲和莉莉丝身后走出会议厅，感觉比连续加三天班还要疲惫。,上午的會議終於結束。你跟在這菲和莉莉絲身後走出會議廳，感覺比連續加三天班還要疲憊。,"The morning meeting finally concluded. You followed Duffy and Lilith out of the council chamber, feeling more exhausted than after three consecutive days of overtime work.",午前の会議がようやく終わった。ダフィーとリリスの後について会議室を出ると、三日連続で残業した時よりも疲れを感じた。,"오전 회의가 마침내 끝났다. 당신은 더피와 릴리스 뒤를 따라 회의실을 나왔고, 삼일 연속 야근한 것보다 더 지친 느낌이었다."
尽管大部分时间你只是按照达菲事先叮嘱的“少说话，多点头”，但那些陌生的议题、各色人等的目光，都让你神经紧绷。,儘管大部分時間你只是按照達菲事先叮囑的「少說話，多點頭」，但那些陌生的議題、各色人等的目光，都讓你神經緊繃。,"Even though you mostly just followed Duffy's prior advice to speak less, nod more, the unfamiliar topics and the scrutinizing gazes of all sorts of people kept your nerves on edge.",ほとんどの時間、あなたはダフィーから事前に言われた通り「余計なことは言わず、とりあえず頷いておく」を実行しただけだったが、見知らぬ議題や様々な人々の視線に神経をずっと張り詰めていた。,"대부분의 시간 당신은 그저 더피가 미리 당부한 “말은 적게 하고, 고개는 많이 끄덕이라”는 지시를 따랐지만, 낯선 안건들과 다양한 사람들의 시선은 당신의 신경을 곤두세웠다."
表现不错嘛，城主大人~虽然像个提线木偶，但总算没穿帮。,表現不錯嘛，城主大人~雖然像個提線木偶，但總算沒穿幫。,"Not bad at all, Lord~ You were like a puppet on strings, but at least you didn't blow your cover.",「なかなかやるじゃない、城主様〜。操り人形みたいだったけど、とりあえずバレずに済んだわね。」,"""잘해내셨네요, 성주님~ 꼭 끌려다니는 꼭두각시 같지만, 적어도 들키지는 않았어요."
我先走一步，实验室还有几个小家伙等着喂呢。,我先走一步，實驗室還有幾個小傢伙等著餵呢。,I'll take my leave now. There are a few little ones back at the lab waiting to be fed.,「私は先に失礼するわ。実験室にはまだ餌を待ってる小さな子たちがいるから。」,"전 먼저 갈게요, 실험실에 기르는 작은 녀석들 몇 마리에게 밥 줘야 해요."""
莉莉丝挥挥手，翅膀一振便消失在走廊尽头。,莉莉絲揮揮手，翅膀一振便消失在走廊盡頭。,"Lilith waved her hand and, with a beat of her wings, vanished down the corridor.",リリスは手を振り、翼をひと振りして廊下の奥へと消えていった。,"릴리스는 손을 흔들고, 날개를 퍼덕이며 복도 끝으로 사라졌다."
总算.......应付过去了。看来失忆的借口暂时是有效的。,總算.......應付過去了。看來失憶的藉口暫時是有效的。,Finally... we pulled it off. It seems the amnesia excuse is working for now.,「やっと……切り抜けたわね。記憶喪失の口実は、とりあえず有効みたい。」,"""드디어… 넘어갔네. 기억 상실 변명이 당분간은 통하는 모양이야."""
她转向你，看到你一脸恍惚的样子。,她轉向你，看到你一臉恍惚的樣子。,"She turned to you, seeing your dazed expression.",彼女はあなたの方に向き直り、あなたがぼんやりとした表情をしているのを見た。,"그녀는 당신을 돌아보며, 당신의 멍한 표정을 보았다."
喂，你还好吧？,喂，你還好吧？,"Hey, are you okay?",「ねえ、大丈夫？」,"""저기, 괜찮아요?"""
还好.......就是信息量太大，头有点晕。,還好.......就是信息量太大，頭有點暈。,I'm fine... just a bit dizzy from information overload.,「大丈夫……ただ、情報量が多すぎて、ちょっと頭がクラクラするんだ。」,"""괜찮아요... 그냥 정보가 너무 많아서 머리가 좀 어지러워요."
他们说的.......我完全听不懂。,他們說的.......我完全聽不懂。,Everything they said... I couldn't understand a word.,「彼らが話してたこと……全然理解できなかった。」,"그들이 말한 건... 전혀 이해가 안 가요."""
哼，那是自然。接下来的日子，有你学的。,哼，那是自然。接下來的日子，有你學的。,"Hmph, naturally. You have a lot to learn in the days to come.",「ふん、当然よ。これからの日々、あなたが学ぶことは山ほどあるわ。」,"""흥, 당연하죠. 앞으로의 나날은 배울 게 많을 거예요."""
你们并肩走了一段，沉默片刻后，你停下脚步。,你們並肩走了一段，沉默片刻後，你停下腳步。,"You walked side by side for a while. After a moment of silence, you stopped.",二人で並んで少し歩いた後、少し沈黙が続き、あなたは足を止めた。,"둘이 나란히 잠시 걸었다. 잠시 침묵이 흐른 뒤, 당신이 발걸음을 멈췄다."
达菲，我想.......自己待一会儿，就在这附近转转，可以吗？,達菲，我想.......自己待一會兒，就在這附近轉轉，可以嗎？,"Duffy, I'd like... to be alone for a bit. Just look around nearby, is that okay?",「ダフィー、ちょっと……一人でいたいんだ。この辺りをぶらぶらしてていいかな？」,"""더피, 나는... 혼자 좀 있고 싶어요. 이 근처만 좀 걸을게요, 괜찮을까요?"""
想静静？,想靜靜？,Want some quiet?,「シンジュに会いたいの？」,"""조용히 있고 싶다고?"
静静是谁？,靜靜是誰？,Who's Quiet?,「シンジュって誰？」,"조용히가 누구예요?"""
别玩这种冷笑话，这并不好笑。,別玩這種冷笑話，這並不好笑。,Don't play that kind of corny joke. It's not funny.,「そんな寒い冗談はやめて、全然面白くないわ。」,"""그런 싸늘한 농담은 하지 마세요, 전혀 안 웃겨요."""
嗯。需要点时间.......消化一下。,嗯。需要點時間.......消化一下。,...Yes. Need some time... to process things.,「うん。ちょっと時間がほしい……消化するのに。」,"""음. 시간이 좀 필요해요... 소화할 겸."
顺便，亲眼看看这座城市。,順便，親眼看看這座城市。,"And also, to see this city with my own eyes.",「ついでに、この街を自分の目で見てみたい。」,"겸사겸사, 이 도시를 직접 눈으로 보고 싶어요."
毕竟，我现在是“城主”了。,畢竟，我現在是「城主」了。,"After all, I am the 'Lord' now.",「だって今、私は『城主』なんだから。」,"결국, 지금 나는 '성주'니까요."""
.......好吧。别走太远。,.......好吧。別走太遠。,...Fine. Don't wander too far.,「……わかったわ。遠くまで行かないでね。」,"""... 알겠어요. 너무 멀리 가지는 마세요."
你现在对这里一无所知，乱跑容易惹麻烦。,你現在對這裡一無所知，亂跑容易惹麻煩。,You know nothing about this place yet. Roaming around recklessly could cause trouble.,「あなたはここについて何も知らないんだから、うろつくとトラブルに巻き込まれやすいわ。」,"당신은 여기에 대해 아무것도 모르니까, 함부로 돌아다니면 문제가 생길 수 있어요."""
放心吧，我不会走远的。,放心吧，我不會走遠的。,"Don't worry, I won't go far.",「安心して、遠くには行かないよ。」,"""안심하세요, 멀리 가지 않을게요."
哦，对了，如果遇到一个咋咋呼呼、长得跟我有点像的小丫头，那就是我妹妹达比。,哦，對了，如果遇到一個咋咋呼呼、長得跟我有點像的小丫頭，那就是我妹妹達比。,"Oh, right. If you run into a noisy little girl who looks a bit like me, that's my sister, Darby.",「あ、そうだ。もしも騒がしくて、私とちょっと似てる小娘に会ったら、それは私の妹のダービーよ。」,"아, 맞아요. 만약 시끄럽고 떠들썩하며, 나랑 좀 닮은 꼬마 여자아이를 만난다면, 그건 내 동생 다비일 거예요."
她要是缠着你问东问西，随便应付两句就行。,她要是纏著你問東問西，隨便應付兩句就行。,"If she pesters you with questions, just give her vague answers.",「もし彼女があなたにいろいろ質問してきても、適当にごまかしておけばいいわ。」,"그녀가 이것저것 묻더라도, 대충 둘러대기만 하면 돼요."""
达比？你妹妹？,達比？你妹妹？,Darby? Your sister?,「ダービー？ 君の妹？」,"""다비? 동생이에요?"""
看来这个世界的人际关系也比想象中复杂,看來這個世界的人際關係也比想像中複雜,It seems interpersonal relationships in this world are more complicated than imagined too.,どうやらこの世界の人間関係も想像以上に複雑なようだ。,"""이 세계의 인간 관계도 생각보다 복잡하네."""
嗯。那丫头精力过剩，烦得很。,嗯。那丫頭精力過剩，煩得很。,Yeah. That kid has too much energy. A real nuisance.,「うん。あの娘はエネルギーがあり余ってて、本当にうるさいの。」,"""응. 그 녀석은 정력이 넘쳐서, 정말 성가셔요."
你快去吧，趁现在没什么事。记得午饭前回来，还有文件要你看。,你快去吧，趁現在沒什麼事。記得午飯前回來，還有文件要你看。,"You should go now, while there's nothing urgent. Remember to be back before lunch. There are documents for you to review.",「早く行ってきなさい、今なら特に用事もないし。昼食までには戻ってきてね。まだ書類があなたを待ってるんだから。」,"빨리 가세요, 지금은 별일 없으니까. 점심 전에 돌아오는 거 잊지 마세요, 볼 서류가 더 있어요."""
达菲转身走向办公室方向。你独自一人，深吸一口气，开始探索这座陌生的府邸。,達菲轉身走向辦公室方向。你獨自一人，深吸一口氣，開始探索這座陌生的府邸。,"Duffy turned and headed towards the office. Alone, you took a deep breath and began to explore the unfamiliar manor.",ダフィーはオフィスの方向へ歩き去った。あなたはひとり、深く息を吸い、見知らぬこの屋敷の探索を始めた。,"더피는 사무실 쪽으로 돌아서 걸어갔다. 당신은 홀로 숨을 깊게 들이쉬며, 이 낯선 저택을 탐색하기 시작했다."
