Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
最终，伊丽丝的坚持得到了回报。赤精灵族群在她的引领下焕然一新，他们不再是欲望的奴隶，而是自然的守护者。,最終，伊麗絲的堅持得到了回報。赤精靈族群在她的引領下煥然一新，他們不再是慾望的奴隸，而是自然的守護者。,"Finally, Iris' perseverance paid off. Under her leadership, the Red Elf clan took on a new look. They were no longer slaves to their desires but guardians of nature.",ついに、イリスの根気が報われました。彼女の指導の下で、赤いエルフの一族は一新されました。彼らはもはや欲望の奴隷ではなく、自然の守護者となったのです。,결국 아이리스의 끈기와 애착이 보답을 받았다. 그녀의 이끌림 아래 붉은 엘프 종족은 전혀 새로운 모습을 보였다. 그들은 더 이상 욕망의 노예가 아니고 자연의 수호자였다.
在冰雪之境，生存是一种艰难的考验。这里的气温极低，寒风凛冽，大地被厚厚的积雪覆盖，仿佛每一个呼吸都在与死神抗争。蛮族和魔物在此肆虐，它们贪婪无度，无情地吞噬着一切生命。,在冰雪之境，生存是一種艱難的考驗。這裡的氣溫極低，寒風凜冽，大地被厚厚的積雪覆蓋，彷彿每一個呼吸都在與死神抗爭。蠻族和魔物在此肆虐，它們貪婪無度，無情地吞噬著一切生命。,"In the Realm of Ice and Snow, survival is a difficult test. The temperature here is extremely low, the cold wind howls fiercely, and the land is covered with thick snow. It seems that every breath is a struggle against death. Barbarians and monsters run wild here. They are insatiably greedy and mercilessly devour all life.",氷雪の世界では、生き残ることは厳しい試練です。ここの気温は極めて低く、寒風が吹きすさぶ。大地は厚い雪に覆われ、まるで一息一息が死神との闘いのようです。蛮族と魔物がここで暴れまわり、彼らは欲深く、情け容赦なくすべての生命を飲み干します。,"빙설의 세계에서 생존은 어려운 시험이다. 여기의 기온은 매우 낮고 쌀쌀한 바람이 거세게 분다. 대지는 두꺼운 눈으로 덮여 있으며 마치 모든 숨쉬는 순간마다 사신과의 싸움인 것 같다. 만족과 악물이 이곳에서 방자하게 거닐며, 그들은 탐욕스럽고 무정하게 모든 생명을 삼키고 있다."
"很不幸的是就有这么一个孩子，她的爸爸妈妈相继被放逐，只为把她藏在一个安全的地方。
达比从未忘记那个寒冷的夜晚，篝火的温暖将她从绝望中拯救。","很不幸的是就有這麼一個孩子，她的爸爸媽媽相繼被放逐，只為把她藏在一個安全的地方。
達比從未忘記那個寒冷的夜晚，篝火的溫暖將她從絕望中拯救出來。","Unfortunately, there is such a child. Her parents were successively exiled, all just to hide her in a safe place. Darby has never forgotten that cold night. The warmth of the campfire rescued her from despair.",残念なことに、そんな子供がいます。彼女の両親は次々と追放され、ただ彼女を安全な場所に隠すためだけでした。ダービーはあの寒い夜を決して忘れませんでした。焚火の暖かさが彼女を絶望から救ったのです。,"불행하게도 그러한 아이가 있다. 그녀의 엄마와 아빠는 연이어 추방당했고, 단지 그녀를 안전한 곳에 숨기기 위해서였다.
다비는 그 추운 밤을 절대로 잊지 못했다. 캠프파이어의 따뜻함이 그녀를 절망의 골짜기에부터 구해줬다."
"火光映照在她的脸上，给她带来了一丝温暖和希望。
在那些艰难的日子里，达比记得达菲将她抱在怀里的感觉。达菲是她的守护者，也是她的依靠。","火光映照在她的臉上，給她帶來了一絲溫暖和希望。
在那些艱難的日子裡，達比記得達菲將她抱在懷裡的感覺。達菲是她的守護者，也是她的依靠。","The light of the fire shone on her face, bringing her a little warmth and hope. In those difficult days, Darby remembered the feeling of Duffy holding her in her arms. Duffy was her protector and her support.",火の光が彼女の顔に映え、彼女に少しの暖かさと希望をもたらしました。その苦しい日々の中で、ダービーはダフィーが自分を腕に抱いてくれた感覚を覚えていました。ダフィーは彼女の守護者であり、頼りになる存在でした。,"불빛이 그녀의 얼굴에 비추며 그녀에게 약간의 따뜻함과 희망을 가져왔다. 그 어려운 시절에 다비는 더피가 자신을 품에 안은 느낌을 기억하고 있다. 더피는 그녀의 수호자이며, 그녀가 의지할 수 있는 사람이었다."
那种安全感让她相信，无论世界多么残酷，她都有一个可以依靠的人。达菲用她的爱和勇气，给了达比力量，让她在困境中坚持下来。,那種安全感讓她相信，無論世界多麼殘酷，她都有一個可以依靠的人。達菲用她的愛和勇氣，給了達比力量，讓她在困境中堅持下來。,"That sense of security made her believe that no matter how cruel the world was, she had someone to rely on. With her love and courage, Duffy gave Darby the strength to persevere in the face of difficulties.",その安全感は、世界がどれほど残酷であっても、自分には頼りになる人がいると彼女に信じさせました。ダフィーは愛と勇気で、ダービーに力を与え、苦しい状況の中でもがんばり続けることができるようにしました。,그러한 안전감은 그녀가 세상이 얼마나 잔인하더라도 의지할 사람이 있다고 믿게 만들었다. 더피는 자신의 사랑과 용기로 다비에게 힘을 주어 곤경 속에서 버틸 수 있게 해 주었다.
成年的达比不再是达菲的小尾巴，但她依旧追随着达菲的脚步，以姐姐为目标不断努力，最终成为了和姐姐一样优秀的存在。,成年的達比不再是達菲的小尾巴，但她依舊追隨達菲的腳步，以姐姐為目標不斷努力，最終成為了和姐姐一樣優秀的存在。,"The grown-up Darby is no longer Duffy's little shadow, but she still follows in Duffy's footsteps. Taking her elder sister as a goal, she keeps working hard and eventually becomes as excellent as her sister.",大人になったダービーはもはやダフィーの小さな尻尾ではありませんが、彼女は依然としてダフィーの足跡を辿ります。姉を目標として、ひたすら努力し、最終的に姉と同じように優れた存在になりました。,"성장한 다비는 더 이상 더피의 작은 꼬리가 아니지만, 그녀는 여전히 더피의 발걸음을 쫓아가고 있다. 누나를 목표로 끊임없이 노력하며, 결국 누나와 같은 훌륭한 인물이 되었다."
现在，达比找到了自己的价值。她与达菲一起在米娅的带领下，肩负着守护兽人族安危的重任。她们在冰雪之境中巡逻，与蛮族和魔物展开激烈的战斗。,現在，達比找到了自己的價值。她與達菲一起在米婭的帶領下，肩負著守護獸人族安危的重任。她們在冰雪之境中巡邏，與蠻族和魔物展開激烈的戰鬥。,"Now, Darby has found her own value. Together with Duffy, under the leadership of Mia, they bear the heavy responsibility of safeguarding the safety of the Orc tribe. They patrol in the Realm of Ice and Snow and engage in fierce battles with barbarians and monsters.",今、ダービーは自分自身の価値を見つけました。彼女はダフィーとともに、ミアの率いる下で、獣人種族の安危を守る重責を負っています。彼女たちは氷雪の世界でパトロールし、蛮族と魔物と激しい戦いを展開しています。,이제 다비는 자신만의 가치를 찾았다. 그녀는 더피와 함께 미아의 이끌림 아래獣인족의 위안을 지켜내는 무거운 책임을 지고 있다. 그녀들은 빙설의 세계에서 순찰하며 만족과 악물과 치열한 전투를 벌인다.
尽管前路充满艰辛和挑战，但达比从未退缩。她知道，只有通过自己的努力，才能保护那些无辜的生命，让兽人族在这个危险的世界中得以生存和繁衍。,儘管前路充滿艱辛和挑戰，但達比從未退縮。她知道，只有透過自己的努力，才能保護那些無辜的生命，讓獸人族在這個危險的世界中得以生存和繁衍。,"Although the road ahead is full of hardships and challenges, Darby has never flinched. She knows that only through her own efforts can she protect those innocent lives and enable the Orc tribe to survive and thrive in this dangerous world.",道の先は困難と挑戦に満ちているにもかかわらず、ダービーは決して引き下がりません。彼女は、自分自身の努力によってこそ、あの無実な命を守り、獣人種族がこの危険な世界で生き延び、繁栄することができると知っています。,"앞길이 어려움과 도전으로 가득 차 있지만 다비는 결코 물러서지 않았다. 그녀는 자신의 노력으로야 그 무고한 생명들을 보호할 수 있으며, 獣인족이 이 위험한 세상에서 생존하고 번식할 수 있도록 할 수 있다는 것을 안다."
她与达菲用行动证明，即使在最艰难的环境中，只要心中有信念和爱，就一定能够找到生存的希望和力量。,她與達菲用行動證明，即使在最艱難的環境中，只要心中有信念和愛，就一定能夠找到生存的希望和力量。,"She and Duffy have proven with their actions that even in the most difficult circumstances, as long as there is faith and love in one's heart, one will surely be able to find the hope and strength to survive.",彼女とダフィーは行動で証明した。最も困難な状況でも、心の中に信念と愛がある限り、必ず生きる希望と力を見つけることができるということを。,그녀와 더피는 행동으로 증명했다. 가장 어려운 환경에서도 마음속에 신념과 사랑이 있다면 반드시 생존의 희망과 힘을 찾을 수 있다는 것을.
封灵碑的灵力波动愈发强烈，整个大地似乎都在为之颤动。尤缇迦，这位时之祭司，自五百年前继承那份神秘魔力以来，便背负起了沉重的责任。,封靈碑的靈力波動愈發強烈，整個大地似乎都在顫抖。尤緹迦，這位時之祭司，自五百年前繼承那份神秘魔力以來，便背負起了沉重的責任。,"The spiritual power fluctuations of the Spirit Sealing Monument became increasingly intense, and it seemed as if the entire earth was trembling because of it. Utija, the Time Priestess, has shouldered a heavy responsibility ever since she inherited that mysterious magic power five hundred years ago.",封霊碑の霊力の揺らぎがますます激しくなり、まるで大地全体がそれによって震えているようだ。ウティカ、この時の司祭は、500 年前にあの神秘的な魔力を受け継いだ以来、重い責任を背負ってきた。,"봉령비의 영력 파동이 더욱 강렬해져 온 세상이 마치 그로 인해 떨리는 것 같았다. 유티카, 이 시간의 사제는 오백 년 전부터 그 신비한 마력을 물려받은 이래로 무거운 책임을 지고 있다."
她的心灵时常被天象的异动所扰，那些诡异的光芒和闪烁的星辰，仿佛在预示着她即将面临的重大变革。,她的心靈常常被天象的異動所擾，那些詭異的光芒和閃爍的星辰，彷彿在預示著她即將面臨的重大變革。,Her heart is often troubled by the abnormal changes in the celestial phenomena. Those strange lights and twinkling stars seem to be foreshadowing the significant changes she is about to face.,彼女の心はしばしば天体現象の異変に悩まされる。あれら不気味な光ときらめく星々は、まるで彼女が直面するであろう重大な変革を予告しているかのようだ。,그녀의 마음은 종종 천상의 이상으로 괴로워 한다. 그 기이한 빛과 반짝이는 별들처럼 마치 그녀가 곧 직면할重大한 변혁을 예고하는 것 같다.
近些日子，尤缇迦更是难以入眠。她被那些噩梦所困扰，那些被大火吞噬的村庄、硝烟弥漫的废墟，仿佛都在她的脑海中不断重现。那些世界毫无生机，充满了死亡和绝望的气息，让她感到无比的压抑和恐惧。,近些日子，尤緹迦更是難以入眠。她被那些惡夢所困擾，那些被大火吞噬的村莊、硝煙瀰漫的廢墟，彷彿都在她的腦海中不斷重現。那些世界毫無生機，充滿了死亡和絕望的氣息，讓她感到無比的壓抑和恐懼。,"In recent days, Utija has found it even more difficult to fall asleep. She is haunted by those nightmares. The villages devoured by the raging fire and the ruins filled with billowing smoke seem to keep reappearing in her mind. Those worlds are completely devoid of life, filled with the stench of death and despair, making her feel extremely depressed and terrified.",ここ最近、ウティカはなおさら眠れなくなっている。彼女はあの悪夢に囚われている。大火に飲み込まれた村や、煙が充満する廃墟が、まるで彼女の脳裏に何度も繰り返し現れるかのようだ。あの世界はまったく生き気がなく、死と絶望の息吹で満たされており、彼女に無限の抑圧感と恐怖をもたらす。,최근에는 유티카가 더욱 잠들기가 어려워졌다. 그녀는 그악몽에 괴롭혀져 있다. 불타는 불꽃에 삼켜버린 마을과 연기 가득한 폐허가 마치 그녀의 두뇌속에서 계속해서 되풀이되는 것 같다. 그 세계들은 생명이 전혀 없으며 죽음과 절망의 분위기로 가득 차 있어 그녀에게 지극히 억압감과 공포를 안겨준다.
但即便如此，尤缇迦从未放弃过希望。她深知，神示上的预言并非空穴来风——“封印破，魔物当道，天命轮转，逆世人现，时局变。”这些话语如同一把利剑，时刻提醒着她肩上的重任。她知道，自己必须为那个命定之人的到来做好准备。,"但即便如此，尤緹迦從未放棄希望。她深知，神示上的預言並非空穴來風——""封印破，魔物當道，天命輪轉，逆世人現，時局變。""這些話語如同一把利劍，時刻提醒著她肩上的重任。她知道，自己必須為那個命定之人的到來做好準備。","Even so, Utija has never given up hope. She is well aware that the prophecy in the divine revelation is not groundless — ""When the seal is broken, monsters will rule the world. The cycle of destiny will turn, and those who go against the common will appear, and the situation will change."" These words are like a sharp sword, constantly reminding her of the heavy responsibility on her shoulders. She knows that she must be prepared for the arrival of the destined one.",しかし、それでもウティカは決して希望を捨てたことがない。彼女は神託に書かれた予言がむだなものではないことをよく知っている。「封印が解ければ、魔物が世を支配し、天命が巡り、逆らう者が現れ、世の中が変わる」というこの言葉はまるで鋭い剣のようで、いつも彼女の肩に負う重責を思い起こさせる。彼女は、運命に定められた人物の到来に備えなければならないことを知っている。,"그러나 유티카는 결코 희망을 포기하지 않았다. 그녀는 신계에 써진 예언이 헛소리가 아니란 것을 잘 알고 있다— ""봉인이 풀리면 악물이 세상을 지배하고, 천명이 돋아나고, 세상에 거역하는 자들이 나타나며, 시국이 변한다."" 이러한 말은 마치 예리한 검처럼 늘 그녀 어깨의 무거운 책임을 상기시키는 것이다. 그녀는 운명에 정해진 그 사람의 도래를 위해 준비해야 한다는 것을 안다."
当流星划过天际，夜空中绽放出绚丽的光芒；当黎明取代暗夜，新的一天悄然来临，尤缇迦知道，那一刻已经越来越近了。,當流星劃過天際，夜空中綻放出絢麗的光芒；當黎明取代黑夜，新的一天悄悄來臨，尤緹迦知道，那一刻已經越來越近了。,"When a shooting star streaks across the sky and the night sky bursts into brilliant light; when the dawn replaces the dark night and a new day quietly arrives, Utija knows that that moment is getting closer and closer.",流れ星が天際を横切り、夜空に華やかな光が輝くとき、夜明けが暗闇を置き換え、新しい一日が静かにやってくるとき、ウティカはその瞬間がますます近づいていることを知っている。,"유성이 하늘을 가로질러 빛을 발하고 밤하늘에 화려한 빛이 번져 나오고; 새벽이 어둠을 대체하고 새로운 하루가 조용히 도래할 때, 유티카는 그 순간이 점점 다가오고 있다는 것을 안다."
"她开始精心布置阵法，调整灵力的流动，确保每一个细节都完美无缺。
她相信，那个人将带着希望之光如约而至。","她開始精心安排陣法，調整靈力的流動，確保每個細節都完美無缺。
她相信，那個人將帶著希望之光如約而至。","She began to carefully arrange the formation and adjust the flow of spiritual power, ensuring that every detail was perfect. 
She believed that that person would arrive as promised, bringing with them the light of hope.",彼女は慎重に陣形を整え、霊力の流れを調整し始め、すべての細部が完璧であることを確認しました。彼女は、その人が約束通り希望の光をもたらしてやってくると信じていました。,"그녀는 신중하게 전법을布置하고 영력의 흐름을 조절하기 시작했으며, 모든 세부 사항이 완벽할 것이라고 확신했다. 그녀는 그 사람이 약속대로 희망의 빛을 가져와 올 것이라고 믿었다."
那是一个能够改变一切的存在，一个能够驱散黑暗、带来光明的人。尽管梦境中的世界依然充满生机，命运的航线指向未知，但尤缇迦从未动摇过自己的信念。,那是一個能夠改變一切的存在，一個能夠驅散黑暗、帶來光明的人。儘管夢境中的世界依然充滿生機，命運的航線指向未知，但尤緹迦從未動搖過自己的信念。,"That was an existence capable of changing everything, a person who could dispel the darkness and bring light. Although the world in her dreams was still filled with despair and the course of fate pointed towards the unknown, Utija never wavered in her faith.",それはすべてを変えることができる存在であり、暗闇を払いのけ、光をもたらす人間でした。彼女の夢の中の世界は依然として絶望に満ちており、運命の行方は未知の彼方を向いていたにもかかわらず、ウティカは決して自分の信念を揺るがすことはありませんでした。,그것은 모든 것을 바꿀 수 있는 존재였고 어둠을 쫓아내고 빛을 가져올 수 있는 사람이었다. 그녀의 꿈 속의 세상은 여전히 절망으로 가득 찼고 운명의 방향은 알 수 없는 곳을 가리키지만 유티카는 자신의 신념을 결코 흔들리지 않았다.
只要不到绝境，她便决不放弃。她将继续守护封灵碑，等待那个命定之人的到来。因为她知道，只有这样，才能拯救这个充满危机的世界，让光明重新照耀在大地之上。,只要不到絕境，她便決不放棄。她將繼續守護封靈碑，等待那個命定之人的到來。因為她知道，只有這樣，才能拯救這個充滿危機的世界，讓光明重新照耀在大地之上。,"As long as it is not a hopeless situation, she will never give up. She will continue to safeguard the Spirit Sealing Monument and wait for the arrival of the destined one. Because she knows that only in this way can she save this world full of crises and let the light shine on the earth once again.",絶体絶命の状況でない限り、彼女は決して諦めません。彼女は引き続き封霊碑を守り、運命に定められた人物の到来を待ちます。なぜなら、彼女はこのようにしてこそ、この危機に満ちた世界を救い、再び光が大地に輝くようにできることを知っているからです。,절경에 처하지 않는 한 그녀는 결코 포기하지 않을 것이다. 그녀는 계속해서 봉령비를 지켜나가며 운명에 정해진 그 사람의 도래를 기다릴 것이다. 왜냐하면 그녀는 이렇게 해야만 이 위기에 가득 찬 세상을 구할 수 있고 빛이 다시 땅 위에 비치도록 할 수 있다는 것을 알고 있기 때문이다.
古书上记载，千百年前有有这么一个种族，他们笃信自己离世后的灵魂将依附在肉身上，而灵魂将随着肉体的腐坏逐渐丧失，肉体的彻底毁灭则意味着灵魂的全部消亡。,古書上記載，千百年前有這麼一個種族，他們篤信自己離世後的靈魂將依附在肉身上，而靈魂將隨著肉體的腐壞逐漸喪失，肉體的徹底毀滅則意味著靈魂的全部消亡。,"According to ancient books, thousands of years ago, there was such a race. They firmly believed that after their death, their souls would be attached to their physical bodies, and the souls would gradually be lost as the bodies decayed. The complete destruction of the body meant the total disappearance of the soul.",古い書物によると、何千何百年も前に、このような種族が存在していました。彼らは、自分たちが亡くなった後、魂が肉体に付着すると信じていました。そして、肉体が腐敗するにつれて魂も徐々に失われ、肉体が完全に破壊されることは、魂の完全な消滅を意味すると考えていました。,"고서에 기록되어 있다. 천백 년 전에 이런 종족이 있었다. 그들은 자신들이 세상을 떠난 후 영혼이 육체에 부착될 것이라고 단호하게 믿었으며, 육체가 썩어가면서 영혼도 점차 소실될 것이며, 육체의 완전한 파괴는 영혼의 전멸을 의미한다고 믿었다."
"所以，每当有同伴死去，他们就会用白色的绷带将其包裹，在巫师做法后将其封存于棺柩内。
木箱里传来窸窸窣窣的动静，奥尔露恩轻轻戳了一下，里面的响动更大了。","所以，每當有同伴死去，他們就會用白色的繃帶將其包裹，在巫師做法後將其封存於棺柩內。
木箱裡傳來窸窸窣窣的動靜，奧爾露恩輕輕戳了一下，裡面的響聲更大了。","Therefore, whenever a companion died, they would wrap the body in white bandages and seal it in a coffin after the shaman performed rituals.
A rustling sound came from the wooden box. Orlun gently poked it, and the noise inside grew louder.","したがって、仲間が亡くなるたびに、彼らは白い包帯で体を包み、シャーマンが呪文を唱えた後、棺に封印しました。
木箱からサラサラとする音が聞こえた。オルルンが軽く突いたところ、中の騒ぎがさらに大きくなった。","따라서, 항상 동료가 죽을 때마다 그들은 흰 붕대로 그를 싸매고, 마법사가 의식을 거친 후 관에 넣어 봉인했습니다.
나무 상자에서 살살 소리가 났다. 올룬언이 살짝 찔러보니, 상자 안의 소리가 더욱 커졌다."
"结界设置得非常巧妙，但所幸这种结界被记录在了禁书上，而奥尔露恩恰好研读过。
少女坐了起来，金色的瞳孔直愣愣地看着奥尔露恩，仿佛在审视什么。","結界設定得非常巧妙，但所幸這種結界被記錄在了禁書上，而奧爾露恩恰好研讀過。
少女坐了起來，金色的瞳孔直愣愣地看著奧爾露恩，彷彿在審視什麼。","The enchantment barrier was set up very ingeniously. Fortunately, this kind of enchantment barrier was recorded in the forbidden book, and Orluen happened to have studied it.
The girl sat up, and her golden pupils stared straight at Orluen as if she were scrutinizing something.","結界はとても巧みに設定されていた。幸いなことに、このような結界は禁書に記録されており、オルルンはちょうどそれを研究したことがあった。
少女は起き上がり、金色の瞳でオルルンをまっすぐ見つめ、何かを観察しているかのようだった。","계界는 아주 똑똑하게 설치되어 있었다. 다행히도 이런 계界는 금서에 기록되어 있고, 올룬언은 다행히 그것을 연구해 본 적이 있었다.
소녀는 일어나고, 금색의 눈동자로 올룬언을 뚫고 보며 마치 뭔가를 심사하는 것 같았다."
"“比我想象得更惊喜，你就是审判者帕特拉？”
“你，犯什么错了吗？”
奥尔露恩笑了笑：“我可是遵守秩序的良民，绝对秩序才会带来世界的绝对稳定，有兴趣加入“鸩”吗？”
少女张了张嘴，缓缓发出声音：“好。”","“比我想像得更驚喜，你就是審判者帕特拉？”
“你，犯什麼錯了嗎？”
奧爾露恩笑了：“我可是遵守秩序的良民，絕對秩序才會帶來世界的絕對穩定，有興趣加入“鴯”嗎？”
少女張了張嘴，緩緩發出聲音：“好。”","""It's more of a pleasant surprise than I expected. Are you the Judge, Patra?""
""You, have you committed any mistakes?""
Olrun smiled and said, ""I'm a law-abiding citizen. Absolute order will bring absolute stability to the world. Are you interested in joining the 'Poisonous Vulture'?""
The girl opened her mouth and slowly said, ""Okay.""","「想像以上に驚きだね、あなたが審判者パトラなの？」
「何か悪いことでもしたの？」
オルルンは笑った。「私は秩序を守る善良な市民だよ。絶対的な秩序こそが世界の絶対的な安定をもたらすんだ。『鴆』に興味はある？」
少女は口を開き、ゆっくりと声を出した。「いいよ。」","""상상 이상으로 놀랍네, 네가 심판자 파트라야?""
""무슨 잘못이라도 했니?""
올룬은 미소를 지었다. ""나는 질서를 지키는 선량한 시민이야. 절대적인 질서만이 세계의 절대적인 안정을 가져올 수 있어. 『진』에 관심 있니?""
소녀는 입을 벌리고 천천히 말했다. ""좋아."""
"“缪西卡大人来了，我们走吧。”
人类总像躲瘟疫般躲着缪西卡，即使她是四大圣女之一。
鸢尾花开了，风中飘来阵阵淡雅的清香，缪西卡独自坐在从树枝上垂下的秋千上，一边享受着月光，一边数着萤火虫。","“繆西卡大人來了，我們走吧。”
人類總像躲瘟疫般躲著繆西卡，即使她是四大聖女之一。
鳶尾花開了，風中飄來陣陣淡雅的清香，繆西卡獨自坐在從樹枝上垂下的鞦韆上，一邊享受著月光，一邊數著螢火蟲。","""Lady Mousika is here. Let's go.""
Humans always avoid Mousika as if she were a plague, even though she is one of the Four Holy Maidens.
The irises are in bloom, and a faint, delicate fragrance drifts in the wind. Mousika is sitting alone on a swing hanging from a tree branch, enjoying the moonlight while counting the fireflies.","「ムジカ様が来られました。行きましょう。」
人間たちはいつもムジカを疫病のように避けてしまう。たとえ彼女が四大聖女の一人であっても。
アヤメが咲いていて、風に淡くて上品な香りが漂っている。ムジカは一人で木の枝から吊り下がったブランコに座って、月光を楽しみながらホタルを数えている。","""무지카님께 오셨습니다,가죠.""
인류는 항상 역병을 피하는 것처럼 무지카를 피한다. 설령 그녀가 4 대 성녀 중의 하나라 하더라도.
붓꽃이 피었다. 바람 속에서 은은하고 맑은 향기가 난다. 무지카는 나뭇가지 에서 떨어지는 그네에 홀로 앉아 달빛을 즐기면서 반딧불을 세고 있다."
"“146、147、148——”
“缪西卡大人，尤缇迦大人说你可能在这儿，我就过来了。”
“149、150——”
没有得到回应的克罗洛丝声音越来越小：“我……我今天跟尤缇迦大人学习了新的时间魔法，她说……她说可以多找你玩的。”","“146、147、148——”
“繆西卡大人，尤緹迦大人說你可能在這兒，我就過來了。”
“149、150——”
沒有得到回應的克羅洛絲聲音越來越小：“我……我今天跟尤緹迦大人學習了新的時間魔法，她說……她說可以多找你玩的。”","""146, 147, 148—""
""Lady Mousika, Lady Utija said you might be here, so I came over.""
""149, 150—""
Without getting a response, Crolos's voice became softer and softer. ""I... I learned a new time magic from Lady Utija today. She said... she said I could come and play with you more often.""","「146、147、148 ーー」
「ムジカ様、ウティカ様があなたがここにいるかもしれないとおっしゃったので、私が来ました。」
「149、150 ーー」
返事を得られなかったクロロスの声はますます小さくなった。「私…… 私は今日ウティカ様から新しい時間魔法を学びました。彼女は…… 彼女はもっとあなたと一緒に遊んでもいいと言いました。」","""146, 147, 148 --""
""유티카 님, 유티카 님이 여기 계실거라고해서 왔어요.""
""149 、 150 --""
대답을 듣지 못한 크로노스의 목소리가 점점 작아지고 있다. ""저... 오늘은 유티카 님에게 새로운 시간의 마법을 배웠어요. 그분께서... 그분께서는 더 자주 당신과 놀아도 된다고 하셨어요."""
"克罗洛丝紧张得攥紧了拳头，见缪西卡没有反应便弯腰摘下一朵鸢尾。
“喏，你摸摸它试试。”
缪西卡有些犹豫，她今天没有戴手套。
“一下，就一下好吗？”
缪西卡试探着碰了碰，不出所料，鸢尾在瞬间枯萎，克罗洛丝微笑着将鸢尾捧于掌心然后默念咒语，花朵渐渐恢复到之前盛放的样子，虽然只维持了短短5分钟。","克羅洛絲緊張得攥緊了拳頭，見繆西卡沒有反應便彎腰摘下一朵鳶尾花。
“喏，你摸摸它試試。”
繆西卡有些猶豫，她今天沒有戴手套。
“一下，就一下好嗎？”
繆西卡試探著碰了碰，不出所料，鳶尾在瞬間枯萎，克羅洛絲微笑著將鳶尾捧於掌心然後默念咒語，花朵漸漸恢復到之前盛放的樣子，雖然只維持了短短5分鐘。","Crolos clenched her fists nervously, and seeing that Mousika didn't react, she bent down to pick an iris.
""Here, try touching it.""
Mousika hesitated; she wasn't wearing gloves today.
""Just once, okay?""
Mousika tentatively touched it, and as expected, the iris withered instantly. Crolos smiled, cradled the iris in her palm, and silently chanted a spell. The flower gradually returned to its previous blooming state, though it only lasted for a brief five minutes.","クロロスは緊張して拳を握りしめ、ムジカが反応しないのを見て腰をかがめてアイリスの花を摘んだ。
「ほら、触ってみて。」
ムジカは少し躊躇した。今日は手袋をしていなかった。
「一度だけ、いい？」
ムジカはためらいながら触ってみた。案の定、アイリスは一瞬で枯れてしまった。クロロスは微笑んでアイリスを手のひらに乗せ、静かに呪文を唱えた。花は徐々に元の咲き誇る姿に戻り、たった5分間だけだったが。","크로노스는 긴장하며 주먹을 꽉 쥐고, 무지카가 반응하지 않는 것을 보고 허리를 굽혀 아이리스 꽃 한 송이를 꺾었다.
""자, 만져봐.""
무지카는 망설였다. 오늘은 장갑을 끼지 않았다.
""한 번만, 괜찮아?""
무지카는 조심스럽게 만져보았다. 예상대로, 아이리스는 순식간에 시들었다. 크로노스는 미소를 지으며 아이리스를 손바닥에 올리고 조용히 주문을 외웠다. 꽃은 점점 이전의 화려하게 피어난 모습으로 돌아왔고, 비록 단 5분 동안만 지속되었지만."
"“对…对不起，我现在的力量还不够，等我以后厉害了，它一定还可以开好久好久。”
缪西卡面无表情地看着漫空飞舞的萤火虫，将双手背在身后，说道：“那就拜托你了。”","""對…對不起，我現在的力量還不夠，等我以後厲害了，它一定還可以開好久。”
繆西卡面無表情地看著漫空飛舞的螢火蟲，將雙手背在身後，說道：“那就拜託你了。”","""I'm... I'm sorry, my strength isn't enough right now. When I become stronger in the future, it will definitely last much, much longer.""
Mousika looked expressionlessly at the fireflies dancing in the sky, her hands behind her back, and said, ""Then I'll count on you.""","「ご…ごめんなさい、今の私の力ではまだ足りない。でも、将来強くなったら、きっとずっと長く続くはずです。」
ムジカは無表情で空を舞う蛍を見つめ、両手を後ろに回して言った。「じゃあ、お願いします。」","""죄…죄송해요, 지금 제 힘으로는 아직 부족해요. 나중에 강해지면 분명히 훨씬 오래 갈 거예요.""
무지카는 무표정으로 하늘을 날아다니는 반딧불이를 바라보며, 두 손을 뒤로 하고 말했다. ""그그럼 나는 당신을 믿을게요."""
“传说她们生活在森林深处，是一种头上长着一只长角、有着美丽的白色毛发的精灵。其性格温和，举止优雅，就像天真无邪的少女一般……”,"""傳說她們生活在森林深處，是一種頭上長著一隻長角、有著美麗的白色毛髮的精靈。其性格溫和，舉止優雅，就像天真無邪的少女一般……”","""It is said that they live deep in the forest. They are a kind of elf with a long horn on their heads and beautiful white fur. They have gentle personalities and elegant manners, just like innocent girls...""",「伝説によると、彼らは森の奥深くに住んでいる。頭に一本の長い角が生え、美しい白い毛皮を持つ精霊の一種だ。性格は穏やかで、挙動は優雅で、まるで無邪気な乙女のようだ……」,"""전설에 의하면 그들은 숲의 깊은 곳에 사는 것으로, 머리에 뾰족한 뿔 한 개가 자라 있고 아름다운 흰 털을 가진 요정의 일종입니다. 그들의 성격은 온화하고 태도는 우아하며, 마치 철없는 소녀와 같습니다..."""
