Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
拉法叶的羽毛,拉法葉的羽毛,Lafayette’s Feather,ラファイエットの羽,라파엘트의 깃털
迪布克组织,迪布克組織,Dibuk Organization,ディブク組織,디북 단체
被父亲驱逐,被父親驅逐,Banished by father,父親に追放される,아버지에게 추방당함
晴天,晴天,Sunny,晴天,맑은 날
猎杀森林生灵,獵殺森林生靈,Hunt forest creatures,森の生き物を狩る,숲 생명체 사냥
战斗训练场,戰鬥訓練場,Combat training ground,戦闘訓練場,전투 훈련장
魔物当道,魔物當道,Monsters dominate,魔物がはびこる,마물이 득세하다
战争,戰爭,War,戦争,전쟁
花朵绽放,花朵綻放,Flowers bloom,花が咲く,꽃이 피다
1只,1,1,1,1
赤精灵,赤精靈,Red Elf,赤いエルフ,붉은 엘프
金币,金幣,Gold coins,金貨,금화
加入圣骑士团,加入聖騎士團,Join the Holy Knights,聖騎士団に加入する,성기사단에 가입하다
练习剑术,練習劍術,Practice swordsmanship,剣術を練習する,검술을 연습하다
温柔体贴,溫柔體貼,Kind and considerate,優しく思いやりがある,상냥하고 배려심 있다
财富,財富,Wealth,富,부
独自玩耍,獨自玩耍,Play alone,一人で遊ぶ,혼자 놀다
睡觉时,睡覺時,While sleeping,寝ている時,잘 때
在森林中游荡,在森林中遊蕩,Wander in the forest,森を彷徨う,숲을 방황하다
预知未来,預知未來,Foresee the future,未来を予知する,미래를 예지하다
蓝色冰焰,藍色冰焰,Blue ice flames,青い氷の炎,푸른 얼음 불꽃
教堂钟楼,教堂鐘樓,Church bell tower,教会の鐘楼,교회 종루
致命毒雾,致命毒霧,Lethal poison mist,致死の毒霧,치명적인 독안개
幽蓝色,幽藍色,Dark blue,暗い青色,짙은 푸른색
魔法滥用,魔法濫用,Magic abuse,魔法の乱用,마법 남용
红色丝绸,紅色絲綢,Red silk,赤い絹,붉은 비단
物品腐化,物品腐化,Item corruption,アイテムの腐敗,아이템 부패
独角兽,獨角獸,Unicorn,ユニコーン,유니콘
黑暗魔法,黑暗魔法,Dark magic,暗黒魔法,어둠 마법
厨师长,廚師長,Head chef,料理長,주방장
预见危机,預見危機,Foresee crisis,危機を予見する,위기를 예견하다
3岁,3歲,3 years old,3歳,3살
金色,金色,Golden,金色,황금색
热情如火,熱情如火,Passionate as fire,火のように情熱,불처럼 열정적
严肃的领导者,嚴肅的領導者,Stern leader,厳格なリーダー,엄격한 지도자
野花,野花,Wildflowers,野の花,들꽃
一天,一天,One day,一日,하루
动物形态,動物形態,Animal form,動物形態,동물 형태
深海怪物,深海怪物,Deep-sea monster,深海の怪物,심해 괴물
黑色旗袍,黑色旗袍,Black cheongsam,黒いチャイナドレス,검은 치파오를
心脏,心臟,Heart,心臓,심장
迪布克,迪布克,Dibuk,ディブク,디북
彼岸,彼岸,Higan,彼岸,피안
福星,福星,Lucky Star,幸運の星,행운의 별
右眼,右眼,Right Eye,右目,오른쪽 눈
梦魇,夢魘,Nightmare,悪夢,악몽
斧钺,斧鉞,Long-handled ax,長い斧,도끼가
圣女,聖女,Saintess,聖女,성녀
狼,狼,Wolf,狼,늑대
小太阳,小太陽,Little Sun,小太陽,작은 해
流星锤,流星錘,Meteor Hammer,流星錘,유성추
黑色,黑色,Black,黒色,검은색
暗魔法,暗魔法,Dark Magic,暗黒魔法,어둠 마법
苍焰决战,蒼焰決戰,Blue Flame Decisive Battle,蒼炎決戦,창염 결전
弟弟,弟弟,Younger Brother,弟,남동생
烹饪,烹飪,Cooking,料理,요리
落埃之城,落埃之城,City of Fallen Dust,落埃の都,낙애의 도시
内心的恐惧,內心的恐懼,Inner Fear,心の恐怖,마음속의 두려움
圣女印记,聖女印記,Saintess’s Mark,聖女の印,성녀의 흔적
意气用事,意氣用事,Act on Impulse,感情に任せる,감정에 휩쓸리다
拒绝挑战,拒絕挑戰,Reject a Challenge,挑戦を拒否する,도전을 거절하다
给兽人族丢脸,給獸人族丟臉,Bring Shame to the Beastkin,獣人族に恥をかかせる,오크들에게 수치를 안겨주다
报复敌人,報復敵人,Take revenge on enemies,敵に復讐する,적에게 복수하다
编织幻境,編織幻境,Weave illusions,幻覚を織,환상을 만들
力量不足,力量不足,Lack of strength,力不足,힘이 부족하다
一件武器,一件武器,A weapon,武器一つ,무기 하나
生命之树,生命之樹,Tree of Life,命の樹,생명의 나무
魔法师,魔法師,Mage,魔導師,마법사
继承父亲意志,繼承父親意志,Inherit father’s will,父の意志を継ぐ,아버지의 뜻을 계승하다
山峦之盾,山巒之盾,Mountain Shield,山の盾,산의 방패
巴特利特,巴特利特,Bartlett,バートレット,바틀릿
风系,風系,Wind affinity,風属性,바람 계열
节日庆典,節日慶典,Festival celebration,祭りの祝典,축제 행사
魔法药剂,魔法藥劑,Magic potion,魔法の薬剤,마법 물약
厌倦族人平庸,厭倦族人平庸,Tired of the mediocrity of the clan,一族の平凡さに飽きた,일족의 평범함에 싫증나다
阴天,陰天,Cloudy,曇り日,흐린 날
偷窃魔法书,偷竊魔法書,Steal a magic book,魔法書を盗む,마법서를 훔치다
静谧修行居所,靜謐修行居所,Tranquil training retreat,静寂な修行の場,고요한 수행처
逆世人现,逆世人現,The Man Against the World,世に逆らう,세상에 반항하다
魔法复兴,魔法復興,Revival of magic,魔法の復興,마법의 부흥
花朵枯萎,花朵枯萎,Flowers wither,花が枯れる,꽃이 시들다
幻术魔法,幻術魔法,Illusion magic,幻術魔法,환술 마법
2只,2隻,2,2,2
黑精灵,黑精靈,Dark Elf,黒エルフ,다크 엘프
种子,種子,Seed,種,씨앗
复仇,復仇,Revenge,復讐,복수
阅读古籍,閱讀古籍,Read ancient texts,古籍を読む,고문서를 읽다
冷静善战,冷靜善戰,Calm yet skilled in battle,冷静で戦上手,냉정하지만 전투에 능숙하다
失散的家人,失散的家人,Lost family members,離散した家族,흩어진 가족
粘着姐姐,黏著姐姐,Cling to elder sister,姉にまとわりつく,언니에게 달라붙다
分享糖果时,分享糖果時,When sharing candies,キャンディを分け合う時,사탕을 나눌 때
被封在木箱里,被封在木箱裡,Sealed inside a wooden box,木箱に封じられる,나무 상자에 봉인되다
进入他人梦境,進入他人夢境,Enter others' dreams,他人の夢に入る,타인의 꿈에 들어가다
赤炎,赤炎,Crimson flame,赤い炎,붉은 불길
议会大厅,議會大廳,Council hall,議会ホール,의회 홀
治愈光芒,治癒光芒,Healing light,癒しの光,치유의 빛
暗紫色,暗紫色,Dark purple,暗い紫,어두운 보라색
战斗欲望,戰鬥慾望,Battle lust,戦闘衝動,전투 욕망
白色绷带,白色繃帶,White bandages,白い包帯,하얀 붕대
植物疯长,植物瘋長,Rampant plant growth,植物の暴走成長,식물의 광란 성장
双角兽,雙角獸,Bicorn,双角獣,쌍각수
兔女郎,兔女郎,Bunny girl,バニーガール,바니걸
复活死者,復活死者,Resurrect the dead,死者を蘇らせる,죽은 자를 부활시키다
5岁,5歲,5 years old,5歳,5살
紫色,紫色,Purple,紫色,보라색
冰冷致命,冰冷致命,Cold and lethal,冷たく致命的,차갑고 치명적
沉默的战士,沉默的戰士,Silent warrior,沈黙の戦士,침묵의 전사
手工项链,手工項鍊,Handmade necklace,手作りのネックレス,수제 목걸이
三天,三天,Three days,三日,사흘
光球形态,光球形態,Sphere of light,光球形態,빛 구체 형태
黑暗城堡,黑暗城堡,Dark castle,闇の城,어둠의 성
银色铠甲,銀色鎧甲,Silver armor,銀の鎧,은색 갑옷
喉咙,喉嚨,Throat,喉,목구멍
鸩,鴯,Poisonous Vulture,鴆,진
千本樱,千本櫻,Thousand Cherry Blossoms,千本桜,천본앵
左耳,左耳,Left ear,左耳,왼쪽 귀
眠,眠,Sleep,眠り,잠
短刀,短刀,Dagger,短刀,단도
骑士,騎士,Knight,騎士,기사
九尾狐,九尾狐,Nine-tailed fox,九尾の狐,구미호
剑,劍,Sword,剣,검
粉色,粉色,Pink,ピンク,분홍색
希望魔法,希望魔法,Hope Magic,希望の魔法,희망 마법
神陨之刻,神隕之刻,Moment of Divine Fall,神墜ちの刻,신의 몰락의 순간
哥哥,哥哥,Elder Brother,兄,오빠
跳舞,跳舞,Dancing,踊る,춤추다
部落之森,部落之森,Tribal Forest,部族の森,부족의 숲
美好的回忆,美好的回憶,Beautiful Memories,美しい思い出,아름다운 추억
火焰图腾,火焰圖騰,Flame Totem,炎のトーテム,불꽃 토템
结交朋友,結交朋友,Make Friends,友達を作る,친구를 사귀다
偷学魔法,偷學魔法,Steal Magic Knowledge,魔法を盗む,마법을 훔치다
毫无威胁,毫無威脅,No Threat,脅威なし,위협 없음
守护妹妹的笑容,守護妹妹的笑容,Protect Little Sister’s Smile,妹の笑顔を守る,여동생의 미소를 지키다
治愈伤口,治癒傷口,Heal Wounds,傷を癒す,상처를 치유하다
被家族禁止,被家族禁止,Banned by the Family,家族に禁止される,가문에서 금지되다
一句感谢,一句感謝,A Word of Thanks,感謝の一言,감사의 말 한 마디
战争胜利,戰爭勝利,Victory in War,戦争の勝利,전쟁의 승리
精灵女王,精靈女王,Elf Queen,エルフ女王,엘프 여왕
审判者,審判者,Judge,審判者,심판자
逃离家乡,逃離家鄉,Flee Hometown,故郷を逃れる,고향을 떠나다
魔法书,魔法書,Magic Book,魔法書,마법서
雷系,雷系,Lightning Affinity,雷属性,번개 계열
魔法学院招生,魔法學院招生,Magic Academy enrollment,魔法学院の募集,마법 학원 모집
克丽奥娜的指导,克麗奧娜的指導,Cliodna’s guidance,クレオナの指導,크리오나의 지도
魔法学院,魔法學院,Magic Academy,魔法学院,마법 학원
追求绝对力量,追求絕對力量,Pursue absolute power,絶対的な力を求める,절대적인 힘을 추구하다
雨天,雨天,Rainy,雨の日,비 오는 날
背叛赤精灵,背叛赤精靈,Betray the Red Elves,赤きエルフを裏切る,크림슨 엘프를 배신하다
魔法实验室,魔法實驗室,Magic laboratory,魔法研究所,마법 실험실
世界毁灭,世界毀滅,World’s destruction,世界の滅亡,세계의 파멸
兽人统治,獸人統治,Orc domination,オークの支配,오크의 지배
召唤萤火虫,召喚螢火蟲,Summon fireflies,蛍を召喚する,반딧불이를 소환하다
时间魔法,時間魔法,Time magic,時間魔法,시간 마법
3只,3隻,3,3,3
暗夜精灵,暗夜精靈,Night Elf,ナイトエルフ,나이트 엘프
招女仆,招女僕,Recruit maids,メイドを募集,하녀를 모집
教导新人,教導新人,Mentor newcomers,新人を指導する,신입을 가르치다
幽默风趣,幽默風趣,Witty and humorous,ユーモアがある,유머 있고 재미있다
战斗的意义,戰鬥的意義,Meaning of battle,戦いの意味,전투의 의미
练习魔法,練習魔法,Practice magic,魔法を練習する,마법을 연습하다
安静时,安靜時,When quiet,静かな時,조용할 때
主动投靠,主動投靠,Voluntarily join,自ら加わる,스스로 투항하다
操控天气,操控天氣,Control the weather,天候を操る,날씨 조종
黑色雾气,黑色霧氣,Black mist,黒い霧,검은 안개
花园,花園,Garden,庭園,정원
幻象结界,幻象結界,Illusion barrier,幻像結界,환상 결계
翠绿色,翠綠色,Emerald green,エメラルドグリーン,에메랄드 그린
本能天性,本能天性,Instinctive nature,本能的な性質,본능적 천성
黑色锁链,黑色鎖鏈,Black chains,黒い鎖,검은 사슬
天气异变,天氣異變,Weather anomaly,天候異変,기상 이변
三角龙,三角龍,Triceratops,トリケラトプス,트리케라톱스
自然魔法,自然魔法,Nature magic,自然魔法,자연 마법
账房先生,帳房先生,Accountant,帳簿係,장부 담당자
穿越时空,穿越時空,Time travel,時空を越える,시간 여행
7岁,7歲,7 years old,7歳,7살
蓝色,藍色,Blue,青,파란색
变幻莫测,變幻莫測,Unpredictable,予測不能,예측 불가
勤奋的学者,勤奮的學者,Diligent scholar,勤勉な学者,부지런한 학자
魔法石,魔法石,Magic stone,魔法石,마법석
一周,一週,One week,一週間,일주일
武器形态,武器形態,Weapon form,武器形態,무기 형태
血色月亮,血色月亮,Blood moon,血の月,핏빛 달
红色长裙,紅色長裙,Red gown,赤いロングドレス,빨간 롱드레스
眼睛,眼睛,Eyes,目,눈
曜,曜,Sunshine,曜,요
裂星,裂星,Rift Star,裂星,균열성
幸运星,幸運星,Lucky Star,幸運の星,행운의 별
右耳,右耳,Right ear,右耳,오른쪽 귀
梦中曲,夢中曲,Dream melody,夢の中の曲,꿈속의 멜로디
长枪,長槍,Spear,槍,창
剑客,劍客,Swordsman,剣士,검객
麋鹿,麋鹿,Elk,ヘラジカ,엘크
风魔法,風魔法,Wind magic,風魔法,바람 마법
终焉回响,終焉迴響,Echo of the End,終焉の反響,종언의 메아리
妹妹,妹妹,Younger sister,妹,여동생
钢琴,鋼琴,Piano,ピアノ,피아노
巴塞罗纳,巴塞羅納,Barcelona,バルセロナ,바르셀로나
遗忘的记忆,遺忘的記憶,Forgotten memories,忘れられた記憶,잊혀진 기억
荆棘花纹,荊棘花紋,Thorn pattern,荊棘模様,가시 무늬
离开家乡,離開家鄉,Leave hometown,故郷を離れる,고향을 떠나다
嘲笑他人,嘲笑他人,Mock others,他人を嘲笑う,타인을 비웃다
需要改进,需要改進,Needs improvement,改善が必要,개선 필요
成为魔法师,成為魔法師,Become a mage,魔法使いになる,마법사가 되다
有想守护的东西,有想守護的東西,Something to protect,守りたいもの,지키고 싶은 것
一份地图,一份地圖,A map,地図一枚,지도 한 장
兽人战士,獸人戰士,Orc warrior,オークの戦士,오크 전사
学习魔法,學習魔法,Learn magic,魔法を学ぶ,마법을 배우다
项链,項鍊,Necklace,ネックレス,목걸이
冰系,冰系,Ice affinity,氷属性,얼음 계열
圣骑士团任务,聖騎士團任務,Holy Knight Order mission,聖騎士団の任務,성기사단 임무
自然愈合,自然癒合,Natural healing,自然治癒,자연 치유
雪天,雪天,Snowy,雪の日,눈 오는 날
投靠迪布克组织,投靠迪布克組織,Join the Dibuk organization,ディブク組織に加わる,디북 단체에 투항하다
兽人部落,獸人部落,Orc tribe,オークの部族,오크 부족
精灵崛起,精靈崛起,Rise of the elves,エルフの台頭,엘프의 부상
希望之光,希望之光,Light of hope,希望の光,희망의 빛
引发爆炸,引發爆炸,Trigger an explosion,爆発を引き起こす,폭발을 일으키다
治愈魔法,治癒魔法,Healing magic,治癒魔法,치유 마법
4只,4隻,4,4,4
光明精灵,光明精靈,Light elf,光のエルフ,빛의 엘프
武器,武器,Weapon,武器,무기
隐居,隱居,Live in seclusion,隠遁生活,은둔하다
在城墙高处凝视城镇,在城牆高處凝視城鎮,View of the town from the high wall,城壁の高みから街を見下ろす,성벽 높은 곳에서 마을을 바라보다
忧郁沉思,憂鬱沉思,Melancholic contemplation,憂鬱な思索,우울한 명상
魔法天赋,魔法天賦,Magical talent,魔法の才能,마법 재능
收集武器,收集武器,Collect weapons,武器を収集する,무기 수집
练武时,練武時,During martial training,武術の練習中,무술 연습할 때
战斗中现身,戰鬥中現身,Appear in battle,戦闘に現れる,전투 중 나타나다
瞬间移动,瞬間移動,Teleportation,瞬間移動,순간 이동
金色光芒,金色光芒,Golden light,金色の光,황금빛
地下密室,地下密室,Underground chamber,地下密室,지하 밀실
火焰冲击,火焰衝擊,Flame blast,火炎衝撃,화염 충격
漆黑色,漆黑色,Pitch black,漆黒,칠흑 같은 검정
族群扩张,族群擴張,Tribe expansion,種族の拡張,종족 확장
金色符文,金色符文,Golden runes,金色のルーン,황금 룬
动物狂暴,動物狂暴,Animal frenzy,動物の狂暴化,동물 광폭화
选项A和B,選項A和B,Option A and B,選択肢AとB,선택지 A와 B
时空魔法,時空魔法,Space-time magic,時空魔法,시공간 마법
保安队长,保安隊長,Security captain,保安隊長,보안 대장
控制天气,控制天氣,Control the weather,天候を制御する,날씨 제어
10岁,10歲,10 years old,10歳,10살
红色,紅色,Red,赤,빨강
稳如泰山,穩如泰山,Steady as a mountain,泰山のようにどっしり,태산처럼 흔들림 없음
有点挑食的大小姐,有點挑食的大小姐,A picky eater lady,少し食わず嫌いなお嬢様,조금 까다로운 아가씨
半个月,半個月,Half a month,半月,보름
小时候的样子,小時候的樣子,Childhood appearance,子供の頃の姿,어릴 적 모습
大火吞噬的村庄,大火吞噬的村莊,Village consumed by fire,大火に飲まれた村,불길에 삼켜진 마을
白色法袍,白色法袍,White robe,白い法衣,하얀 법의
腹部,腹部,Abdomen,腹部,복부
哈蕾娜,哈蕾娜,Halena,ハレナ,할레나
圣骑士团第六骑士是谁？,聖騎士團第六騎士是誰？,Who is the Sixth Knight of the Holy Knights?,聖騎士団の第六騎士は誰ですか？,성기사단의 제6기사는 누구인가요?
清真纪打断须佐真希和黑衣女子的战斗时使用的武器是？,清真紀打斷須佐真希和黑衣女子的戰鬥時使用的武器是？,What weapon did Seimaki use to interrupt the battle between SusaMaki and the woman in black?,清真紀が須佐真希と黒衣の女の戦いを遮った際に使用した武器は？,세이마키가 수사 마키와 검은 옷의 여자의 싸움을 중재할 때 사용한 무기는?
克图格亚在花园里听谁来汇报工作？,克圖格亞在花園裡聽誰來匯報工作？,Who reports to Cthugha in the garden?,クトコアは庭で自分の仕事について報告するために誰の話を聞きましたか?,정원에서 쿠토코아게 보고하는 사람은 누구입니까?
瓦妮莎去迪布克组织时，用魔力凝聚成什么形状？,瓦妮莎去迪布克組織時，用魔力凝聚成什麼形狀？,What shape did Vanessa’s magic take when she went to the Dibuk organization?,ヴァネッサがディブク組織に行った際、魔力をどのような形に凝集した？,바네사가 디북 조직에 갔을 때 그녀의 마법은 어떤 형태로 나타났나요?
帕特拉被唤醒后的第一个问题是？,帕特拉被喚醒後的第一個問題是？,What was Patra’s first question after being awakened?,パトラが覚醒した後、最初に問いかけたことは？,파트라가 각성 후 처음 던진 질문은?
雅雅最重视的是什么？,雅雅最重視的是什麼？,What does Yaya value the most?,ヤヤが最も重視するものは何ですか？,야야가 가장 소중히 여기는 것은 무엇인가요?
在乌蒂亚的故事中，时光之心镶嵌在什么地方？,在烏蒂亞的故事中，時光之心鑲嵌在什麼地方？,"In the story of Utia, where is the Heart of Time embedded?",ウティアの物語では、時の心はどこに埋め込まれていますか？,"우티아의 이야기에서, 시간의 심장은 어디에 박혀 있습니까?"
斯莉德救助的小精灵受伤的部位是？,斯莉德救助的小精靈受傷的部位是？,Which part of the body was injured by the elf that Slider rescued?,スケヤルドが救助した小精霊の負傷した部位は？,스라이더가 구한 엘프는 신체의 어느 부분을 다쳤을까?
夏蒂的剑象征什么？,夏蒂的劍象徵什麼？,What does Shady’s sword symbolize?,日陰の剣は何を象徴していますか？,샤티의 검은 무엇을 상징하나요?
多莉的能力与什么相关？,多莉的能力與什麼相關？,What is Dolly’s ability related to?,ドリーの能力は何に関連していますか？,돌리의 능력과 관련된 것은 무엇입니까?
达菲加入的军团领导者是？,達菲加入的軍團領導者是誰？,Who is the leader of the legion that Duffy joined?,ダフィーが加入した軍団の指導者は誰ですか？,더피가 가입한 군단의 지도자는 누구인가요?
希娜伽在圣骑士团的排名是？,希娜伽在聖騎士團的排名是什麼？,What is Synaga’s rank in the Holy Knights?,キナカの聖騎士団でのランクは？,키나카가 성기사단에서의 순위는?
圣骑士团第四骑士是谁？,聖騎士團的第四騎士是誰？,Who is the fourth knight of the Holy Knights?,聖騎士団の第四騎士は誰ですか？,성기사단의 네 번째 기사는 누구인가요?
阿古丽娅摧毁黑暗组织后，谁收留了她？,阿古麗婭摧毀黑暗組織後，是誰收留了她？,Who took in Aguria after she destroyed the dark organization?,アグリアが闇の組織を壊滅させた後、誰が彼女を受け入れましたか？,"아구리아가 어둠의 조직을 파괴한 후, 누가 그녀를 받아들였나요?"
斐拉觉醒力量时，温特利亚家族中产生感应的物品是？,斐拉覺醒力量時，溫特利亞家族中產生感應的物品是？,"When Phila awakened her power, which item in the Winteria family resonated?",フィラが力に目覚めたとき、反応を引き起こしたウィンテリア家のアイテムとは何でしょうか？,"필라가 힘을 깨웠을 때, 윈터리아 가문에서 반응한 물건은 무엇인가요?"
夏蒂的母亲因何而死？,夏蒂的母親因何而死？,What was the cause of Shady’s mother’s death?,日陰の母は何が原因で亡くなりましたか？,샤티의 어머니는 무엇 때문에 죽었나요?
哈娜触碰禁地后，兽人族的反应是？,哈娜觸碰禁地後，獸人族的反應是？,What was the reaction of the Beastmen after Hana touched the forbidden land?,ハナが禁域に触れた後、獣人族の反応は？,"하나가 금지된 땅을 건드린 후, 수인족의 반응은?"
多莉惹怒精灵长老的行为是？,多莉惹怒精靈長老的行為是？,What action of Dolly angered the Elf Elder?,ドリーがエルフの長老を怒らせた行動は？,돌리가 엘프 장로를 화나게 한 행동은?
瑶琳的刺客训练由哪个组织负责？,瑶琳的刺客訓練由哪個組織負責？,Which organization was responsible for Yao Lin’s assassin training?,瑶琳の暗殺者訓練を担当した組織はどこですか？,요린의 암살자 훈련을 담당한 조직은 어디인가요?
拉法叶在圣骑士团的身份是？,拉法葉在聖騎士團的身份是？,What is Lafayette’s position in the Holy Knights?,ラファイエットの聖騎士団での身分は？,라파엘트가 성기사단에서 맡고 있는 신분은?
"波蒙""灾星""称号的起因是？",波蒙「災星」稱號的起因是？,What was the reason for Pomon’s title of “Calamity Star”?,ポーモンの「災星」という称号の由来は？,포몬이 ‘재앙의 별’이라는 칭호를 얻게 된 이유는?
露娜诞生地的环境特征是？,露娜誕生地的環境特徵是？,What are the environmental characteristics of Luna’s birthplace?,ルナの誕生地の環境的特徴は？,루나가 태어난 장소의 환경적 특징은?
莉薇娅用魔导书反抗领主的直接原因是？,莉薇婭用魔導書反抗領主的直接原因是？,What was the direct reason Livia used the grimoire to rebel against the lord?,リビアが魔導書を使って領主に反抗した直接の理由は？,리비아가 마도서를 사용하여 영주에게 반항한 직접적인 이유는?
塞雷娜的锁链最初的作用是？,塞雷娜的鎖鏈最初的作用是？,What was the original purpose of Serena’s chains?,セレナの鎖の本来の役割は？,세레나의 사슬의 원래 역할은 무엇인가요?
巴托里与须佐真希初次见面的地点是？,巴托里與須佐真希初次見面的地點是？,Where did Batory and SusaMaki first meet?,バトリと須佐真希が初めて会った場所は？,바토리와 수사 마키가 처음 만난 장소는 어디인가요?
德琳执行任务时的原则是？,德琳執行任務時的原則是？,What are Madeline’s principles when carrying out missions?,マデリーンが任務を遂行する際の原則は？,마델린이 임무를 수행할 때의 원칙은 무엇인가요?
哈娜的血液颜色是？,哈娜的血液顏色是？,What is the color of Hana’s blood?,ハナの血の色は？,하나의 피의 색깔은 무엇인가?
克罗洛丝为枯萎的鸢尾花维持盛开状态多久？,克羅洛絲為枯萎的鳶尾花維持盛開狀態多久？,How long did Crolos keep the withered iris flower in bloom?,クロロスは枯れたアイリスの花をどのくらい咲かせ続けた？,크로노스는 시든 아이리스 꽃을 얼마나 오래 활짝 피게 했나요?
贝拉拉给自己幻化多个角的根本目的是？,貝拉拉給自己幻化多個角的根本目的是？,Why did Bellara grow three horns on her head?,ベララが自身に複数の角を幻化させた根本的な目的は？,벨라라의 머리에 뿔이 세 개 자란 이유는 무엇일까?
觉失去了哪一方面的感知能力？,覺失去了哪一方面的感知能力？,What aspect of perception did Satoru lose?,覚はどの感覚を失った？,사토루는 어떤 감각을 잃었나요?
斐拉觉醒时包裹她的能量形态是？,斐拉覺醒時包裹她的能量形態是？,What was the energy form that enveloped Phila when she awakened?,フィラが覚醒した時、彼女を包んでいたエネルギーの形態は？,필라가 각성했을 때 그녀를 감싼 에너지 형태는 무엇인가요?
奥兰多在预感强烈时，她的长枪的反应是？,奧蘭多在預感強烈時，她的長槍的反應是？,What was Orlando’s spear’s reaction when her premonition was strong?,オーランドが強い予感を感じた時、彼女の槍の反応は？,올랜도가 강한 예감을 느낄 때 그녀의 창은 어떻게 반응했나요?
夏蒂母亲临终时的表情是？,夏蒂母親臨終時的表情是？,What was Shady’s mother’s expression at her final moments?,日陰の母が臨終の際に見せた表情は？,샤티의 어머니가 임종 직전 보인 표정은?
贝缇娜与蒂尔交战的地点是在？,貝緹娜與蒂爾交戰的地點是在？,Where did Bettina and Thiel fight?,ベティナとティエルが戦った場所は？,베티나와 티엘이 싸운 장소는 어디인가요?
哈娜触碰禁地前原本计划要做的事情是？,哈娜觸碰禁地前原本計劃要做的事情是？,What was Hana originally planning to do before touching the forbidden land?,ハナが禁地に触れる前に元々計画していたことは？,하나가 금지된 땅을 만지기 전에 원래 하려던 일은 무엇인가요?
多莉复苏植物时使用的工具是？,多莉復甦植物時使用的工具是？,What tool did Dolly use to revive the plants?,ドリーが植物を蘇らせる際に使用した道具は？,돌리가 식물을 되살릴 때 사용한 도구는 무엇인가요?
赤达鲁攻击普奥娜时使用的能量形式是？,赤達魯攻擊普奧娜時使用的能量形式是？,What type of energy did Chidaru use to attack Puona?,チダルがプオナを攻撃する際に使用したエネルギーの形態は？,치다루가 푸오나를 공격할 때 사용한 에너지 형태는 무엇인가요?
露娜用水的力量无法做到的是？,露娜用水的力量無法做到的是？,What is something Luna cannot do with the power of water?,ルナが水の力でできないことは？,루나가 물의 힘으로 할 수 없는 것은 무엇인가요?
塞雷娜的锁链随能力控制会发生什么变化？,塞雷娜的鎖鏈隨能力控制會發生什麼變化？,What changes occur in Serena’s chains with ability control?,セレナの鎖は能力の制御に応じてどう変化する？,세레나의 사슬은 능력 조절에 따라 어떻게 변하나요?
巴托里幼狼形态时的眼睛颜色是？,巴托里幼狼形態時的眼睛顏色是？,What is the eye color of Batory in his young wolf form?,バトリが幼い狼の姿の時、目の色は？,바토리가 어린 늑대 형태일 때 눈 색깔은 무엇인가요?
赤达鲁的性格怎么样？,赤達魯的性格怎麼樣？,What is Chidaru’s personality like?,チダルの性格はどのようなもの？,치다루의 성격은 어떤가요?
德琳区别与普通人族的特质是？,德琳區別於普通人族的特質是？,What trait sets Madeline apart from ordinary humans?,マデリーンが普通の人間と異なる特徴は？,마델린이 보통 인간과 다른 특징은 무엇인가요?
多莉惹怒长老后，植物的生长状态是？,多莉惹怒長老後，植物的生長狀態是？,What was the state of plant growth after Dolly angered the elder?,ドリーが長老を怒らせた後、植物の成長状態は？,돌리가 장로를 화나게 한 후 식물의 성장 상태는 어땠나요?
哈蕾娜发现梦可可能力时的情绪是？,哈蕾娜發現夢可可能力時的情緒是？,What was Halena’s emotion when she discovered Monccoco’s ability?,ハレナがモンコッコの能力を発見した時の感情は？,하레나가 몽코코의 능력을 발견했을 때의 감정은?
夏蒂母亲救助的小女孩最终态度是？,夏蒂母親救助的小女孩最終態度是？,What was the final attitude of the little girl saved by Shady’s mother?,日陰の母が救った少女の最終的な態度は？,샤티의 어머니가 구한 소녀의 최종 태도는?
莉薇娅反抗领主时使用的魔法载体是？,莉薇婭反抗領主時使用的魔法載體是？,What magical medium did Livia use when resisting the lord?,リビアが領主に反抗する際に使用した魔法の媒体は？,리비아가 영주에게 반항할 때 사용한 마법 매체는?
多莉与精灵长老争执的核心矛盾是？,多莉與精靈長老爭執的核心矛盾是？,What was the core conflict between Dolly and the elf elder?,ドリーとエルフの長老の対立の核心は？,돌리와 엘프 장로의 갈등의 핵심은?
海芙约特挑战克丽奥娜时使用的武器是？,海芙約特挑戰克麗奧娜時使用的武器是？,What weapon did Herfjotur use when challenging Cliodna?,ヘフィヨルドがクレオナに挑戦する際に使用した武器は？,허프조투어가 크리오나에게 도전할 때 사용한 무기는?
清真纪加入须佐真希战斗时喊话的内容是？,清真紀加入須佐真希戰鬥時喊話的內容是？,What did Seimaki shout when joining SusaMaki’s battle?,清真紀が須佐真希の戦いに加わる際に叫んだ内容は？,세이마키가 수사 마키의 전투에 합류할 때 외친 내용은?
锁链,鎖鏈,Chains,鎖,사슬
这是哪里？,這是哪裡？,Where is this?,ここはどこですか？,여기는 어디인가요?
金钱,金錢,Money,お金,금전
石像,石像,Statue,石像,석상
腿部,腿部,Legs,脚,다리
母亲的信念,母親的信念,Mother's Faith,母の信仰,어머니의 신념
自然复苏,自然復甦,Nature Revives,自然回復,자연 회복
